ft_sigma_c,zi_alpha,zi_delta,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.13999999999999999,0.1,0.11562499999999999,67.78654324681263,27.62002789500876,12.109386359139217,7.68984569062366,3.2821367407663478,17.085146561274637,0.0004041467411624557,2.778948286617722,-0.0926371606424956,0.001187376521539255,-0.00039834577952429975,0.001527796900937902,0.2929843650861566,0.21917790916063729,0.19222307982804607,0.164468775034933,4.1081065938256,0.22112184171054172
0.5,0.13999999999999999,0.1,0.15,67.84604923014655,27.54674595229767,12.286970241498768,7.989049108007865,2.4377021241300536,17.585581804212197,0.0004057132884561924,2.259102112997504,-0.09578093958026607,-0.0034911110115516566,-0.0021116796280435976,0.0010216302642974719,0.29318619301834703,0.23251274100292604,0.2016953510810852,0.1775026997802761,4.141803866598122,0.22053515735967866
0.5,0.13999999999999999,0.18,0.0125,67.44812012153321,28.599334636248308,10.638703223175684,7.519482017436532,4.022796372618178,16.6678038720545,0.00039117318378790073,1.6408648175847231,-0.09314016427528965,-0.003091837981175651,0.002023175540851363,0.003568938567341579,0.2787384662697641,0.210444626353809,0.19115758882991948,0.1567631789389946,4.080004435480961,0.2289620260523385
0.5,0.13999999999999999,0.18,0.046875,69.98035950441911,28.033750493078365,10.386304267833296,7.557139148549797,4.775683979944364,19.227481615013293,0.0003889466590876859,1.5893578107488606,-0.0903943665413691,-0.0013464212993144532,0.004308459319117446,0.002727413761942965,0.27123709668157564,0.20261736414448953,0.18418636369624494,0.1468320177095631,4.252362718258815,0.2244340433922407
0.5,0.13999999999999999,0.18,0.08124999999999999,67.07147003426881,27.712648598058117,11.160265014995671,7.424755913973143,5.585146052750144,15.188654454491736,0.0003957741149232939,1.9759754975324642,-0.0921999837284535,-0.0002734583920054653,3.0814448994045604e-05,0.0025607769507319006,0.25578700270286836,0.1905346178119353,0.17158047694746068,0.15224316488486395,3.980404532999376,0.2218633493048371
0.5,0.13999999999999999,0.18,0.11562499999999999,65.92480773580554,27.26893490568445,11.646584077458353,7.8352800976778685,5.1459289905639345,14.028079664420938,0.000400064154092789,3.241589174522539,-0.09702614617441067,-0.0017033656419649997,-0.001964697743419655,0.0025794377742617727,0.2621951652350322,0.20391389010226466,0.17573647165152417,0.14707003288915851,3.9022561495155057,0.2183110433758637
0.5,0.13999999999999999,0.18,0.15,68.40714209868597,28.092619173832084,11.410800297265297,8.19697529455631,4.8799266637691,15.826820669263181,0.00039798419932515647,2.1527316101886225,-0.09390640745687305,-0.0055382027729396046,0.005266452753727565,0.0022062247852513094,0.26029413003979135,0.2025565188051045,0.19072975864367958,0.14674944661380326,4.02337604892845,0.22490533730826479
0.5,0.13999999999999999,0.26,0.0125,71.33609808690478,28.88467051488202,10.267625998862188,7.369767799412157,5.533560501206065,19.280473272542352,0.0003878997447021471,1.517388439271481,-0.0927805285095374,-0.0027847687279634443,0.0011277039611467998,0.00374849499269536,0.2699207119198152,0.19991863698587398,0.1622295040260445,0.14033429623950786,4.255930960830907,0.23124638272386033
0.5,0.13999999999999999,0.26,0.046875,69.47615242138858,28.788817208780273,10.954615069834976,7.665015634020344,5.775976708056197,16.291727800696787,0.0003939599842670201,1.992649161668341,-0.09340598634408791,-0.0054443102409281715,0.0007586503874881861,0.003117065589439593,0.257997953437207,0.19696965852259404,0.172747877556055,0.134263087114053,4.054681003251508,0.23047899538957406
0.5,0.13999999999999999,0.26,0.08124999999999999,71.03194662333972,28.852560325379997,11.021116550364882,7.799173143168422,4.827745296555316,18.531351307871102,0.00039454662373547523,1.704389450998276,-0.09494370120517899,-0.002986747423371197,0.0010808586973636845,0.001141615443910897,0.2699027360807979,0.2042514260654462,0.17996663263186508,0.14848681852710802,4.205488136230393,0.23098931331511996
0.5,0.13999999999999999,0.26,0.11562499999999999,71.98294623579713,28.793691644626275,11.27837116423429,8.20782375402023,5.566938661036058,18.136121011880277,0.0003968159823833645,1.595410348957711,-0.09630359878187433,-0.005296832654429221,0.004452447641840551,0.0031082612090823996,0.26530297269341774,0.19752764151818145,0.1656835024776085,0.14244262020728693,4.178874936460949,0.23051801939909589
0.5,0.13999999999999999,0.26,0.15,68.29787041825438,27.81968256306487,11.026121331022004,7.493396052162776,6.170653789239071,15.78801668276566,0.0003945907731565262,1.9948393559120783,-0.09254807478228744,-0.004186990065239747,0.00114543647415409,0.0034859923814559855,0.25271998219172065,0.1858308402663854,0.16387947045702583,0.14266095394648734,4.020763146387868,0.22272024733397167
0.5,0.13999999999999999,0.34,0.0125,71.26057189603138,28.809746739377296,9.496462590354007,7.312029515199617,5.49204746971782,20.15028558138264,0.0003810969654488965,1.2429139723199185,-0.09018503989745112,-0.0023622537412703974,0.0015460722019357259,0.0022312581720019325,0.2670467088058493,0.19452480464371388,0.17113198694696785,0.14151154777215866,4.314500582066686,0.23064655410346613
0.5,0.13999999999999999,0.34,0.046875,72.08403458561132,28.255607339265204,9.925606380212873,7.770504789276478,6.286762091197796,19.84555398565897,0.00038488263582446677,1.3863912937676517,-0.09071797806992232,-0.0038512818630129977,0.0021558903157947343,-0.0003022134825773238,0.26756000458409734,0.1811525890069278,0.15662372703386698,0.1349485811515484,4.29398119649498,0.22621019635672746
0.5,0.13999999999999999,0.34,0.08124999999999999,69.11269422949601,28.777636549875268,10.831391388154941,7.64969430748477,6.115145491300316,15.738826492680708,0.0003928729727516997,1.7103580616510383,-0.09120504474161689,-0.003413492688422231,0.001803802837248102,0.0006670971283506047,0.2625313719656854,0.18763830874363988,0.14915613308025039,0.1481713031189951,4.017450879163651,0.23038948469472575
