exp,regime,seed,direct,margin,netting,decouple,drawdown,client_defaults,cm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,survivor_l4,total_df,ccp_cash_used,client_loss_absorbed,im_mean,im_peak
H2,calm,81,False,reactive,gross,False,-0.5886233318110334,0,0,0,0,False,False,6740504619.750001,0.0,0.0,14351793272.424812,17813113087.5
H2,calm,42,False,flat05,gross,False,-0.5886233318110334,0,0,0,0,False,False,6469160486.250001,0.0,0.0,11845388538.298872,14537061000.0
H2,calm,43,False,flat05,gross,False,-0.5835489927436988,0,0,0,0,False,False,7895804276.25,0.0,0.0,10675367447.227444,12772785581.25
H2,calm,44,False,flat05,gross,False,-0.5835489927436988,0,0,0,0,False,False,7618880733.75,0.0,0.0,12345793010.24436,15275119218.75
H2,calm,45,False,flat05,gross,False,-0.5835489927436988,0,0,0,0,False,False,5873497657.5,0.0,0.0,11677615761.654135,14331199406.25
H2,calm,46,False,flat05,gross,False,-0.6241437052823873,0,1,1,0,False,False,7958939360.625,0.0,0.0,9819057011.701128,11949323718.75
H2,calm,47,False,flat05,gross,False,-0.5784746536763641,0,2,2,0,False,False,7588401727.5,0.0,0.0,11232278094.924812,13438075593.75
H2,calm,48,False,flat05,gross,False,-0.6038463490130375,0,0,0,0,False,False,7629191109.375,0.0,0.0,12102179779.511278,15010191562.5
H2,calm,49,False,flat05,gross,False,-0.6444410615517371,0,1,1,0,False,False,8031002430.0,0.0,0.0,11401150294.31391,13871261812.5
H2,calm,50,False,flat05,gross,False,-0.5886233318110334,0,0,0,0,False,False,5792317430.625,0.0,0.0,10608436946.61654,12848324400.0
H2,calm,51,False,flat05,gross,False,-0.5785920925747368,0,0,0,0,False,False,7047587724.374999,0.0,0.0,12719104950.704887,15291838800.0
H2,calm,52,False,flat05,gross,False,-0.5784746536763641,0,0,0,0,False,False,5801621718.75,0.0,0.0,11698166633.176691,13996600875.0
H2,calm,53,False,flat05,gross,False,-0.5581772974070143,0,0,0,0,False,False,6923088562.500001,0.0,0.0,11186078688.298872,13480477218.75
H2,calm,54,False,flat05,gross,False,-0.6089515883487273,0,0,0,0,False,False,6775619606.250001,0.0,0.0,10137422770.347744,11936002050.0
H2,calm,55,False,flat05,gross,False,-0.6038463490130375,0,0,0,0,False,False,6631482206.249999,0.0,0.0,11000074083.834587,13395358125.0
H2,calm,56,False,flat05,gross,False,-0.6241437052823873,0,0,0,0,False,False,7238263085.625001,0.0,0.0,12281424132.800753,15115689450.0
H2,calm,57,False,flat05,gross,False,-0.5988023952095856,0,0,0,0,False,False,6602801040.000001,0.0,0.0,10231228726.12782,12319308375.0
H2,calm,58,False,flat05,gross,False,-0.5633659848753969,0,1,1,0,False,False,6929719788.749999,0.0,0.0,11793148238.204887,15025742100.0
H2,calm,59,False,flat05,gross,False,-0.5632802192225728,0,1,1,0,False,False,7948983693.75,0.0,0.0,10965425066.447369,13761043106.25
H2,calm,60,False,flat05,gross,False,-0.5734003146090183,0,1,1,0,False,False,6834051943.124999,0.0,0.0,11279087204.041353,13712395331.25
H2,calm,61,False,flat05,gross,False,-0.5836674618078463,0,0,0,0,False,False,6833404441.875001,0.0,0.0,12260060093.37406,14707468406.25
H2,calm,62,False,flat05,gross,False,-0.5836674618078463,0,0,0,0,False,False,7587778027.5,0.0,0.0,12476948170.06579,15052591575.0
H2,calm,63,False,flat05,gross,False,-0.5734003146090183,0,0,0,0,False,False,6740822879.999999,0.0,0.0,11449388058.975563,14007384168.75
H2,calm,64,False,flat05,gross,False,-0.5784746536763641,0,0,0,0,False,False,7210274238.75,0.0,0.0,11996054756.390978,15563633662.5
H2,calm,65,False,flat05,gross,False,-0.5936976708783681,0,2,2,0,False,False,7349359833.75,0.0,0.0,10861463834.351503,13377049875.0
H2,calm,66,False,flat05,gross,False,-0.5684413541085065,0,0,0,0,False,False,7321234470.0,0.0,0.0,13870594849.06015,16642671018.75
H2,calm,67,False,flat05,gross,False,-0.578504008931291,0,0,0,0,False,False,6954873811.874999,0.0,0.0,10173605998.590225,12008007375.0
H2,calm,68,False,flat05,gross,False,-0.5987720099457028,0,0,0,0,False,False,7193575537.500001,0.0,0.0,12113565744.078947,15538881037.5
H2,calm,69,False,flat05,gross,False,-0.5886532020704327,0,0,0,0,False,False,6430199490.000001,0.0,0.0,12310269044.266918,14773110300.0
H2,calm,70,False,flat05,gross,False,-0.5835786055008674,0,0,0,0,False,False,7313583915.0,0.0,0.0,12482004958.50564,15526693012.5
H2,calm,71,False,flat05,gross,False,-0.5633659848753969,0,0,0,0,False,False,7998239679.375,0.0,0.0,12857150378.148497,16546013437.5
H2,calm,72,False,flat05,gross,False,-0.6241437052823873,0,1,1,0,False,False,6213927183.750001,0.0,0.0,10905055851.738722,13755288656.25
H2,calm,73,False,flat05,gross,False,-0.5784746536763641,0,0,0,0,False,False,7548343605.0,0.0,0.0,11936693234.915413,14706983025.0
H2,calm,74,False,flat05,gross,False,-0.5835489927436988,0,0,0,0,False,False,7556055354.375,0.0,0.0,13202648830.968044,15890635687.5
H2,calm,75,False,flat05,gross,False,-0.5481955230698943,0,0,0,0,False,False,6553857172.499999,0.0,0.0,11532667503.80639,14209329300.0
H2,calm,76,False,flat05,gross,False,-0.5835786055008674,0,0,0,0,False,False,7229991780.000001,0.0,0.0,12049589390.554512,14651124918.75
H2,calm,77,False,flat05,gross,False,-0.558318952390624,0,0,0,0,False,False,7572162633.75,0.0,0.0,12306419639.3797,15898788281.25
H2,calm,78,False,flat05,gross,False,-0.563251636474349,0,1,1,0,False,False,6624566602.499999,0.0,0.0,10310228150.18797,13856130000.0
H2,calm,79,False,flat05,gross,False,-0.5936976708783681,0,0,0,0,False,False,6644470408.125001,0.0,0.0,12013076717.058271,14205747693.75
H2,calm,80,False,flat05,gross,False,-0.5735167233416272,0,0,0,0,False,False,7525146791.25,0.0,0.0,12310581459.727444,14864012887.5
H2,calm,81,False,flat05,gross,False,-0.5886233318110334,0,0,0,0,False,False,7358067523.125,0.0,0.0,11891941603.336466,14696223187.5
H2,calm,42,False,flat12,gross,False,-0.5886233318110334,0,0,0,0,False,False,2064550665.3750002,0.0,0.0,29371841132.4812,36477639495.0
H2,calm,43,False,flat12,gross,False,-0.5835489927436988,0,0,0,0,False,False,2626985548.6875,0.0,0.0,27118100015.864662,33108524055.0
H2,calm,44,False,flat12,gross,False,-0.5835489927436988,0,0,0,0,False,False,2487673200.375,0.0,0.0,30753958438.082706,38290301235.0
H2,calm,45,False,flat12,gross,False,-0.6038463490130375,0,0,0,0,False,False,1870185735.0000002,0.0,0.0,29165005138.87218,35586120645.0
H2,calm,46,False,flat12,gross,False,-0.6139950271477179,0,0,0,0,False,False,2703531395.8125,0.0,0.0,24742348279.51128,30354737130.0
H2,calm,47,False,flat12,gross,False,-0.6038463490130375,0,0,0,0,False,False,2425954731.75,0.0,0.0,28678173226.917294,34432560000.0
H2,calm,48,False,flat12,gross,False,-0.6038463490130375,0,0,0,0,False,False,2432616571.6875,0.0,0.0,30237820866.8797,37144895580.0
H2,calm,49,False,flat12,gross,False,-0.5886233318110334,0,0,0,0,False,False,2480477490.5625,0.0,0.0,28811924345.6391,35283093930.0
H2,calm,50,False,flat12,gross,False,-0.5886233318110334,0,0,0,0,False,False,1843239673.6875002,0.0,0.0,26383927967.593987,32292547560.0
H2,calm,51,False,flat12,gross,False,-0.5785920925747368,0,0,0,0,False,False,2282992408.125,0.0,0.0,31621956107.142857,38108424600.0
H2,calm,52,False,flat12,gross,False,-0.5784746536763641,0,0,0,0,False,False,1824691021.3125002,0.0,0.0,29073427218.270676,34895309085.0
H2,calm,53,False,flat12,gross,False,-0.6241437052823873,0,0,0,0,False,False,2152558045.6875,0.0,0.0,27637074346.12782,33071739930.0
H2,calm,54,False,flat12,gross,False,-0.6089515883487273,0,0,0,0,False,False,2183254759.125,0.0,0.0,25392610534.06015,30124755045.0
H2,calm,55,False,flat12,gross,False,-0.6038463490130375,0,0,0,0,False,False,2147390864.4375002,0.0,0.0,27585693874.62406,33615493560.0
H2,calm,56,False,flat12,gross,False,-0.6241437052823873,0,0,0,0,False,False,2327464000.125,0.0,0.0,30903395309.661655,38093707575.0
H2,calm,57,False,flat12,gross,False,-0.5988023952095856,0,0,0,0,False,False,2144894554.6875002,0.0,0.0,25477887153.383457,31037962725.0
H2,calm,58,False,flat12,gross,False,-0.5633659848753969,0,0,0,0,False,False,2229328703.25,0.0,0.0,29053892660.075188,37608078015.0
H2,calm,59,False,flat12,gross,False,-0.5632802192225728,0,0,0,0,False,False,2505030208.3125,0.0,0.0,27457533432.74436,34525035405.0
H2,calm,60,False,flat12,gross,False,-0.5734003146090183,0,0,0,0,False,False,2179706698.125,0.0,0.0,27964537822.556393,34078939650.0
H2,calm,61,False,flat12,gross,False,-0.5836674618078463,0,0,0,0,False,False,2113632000.5625002,0.0,0.0,30740222531.50376,37125081270.0
H2,calm,62,False,flat12,gross,False,-0.5836674618078463,0,0,0,0,False,False,2450642522.625,0.0,0.0,31074138446.616543,37817754660.0
H2,calm,63,False,flat12,gross,False,-0.5734003146090183,0,0,0,0,False,False,2212356588.75,0.0,0.0,28663733232.406013,35533930320.0
H2,calm,64,False,flat12,gross,False,-0.5784746536763641,0,0,0,0,False,False,2285272347.1875,0.0,0.0,29842192478.909775,38839416210.0
H2,calm,65,False,flat12,gross,False,-0.6139950271477179,0,0,0,0,False,False,2381832857.25,0.0,0.0,27777286280.30075,34310086650.0
H2,calm,66,False,flat12,gross,False,-0.5684413541085065,0,0,0,0,False,False,2367696288.375,0.0,0.0,34615941198.83459,41686537590.0
H2,calm,67,False,flat12,gross,False,-0.578504008931291,0,0,0,0,False,False,2272562987.0625,0.0,0.0,25603554929.88722,30439532160.0
H2,calm,68,False,flat12,gross,False,-0.5987720099457028,0,0,0,0,False,False,2308477866.75,0.0,0.0,30099681314.661655,38718330300.0
H2,calm,69,False,flat12,gross,False,-0.5886532020704327,0,0,0,0,False,False,2097167774.6250002,0.0,0.0,30662482496.278194,36878287635.0
H2,calm,70,False,flat12,gross,False,-0.5835786055008674,0,0,0,0,False,False,2389780218.375,0.0,0.0,31275398679.69925,39137670180.0
H2,calm,71,False,flat12,gross,False,-0.5633659848753969,0,0,0,0,False,False,2589666626.25,0.0,0.0,32286493668.383457,41955952500.0
H2,calm,72,False,flat12,gross,False,-0.6241437052823873,0,0,0,0,False,False,2024189083.1250002,0.0,0.0,27419352169.398495,34775726220.0
H2,calm,73,False,flat12,gross,False,-0.5784746536763641,0,0,0,0,False,False,2437640834.0625,0.0,0.0,29507554302.293232,36784002150.0
H2,calm,74,False,flat12,gross,False,-0.5835489927436988,0,0,0,0,False,False,2494974042.0,0.0,0.0,33205135505.75188,39835508400.0
H2,calm,75,False,flat12,gross,False,-0.5481955230698943,0,0,0,0,False,False,2120293840.5000002,0.0,0.0,28639617269.210526,35426607930.0
H2,calm,76,False,flat12,gross,False,-0.5835786055008674,0,0,0,0,False,False,2347710768.5625,0.0,0.0,30555403541.729324,37333402470.0
H2,calm,77,False,flat12,gross,False,-0.558318952390624,0,0,0,0,False,False,2401072956.5625,0.0,0.0,30693041717.142857,39782677770.0
H2,calm,78,False,flat12,gross,False,-0.563251636474349,0,0,0,0,False,False,2068435988.4375002,0.0,0.0,25219655124.022556,34690889250.0
H2,calm,79,False,flat12,gross,False,-0.5936976708783681,0,0,0,0,False,False,2159202566.8125,0.0,0.0,30116066949.81203,36083449485.0
H2,calm,80,False,flat12,gross,False,-0.5735167233416272,0,0,0,0,False,False,2393821150.875,0.0,0.0,30707800601.616543,37315279260.0
H2,calm,81,False,flat12,gross,False,-0.5886233318110334,0,0,0,0,False,False,2400811757.4375,0.0,0.0,29914172810.864662,37510067745.0
H2,calm,42,False,static,gross,False,-0.5886233318110334,0,0,0,0,False,False,5753682915.75,0.0,0.0,14301937612.55639,17719167015.0
H2,calm,43,False,static,gross,False,-0.5835489927436988,0,0,0,0,False,False,7226920713.375001,0.0,0.0,12907308347.25564,15400052595.0
H2,calm,44,False,static,gross,False,-0.5835489927436988,0,0,0,0,False,False,6831197319.375001,0.0,0.0,14880216783.38346,18460153125.0
H2,calm,45,False,static,gross,False,-0.5835489927436988,0,0,0,0,False,False,5288029312.5,0.0,0.0,14055093925.37594,16957448437.5
H2,calm,46,False,static,gross,False,-0.6241437052823873,0,1,1,0,False,False,7121724742.687501,0.0,0.0,11845944198.101503,14367537225.0
H2,calm,47,False,static,gross,False,-0.5784746536763641,0,1,1,0,False,False,6866138942.437501,0.0,0.0,13574931421.466166,16298917740.0
H2,calm,48,False,static,gross,False,-0.6038463490130375,0,0,0,0,False,False,6994540061.437501,0.0,0.0,14676049215.845865,18097334482.5
H2,calm,49,False,static,gross,False,-0.6444410615517371,0,1,1,0,False,False,7363115669.250001,0.0,0.0,13768786411.2406,16772906925.0
H2,calm,50,False,static,gross,False,-0.5886233318110334,0,0,0,0,False,False,5218469350.875,0.0,0.0,12701512716.597744,15448494150.0
H2,calm,51,False,static,gross,False,-0.5785920925747368,0,0,0,0,False,False,6420405092.062501,0.0,0.0,15271989982.105263,18257485522.5
H2,calm,52,False,static,gross,False,-0.5784746536763641,0,0,0,0,False,False,5182127725.5,0.0,0.0,14087162945.131578,16795222470.0
H2,calm,53,False,static,gross,False,-0.5581772974070143,0,1,1,0,False,False,6139978119.000001,0.0,0.0,13433982838.984962,16059814200.0
H2,calm,54,False,static,gross,False,-0.6089515883487273,0,0,0,0,False,False,6052477519.687501,0.0,0.0,12266139202.951128,14605907377.5
H2,calm,55,False,static,gross,False,-0.6038463490130375,0,0,0,0,False,False,6060811618.125001,0.0,0.0,13312508119.342106,16223101897.5
H2,calm,56,False,static,gross,False,-0.6241437052823873,0,0,0,0,False,False,6531675919.312501,0.0,0.0,14918514276.31579,18233056800.0
H2,calm,57,False,static,gross,False,-0.5988023952095856,0,0,0,0,False,False,6008731777.125001,0.0,0.0,12345091264.285715,14802858900.0
H2,calm,58,False,static,gross,False,-0.5633659848753969,0,0,0,0,False,False,6271224460.875001,0.0,0.0,13994833698.43985,17959421092.5
H2,calm,59,False,static,gross,False,-0.5632802192225728,0,0,0,0,False,False,6885991257.750001,0.0,0.0,13240746663.834587,16464272625.0
H2,calm,60,False,static,gross,False,-0.5734003146090183,0,1,1,0,False,False,6334209380.812501,0.0,0.0,13480154742.18045,16328887200.0
H2,calm,61,False,static,gross,False,-0.5836674618078463,0,0,0,0,False,False,6137324331.187501,0.0,0.0,14806029671.221804,17774667540.0
H2,calm,62,False,static,gross,False,-0.5836674618078463,0,0,0,0,False,False,6850991849.625001,0.0,0.0,15078270613.87218,18130148325.0
H2,calm,63,False,static,gross,False,-0.5734003146090183,0,0,0,0,False,False,6098346570.937501,0.0,0.0,13808460855.6203,16966955655.0
H2,calm,64,False,static,gross,False,-0.5784746536763641,0,0,0,0,False,False,6451012297.125001,0.0,0.0,14609032214.718044,18781303590.0
H2,calm,65,False,static,gross,False,-0.5936976708783681,0,1,1,0,False,False,6639111307.125001,0.0,0.0,13095261453.552631,16009074922.5
H2,calm,66,False,static,gross,False,-0.5684413541085065,0,0,0,0,False,False,6656353716.375001,0.0,0.0,16665611217.969925,20060221905.0
H2,calm,67,False,static,gross,False,-0.578504008931291,0,0,0,0,False,False,6309938039.625001,0.0,0.0,12287099291.278196,14609391390.0
H2,calm,68,False,static,gross,False,-0.5987720099457028,0,0,0,0,False,False,6420013293.375001,0.0,0.0,14625799261.917294,18580205925.0
H2,calm,69,False,static,gross,False,-0.5886532020704327,0,0,0,0,False,False,5915433645.000001,0.0,0.0,14867159807.537594,17953566412.5
H2,calm,70,False,static,gross,False,-0.5835786055008674,0,0,0,0,False,False,6666833992.500001,0.0,0.0,15067507646.334587,18716868000.0
H2,calm,71,False,static,gross,False,-0.5633659848753969,0,0,0,0,False,False,7320411635.625001,0.0,0.0,15511554726.428572,19806655725.0
H2,calm,72,False,static,gross,False,-0.6241437052823873,0,0,0,0,False,False,5547998350.125,0.0,0.0,13200620550.225563,16723478767.5
H2,calm,73,False,static,gross,False,-0.5784746536763641,0,0,0,0,False,False,6878937544.875001,0.0,0.0,14346924893.1203,17524722892.5
H2,calm,74,False,static,gross,False,-0.5835489927436988,0,0,0,0,False,False,6992641321.875001,0.0,0.0,15918596285.582706,19256035950.0
H2,calm,75,False,static,gross,False,-0.5481955230698943,0,0,0,0,False,False,6060314978.437501,0.0,0.0,13885055669.097744,17214200955.0
H2,calm,76,False,static,gross,False,-0.5835786055008674,0,0,0,0,False,False,6579234956.250001,0.0,0.0,14615022227.481203,17793700942.5
H2,calm,77,False,static,gross,False,-0.558318952390624,0,0,0,0,False,False,6826700331.000001,0.0,0.0,14776703703.101503,19162804500.0
H2,calm,78,False,static,gross,False,-0.563251636474349,0,1,1,0,False,False,5964068842.875001,0.0,0.0,12445487796.992481,16647567930.0
H2,calm,79,False,static,gross,False,-0.5936976708783681,0,0,0,0,False,False,6083850019.500001,0.0,0.0,14506460387.424812,17331282180.0
H2,calm,80,False,static,gross,False,-0.5735167233416272,0,0,0,0,False,False,6803697940.875001,0.0,0.0,14806439061.93609,18010989000.0
H2,calm,81,False,static,gross,False,-0.5886233318110334,0,0,0,0,False,False,6740504619.750001,0.0,0.0,14351793272.424812,17813113087.5
H2,stressed,42,False,reactive,gross,False,-18.791194009774472,7,0,0,0,False,False,672799588.0256681,0.0,4040919.7877639085,12675902587.532753,15484090508.435242
H2,stressed,43,False,reactive,gross,False,-18.747478370018378,2,0,0,0,False,False,761220987.9692456,0.0,358151.8194462955,13117161970.204247,16704146953.695839
H2,stressed,44,False,reactive,gross,False,-18.772692635259315,3,0,0,0,False,False,694523264.792502,0.0,1228634.4668463245,13006662255.52307,14670004824.84627
H2,stressed,45,False,reactive,gross,False,-18.756165366334855,2,0,0,0,False,False,588246846.3680075,0.0,1143490.6982113197,12675242774.383402,15677582009.79953
H2,stressed,46,False,reactive,gross,False,-18.76849941698807,1,0,0,0,False,False,788679836.8489945,0.0,710934.6143695675,12441564172.8254,15574500577.221468
H2,stressed,47,False,reactive,gross,False,-18.774100977490804,2,0,0,0,False,False,860565204.4435703,0.0,320744.386245206,12992260779.406185,15965834038.321245
H2,stressed,48,False,reactive,gross,False,-18.841553554629755,2,0,0,0,False,False,530195139.17742115,0.0,1192690.0126621276,12652980524.679434,16166929024.478395
H2,stressed,49,False,reactive,gross,False,-18.835125448028677,0,1,1,0,False,False,514563358.49718165,0.0,0.0,12605156930.582695,15146596363.630547
H2,stressed,50,False,reactive,gross,False,-18.794564778689626,2,0,0,0,False,False,689786720.3876702,0.0,453959.2761896327,12770221258.819498,16021241600.463245
H2,stressed,51,False,reactive,gross,False,-18.77523553162853,1,0,0,0,False,False,589378348.7008634,0.0,544311.6449290663,11877210842.285213,14298403438.972261
H2,stressed,52,False,reactive,gross,False,-18.783911035379575,6,0,0,0,False,False,773761810.2215852,0.0,1596850.4635667726,12818794591.586288,16541389844.053173
H2,stressed,53,False,reactive,gross,False,-18.771575879847568,3,0,0,0,False,False,599834441.8345188,0.0,1258521.799201537,12719479241.150127,15516187261.728195
H2,stressed,54,False,reactive,gross,False,-18.714394653030098,0,0,0,0,False,False,665171871.8292696,0.0,0.0,12208665506.839521,15596998576.722862
H2,stressed,55,False,reactive,gross,False,-18.84161922266553,0,0,0,0,False,False,784032979.2224164,0.0,0.0,12095039261.92752,15320661817.181318
H2,stressed,56,False,reactive,gross,False,-18.79847567809908,2,0,0,0,False,False,704663641.9356157,0.0,852497.5186821297,13492677631.332132,16433061036.998404
H2,stressed,57,False,reactive,gross,False,-18.72729718821472,3,0,0,0,False,False,495202033.1328768,0.0,886337.6187832505,11314910705.099422,13264961275.217577
H2,stressed,58,False,reactive,gross,False,-18.782522878162567,2,0,0,0,False,False,824896733.1447595,0.0,1168957.3998048082,12865436185.933823,15359220548.796719
H2,stressed,59,False,reactive,gross,False,-18.73346190070413,5,0,0,0,False,False,666851815.4439934,0.0,1305891.3596164882,12169144856.358286,15355531053.745676
H2,stressed,60,False,reactive,gross,False,-18.81498745069917,4,0,0,0,False,False,575046410.2166736,0.0,2149057.2303992063,11925361209.578844,14903824723.84438
H2,stressed,61,False,reactive,gross,False,-18.666367310282894,1,0,0,0,False,False,556683316.7256144,0.0,363538.1934475638,11741452518.06131,14377101180.786745
H2,stressed,62,False,reactive,gross,False,-18.674266223857828,3,0,0,0,False,False,752451319.4303696,0.0,2847535.6573565826,13237169792.417665,16576297086.218113
H2,stressed,63,False,reactive,gross,False,-18.749719718373026,3,0,0,0,False,False,497225549.7816866,0.0,3254770.679932207,11103683142.290604,12842278041.095678
H2,stressed,64,False,reactive,gross,False,-18.730941704035875,0,0,0,0,False,False,823473305.9659934,0.0,0.0,14338956296.443695,18459558222.823544
H2,stressed,65,False,reactive,gross,False,-18.76401470983945,0,0,0,0,False,False,496412838.76535213,0.0,0.0,11326019163.359985,13411104066.773342
H2,stressed,66,False,reactive,gross,False,-18.6792961034297,0,0,0,0,False,False,728552352.4044971,0.0,0.0,12772729253.229982,15113484931.243635
H2,stressed,67,False,reactive,gross,False,-18.74691662555501,4,0,0,0,False,False,979185754.1218879,0.0,1256603.8422795534,12895907354.902088,16939927851.144106
H2,stressed,68,False,reactive,gross,False,-18.83817799077351,1,0,0,0,False,False,753974115.9311603,0.0,8793.696331009269,11704416987.019941,13743709691.26184
H2,stressed,69,False,reactive,gross,False,-18.771024893473875,6,0,0,0,False,False,691567060.4676604,0.0,3926460.402220279,12953561352.32626,15707561702.779682
H2,stressed,70,False,reactive,gross,False,-18.68097333213612,1,0,0,0,False,False,775417317.4892269,0.0,188932.76793326437,11147936803.885057,13121195380.550625
H2,stressed,71,False,reactive,gross,False,-18.66696588868941,2,0,0,0,False,False,603390008.1691389,0.0,571880.7792427242,13299799978.034979,16296889101.866417
H2,stressed,72,False,reactive,gross,False,-18.74691662555501,0,0,0,0,False,False,897718626.954616,0.0,0.0,12943821416.30337,18843305122.33185
H2,stressed,73,False,reactive,gross,False,-18.743554100712977,0,0,0,0,False,False,606670829.1987143,0.0,0.0,11546356441.259256,13441254199.23566
H2,stressed,74,False,reactive,gross,False,-18.812457987900512,1,0,0,0,False,False,752808084.4213647,0.0,508128.9958802685,12211202417.257727,15093037398.626322
H2,stressed,75,False,reactive,gross,False,-18.707650886246352,7,0,0,0,False,False,749743359.2565601,0.0,3130254.552962564,13712936937.834316,16812875462.542488
H2,stressed,76,False,reactive,gross,False,-18.780564403966082,4,0,0,0,False,False,579034866.9458038,0.0,2048382.0260121897,12233994419.934381,14793268426.392982
H2,stressed,77,False,reactive,gross,False,-18.736823218050514,0,0,0,0,False,False,683465130.052819,0.0,0.0,12691753233.576109,15957252551.243637
H2,stressed,78,False,reactive,gross,False,-18.88042991491268,1,0,0,0,False,False,781542662.3768418,0.0,115216.69410453737,13129731644.538378,15840949537.141403
H2,stressed,79,False,reactive,gross,False,-18.810505557547508,4,0,0,0,False,False,499613686.5526213,0.0,2012077.5178679898,12206269820.917364,14760702948.04577
H2,stressed,80,False,reactive,gross,False,-18.65601292813216,4,0,0,0,False,False,719583324.6044672,0.0,1393127.6756009422,13423772904.80735,16395341682.495724
H2,stressed,81,False,reactive,gross,False,-18.743554100712977,3,0,0,0,False,False,1072282967.3211582,0.0,1068176.7415624373,13551780763.354523,16543882912.106922
H2,stressed,42,False,flat05,gross,False,-18.768775501053668,4,0,0,0,False,False,1453386101.1532264,0.0,1312115.2873474061,4618998229.261364,5138666325.0
H2,stressed,43,False,flat05,gross,False,-18.76540996099879,0,0,0,0,False,False,1905441039.4722025,0.0,0.0,4676641473.863636,5142416400.0
H2,stressed,44,False,flat05,gross,False,-18.777175131113,1,0,0,0,False,False,1876694529.7423494,0.0,571652.437357828,4775676437.215909,5353532700.0
H2,stressed,45,False,flat05,gross,False,-18.76513317191283,1,1,1,0,False,False,1742329041.7580256,0.0,435948.5033946559,4612935125.0,4950317925.0
H2,stressed,46,False,flat05,gross,False,-18.732621759799084,1,1,1,0,False,False,1920404330.0562544,0.0,499276.6851840019,4649039447.727273,5145214856.25
H2,stressed,47,False,flat05,gross,False,-18.783068783068778,1,2,2,0,False,False,1858260171.6404433,0.0,851008.4333919138,5145932676.988636,5521224581.25
H2,stressed,48,False,flat05,gross,False,-18.841553554629755,2,0,0,0,False,False,1395009595.7811832,0.0,424315.0126621276,4681965863.920455,5051574937.5
H2,stressed,49,False,flat05,gross,False,-18.81272401433691,3,1,1,0,False,False,1252849289.3741488,0.0,2486462.161184326,4630836790.056818,5028581250.0
H2,stressed,50,False,flat05,gross,False,-18.763173236468,1,0,0,0,False,False,1602536970.7754147,0.0,935998.5298030227,4698902364.772727,5099670150.0
H2,stressed,51,False,flat05,gross,False,-18.725886047554962,3,0,0,0,False,False,1400979820.0484712,0.0,2865079.5047835633,4693538866.761364,5163686812.5
H2,stressed,52,False,flat05,gross,False,-18.739069996861126,1,0,0,0,False,False,1668351205.596968,0.0,788406.9215075895,4716863895.170455,5229539493.75
H2,stressed,53,False,flat05,gross,False,-18.856758574310696,4,1,1,0,False,False,1419670597.5222104,0.0,994833.3712635748,4785603878.125,5323739437.5
H2,stressed,54,False,flat05,gross,False,-18.72336607903826,1,0,0,0,False,False,1717146557.9237201,0.0,1594895.2969902009,4598375268.181818,4945396050.0
H2,stressed,55,False,flat05,gross,False,-18.877482404626356,1,0,0,0,False,False,2100504916.172228,0.0,500051.7243040949,4729313363.636364,5097312675.0
H2,stressed,56,False,flat05,gross,False,-18.7939923783905,0,0,0,0,False,False,1859251657.0535738,0.0,0.0,5174572351.136364,5556070687.5
H2,stressed,57,False,flat05,gross,False,-18.74523521234136,2,1,1,0,False,False,1406680151.4871774,0.0,624838.4138785042,4344048576.704545,5008583400.0
H2,stressed,58,False,flat05,gross,False,-18.728691907410735,0,0,0,0,False,False,1989492953.8226202,0.0,0.0,4825793698.295455,5220135900.0
H2,stressed,59,False,flat05,gross,False,-18.73794680898776,1,1,1,0,False,False,1718981998.6355193,0.0,198825.91060444713,4523266396.590909,4984890862.5
H2,stressed,60,False,flat05,gross,False,-18.797059878092504,1,0,0,0,False,False,1638657062.7424588,0.0,148936.96719483286,4568443310.795455,4966492500.0
H2,stressed,61,False,flat05,gross,False,-18.666367310282894,1,0,0,0,False,False,1307188333.6125638,0.0,166689.5717302598,4603382895.170455,4979711325.0
H2,stressed,62,False,flat05,gross,False,-18.692217933758194,0,0,0,0,False,False,1951807398.71108,0.0,0.0,4907763777.840909,5455010175.0
H2,stressed,63,False,flat05,gross,False,-18.74523521234136,2,0,0,0,False,False,1320108319.4005117,0.0,3962400.5265625566,4341241473.863636,4949052750.0
H2,stressed,64,False,flat05,gross,False,-18.75336322869955,2,1,1,0,False,False,2028529244.157894,0.0,892966.0346988961,5364708365.909091,6064621875.0
H2,stressed,65,False,flat05,gross,False,-18.799892367028438,0,1,1,0,False,False,1365155296.7426805,0.0,0.0,4549002150.568182,4945151850.0
H2,stressed,66,False,flat05,gross,False,-18.683785239719874,0,0,0,0,False,False,1810191199.6360154,0.0,0.0,4864293417.613636,5417455125.0
H2,stressed,67,False,flat05,gross,False,-18.764856258689512,2,0,0,0,False,False,2233599916.5022583,0.0,510981.5895624608,4786232841.193182,5144010750.0
H2,stressed,68,False,flat05,gross,False,-18.820262462489367,3,0,0,0,False,False,1871051312.2020621,0.0,410253.72940684855,4485039063.068182,5225646150.0
H2,stressed,69,False,flat05,gross,False,-18.735142408611793,2,0,0,0,False,False,1541150927.3332007,0.0,1984785.4965132326,4826551341.477273,5311938750.0
H2,stressed,70,False,flat05,gross,False,-18.694441950255904,0,0,0,0,False,False,1945257265.0019088,0.0,0.0,4443575928.977273,5074290900.0
