ts,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,symbol
2020-04-03 14:07:00+00:00,2511.25,2514.5,1,1,ESZ0
2020-04-03 14:08:00+00:00,2515.0,2518.5,1,1,ESZ0
2020-04-03 14:08:00+00:00,2520.5,2521.0,11,19,ESM0
2020-04-03 14:08:00+00:00,2516.75,2518.5,2,1,ESU0
2020-04-03 14:09:00+00:00,2518.75,2520.25,1,1,ESU0
2020-04-03 14:09:00+00:00,2522.5,2522.75,29,13,ESM0
2020-04-03 14:09:00+00:00,2517.0,2520.25,1,1,ESZ0
2020-04-03 14:10:00+00:00,2513.0,2516.0,1,1,ESZ0
2020-04-03 14:10:00+00:00,2518.25,2518.5,19,12,ESM0
2020-04-03 14:10:00+00:00,2514.5,2516.25,3,4,ESU0
2020-04-03 14:11:00+00:00,2511.0,2512.75,3,1,ESU0
2020-04-03 14:11:00+00:00,2515.0,2515.25,9,30,ESM0
2020-04-03 14:11:00+00:00,2509.75,2512.75,1,1,ESZ0
2020-04-03 14:12:00+00:00,2509.75,2512.75,1,1,ESZ0
2020-04-03 14:12:00+00:00,2515.0,2515.25,6,14,ESM0
2020-04-03 14:12:00+00:00,2511.5,2512.75,1,1,ESU0
2020-04-03 14:13:00+00:00,2512.5,2513.75,1,1,ESU0
2020-04-03 14:13:00+00:00,2516.0,2516.25,8,10,ESM0
2020-04-03 14:13:00+00:00,2510.75,2513.75,1,1,ESZ0
2020-04-03 14:14:00+00:00,2510.5,2513.5,1,1,ESZ0
2020-04-03 14:14:00+00:00,2515.75,2516.0,15,2,ESM0
2020-04-03 14:14:00+00:00,2512.75,2513.75,1,2,ESU0
2020-04-03 14:15:00+00:00,2510.25,2512.25,3,1,ESU0
2020-04-03 14:15:00+00:00,2514.5,2514.75,5,5,ESM0
2020-04-03 14:15:00+00:00,2509.25,2512.25,1,1,ESZ0
2020-04-03 14:16:00+00:00,2507.25,2510.25,1,1,ESZ0
2020-04-03 14:16:00+00:00,2512.5,2512.75,10,11,ESM0
2020-04-03 14:16:00+00:00,2508.75,2510.25,1,1,ESU0
2020-04-03 14:16:00+00:00,2163.75,2520.5,1,2,ESH1
2020-04-03 14:17:00+00:00,2163.75,2518.0,1,2,ESH1
2020-04-03 14:17:00+00:00,2504.5,2506.0,1,2,ESU0
2020-04-03 14:17:00+00:00,2508.0,2508.25,10,10,ESM0
2020-04-03 14:17:00+00:00,2501.75,2505.75,1,1,ESZ0
2020-04-03 14:18:00+00:00,2500.5,2504.75,1,1,ESZ0
2020-04-03 14:18:00+00:00,2506.75,2507.0,13,14,ESM0
2020-04-03 14:18:00+00:00,2503.5,2504.5,1,1,ESU0
2020-04-03 14:18:00+00:00,2163.75,2516.0,1,2,ESH1
2020-04-03 14:19:00+00:00,2163.75,2513.0,1,2,ESH1
2020-04-03 14:19:00+00:00,2499.5,2501.0,2,1,ESU0
2020-04-03 14:19:00+00:00,2503.25,2503.5,19,16,ESM0
2020-04-03 14:19:00+00:00,2498.0,2501.25,1,1,ESZ0
2020-04-03 14:20:00+00:00,2495.75,2499.0,1,1,ESZ0
2020-04-03 14:20:00+00:00,2501.0,2501.25,23,20,ESM0
2020-04-03 14:20:00+00:00,2497.5,2498.75,1,1,ESU0
2020-04-03 14:20:00+00:00,2163.75,2511.0,1,2,ESH1
2020-04-03 14:21:00+00:00,2499.75,2501.5,3,1,ESU0
2020-04-03 14:21:00+00:00,2503.75,2504.0,18,21,ESM0
2020-04-03 14:21:00+00:00,2498.5,2501.75,1,1,ESZ0
2020-04-03 14:22:00+00:00,2496.0,2499.25,1,1,ESZ0
2020-04-03 14:22:00+00:00,2501.25,2501.5,8,25,ESM0
2020-04-03 14:22:00+00:00,2497.25,2499.0,3,1,ESU0
2020-04-03 14:23:00+00:00,2492.5,2494.0,2,1,ESU0
2020-04-03 14:23:00+00:00,2496.25,2496.5,4,21,ESM0
2020-04-03 14:23:00+00:00,2491.0,2494.0,1,1,ESZ0
2020-04-03 14:23:00+00:00,2163.75,2506.25,1,2,ESH1
2020-04-03 14:24:00+00:00,2494.25,2497.5,1,1,ESZ0
2020-04-03 14:24:00+00:00,2499.75,2500.0,1,28,ESM0
2020-04-03 14:24:00+00:00,2495.75,2496.75,1,1,ESU0
2020-04-03 14:25:00+00:00,2500.5,2502.0,1,2,ESU0
2020-04-03 14:25:00+00:00,2504.0,2504.25,23,9,ESM0
2020-04-03 14:25:00+00:00,2498.75,2501.75,1,1,ESZ0
2020-04-03 14:26:00+00:00,2497.25,2500.25,1,1,ESZ0
2020-04-03 14:26:00+00:00,2502.5,2502.75,9,18,ESM0
2020-04-03 14:26:00+00:00,2499.5,2500.5,3,3,ESU0
2020-04-03 14:27:00+00:00,2498.25,2499.25,3,2,ESU0
2020-04-03 14:27:00+00:00,2501.25,2501.5,5,7,ESM0
2020-04-03 14:27:00+00:00,2496.0,2499.0,1,1,ESZ0
2020-04-03 14:28:00+00:00,2492.5,2495.5,1,1,ESZ0
2020-04-03 14:28:00+00:00,2497.75,2498.0,12,2,ESM0
2020-04-03 14:28:00+00:00,2494.0,2495.75,2,2,ESU0
2020-04-03 14:29:00+00:00,2492.75,2494.5,4,2,ESU0
2020-04-03 14:29:00+00:00,2496.5,2496.75,7,14,ESM0
2020-04-03 14:29:00+00:00,2491.25,2494.25,1,1,ESZ0
2020-04-03 14:30:00+00:00,2493.75,2496.75,1,1,ESZ0
2020-04-03 14:30:00+00:00,2499.0,2499.25,16,8,ESM0
2020-04-03 14:30:00+00:00,2495.25,2496.75,2,1,ESU0
2020-04-03 14:31:00+00:00,2495.0,2496.5,2,1,ESU0
2020-04-03 14:31:00+00:00,2499.0,2499.25,17,12,ESM0
2020-04-03 14:31:00+00:00,2493.75,2496.75,1,1,ESZ0
2020-04-03 14:32:00+00:00,2488.25,2491.25,1,1,ESZ0
2020-04-03 14:32:00+00:00,2493.5,2493.75,18,7,ESM0
2020-04-03 14:32:00+00:00,2489.75,2491.25,2,1,ESU0
2020-04-03 14:32:00+00:00,2163.75,2503.25,1,2,ESH1
2020-04-03 14:33:00+00:00,2491.0,2492.25,1,2,ESU0
2020-04-03 14:33:00+00:00,2495.0,2495.25,24,2,ESM0
2020-04-03 14:33:00+00:00,2489.75,2492.75,1,1,ESZ0
2020-04-03 14:34:00+00:00,2487.25,2490.25,1,1,ESZ0
2020-04-03 14:34:00+00:00,2492.5,2492.75,23,6,ESM0
2020-04-03 14:34:00+00:00,2488.75,2489.75,1,1,ESU0
2020-04-03 14:34:00+00:00,2163.75,2502.0,1,2,ESH1
2020-04-03 14:35:00+00:00,2489.0,2490.5,2,2,ESU0
2020-04-03 14:35:00+00:00,2493.0,2493.25,11,16,ESM0
2020-04-03 14:35:00+00:00,2487.75,2490.5,1,1,ESZ0
2020-04-03 14:36:00+00:00,2490.0,2493.0,1,1,ESZ0
2020-04-03 14:36:00+00:00,2495.25,2495.5,8,16,ESM0
2020-04-03 14:36:00+00:00,2491.5,2492.75,1,1,ESU0
2020-04-03 14:37:00+00:00,2492.5,2494.0,2,1,ESU0
2020-04-03 14:37:00+00:00,2496.5,2496.75,15,11,ESM0
2020-04-03 14:37:00+00:00,2491.25,2494.25,1,1,ESZ0
2020-04-03 14:38:00+00:00,2485.75,2488.75,1,1,ESZ0
2020-04-03 14:38:00+00:00,2491.0,2491.25,8,10,ESM0
2020-04-03 14:38:00+00:00,2487.0,2488.75,2,2,ESU0
2020-04-03 14:38:00+00:00,2163.75,2500.75,1,2,ESH1
2020-04-03 14:39:00+00:00,2163.75,2497.25,1,2,ESH1
2020-04-03 14:39:00+00:00,2483.5,2484.75,1,1,ESU0
2020-04-03 14:39:00+00:00,2487.25,2487.5,5,34,ESM0
2020-04-03 14:39:00+00:00,2482.0,2485.0,1,1,ESZ0
2020-04-03 14:40:00+00:00,2483.5,2486.5,1,1,ESZ0
2020-04-03 14:40:00+00:00,2488.75,2489.0,13,14,ESM0
2020-04-03 14:40:00+00:00,2485.0,2486.0,1,1,ESU0
2020-04-03 14:40:00+00:00,2163.75,2496.25,1,2,ESH1
2020-04-03 14:41:00+00:00,2486.5,2488.25,2,2,ESU0
2020-04-03 14:41:00+00:00,2490.5,2490.75,27,5,ESM0
2020-04-03 14:41:00+00:00,2485.25,2488.25,1,1,ESZ0
2020-04-03 14:42:00+00:00,2483.25,2486.25,1,1,ESZ0
2020-04-03 14:42:00+00:00,2488.5,2488.75,14,9,ESM0
2020-04-03 14:42:00+00:00,2485.0,2486.25,4,2,ESU0
2020-04-03 14:43:00+00:00,2482.0,2483.5,1,2,ESU0
2020-04-03 14:43:00+00:00,2485.75,2486.0,25,4,ESM0
2020-04-03 14:43:00+00:00,2480.5,2483.5,1,1,ESZ0
2020-04-03 14:43:00+00:00,2163.75,2495.25,1,2,ESH1
2020-04-03 14:44:00+00:00,2485.25,2488.25,1,1,ESZ0
2020-04-03 14:44:00+00:00,2490.5,2490.75,18,11,ESM0
2020-04-03 14:44:00+00:00,2486.75,2488.0,1,1,ESU0
2020-04-03 14:45:00+00:00,2488.5,2490.0,2,2,ESU0
2020-04-03 14:45:00+00:00,2492.5,2492.75,9,19,ESM0
2020-04-03 14:45:00+00:00,2487.25,2490.25,1,1,ESZ0
2020-04-03 14:46:00+00:00,2486.75,2489.75,1,1,ESZ0
2020-04-03 14:46:00+00:00,2492.0,2492.25,17,11,ESM0
2020-04-03 14:46:00+00:00,2487.75,2489.5,3,1,ESU0
2020-04-03 14:47:00+00:00,2489.25,2490.75,3,1,ESU0
2020-04-03 14:47:00+00:00,2493.25,2493.5,16,15,ESM0
2020-04-03 14:47:00+00:00,2488.0,2491.0,1,1,ESZ0
2020-04-03 14:48:00+00:00,2488.5,2491.5,1,1,ESZ0
2020-04-03 14:48:00+00:00,2493.75,2494.0,5,14,ESM0
2020-04-03 14:48:00+00:00,2490.0,2491.5,2,2,ESU0
2020-04-03 14:49:00+00:00,2491.0,2492.5,2,1,ESU0
2020-04-03 14:49:00+00:00,2495.0,2495.25,8,22,ESM0
2020-04-03 14:49:00+00:00,2489.75,2492.75,1,1,ESZ0
2020-04-03 14:50:00+00:00,2487.5,2490.5,1,1,ESZ0
2020-04-03 14:50:00+00:00,2492.75,2493.0,24,5,ESM0
2020-04-03 14:50:00+00:00,2489.0,2490.5,2,2,ESU0
2020-04-03 14:51:00+00:00,2488.0,2489.5,2,2,ESU0
2020-04-03 14:51:00+00:00,2491.75,2492.0,15,8,ESM0
2020-04-03 14:51:00+00:00,2486.5,2489.5,1,1,ESZ0
2020-04-03 14:52:00+00:00,2488.75,2491.75,1,1,ESZ0
2020-04-03 14:52:00+00:00,2494.0,2494.25,15,9,ESM0
2020-04-03 14:52:00+00:00,2490.25,2491.75,1,2,ESU0
2020-04-03 14:53:00+00:00,2490.5,2492.0,1,2,ESU0
2020-04-03 14:53:00+00:00,2494.25,2494.5,11,12,ESM0
2020-04-03 14:53:00+00:00,2489.0,2492.0,1,1,ESZ0
2020-04-03 14:54:00+00:00,2487.0,2490.0,1,1,ESZ0
2020-04-03 14:54:00+00:00,2492.25,2492.5,24,19,ESM0
2020-04-03 14:54:00+00:00,2488.5,2490.0,1,2,ESU0
2020-04-03 14:55:00+00:00,2484.0,2484.75,1,2,ESU0
2020-04-03 14:55:00+00:00,2487.75,2488.0,13,29,ESM0
2020-04-03 14:55:00+00:00,2482.5,2485.5,1,1,ESZ0
2020-04-03 14:56:00+00:00,2485.0,2488.0,1,1,ESZ0
2020-04-03 14:56:00+00:00,2490.25,2490.5,15,22,ESM0
2020-04-03 14:56:00+00:00,2486.5,2488.0,2,2,ESU0
2020-04-03 14:57:00+00:00,2488.5,2490.0,2,11,ESU0
2020-04-03 14:57:00+00:00,2492.5,2492.75,4,21,ESM0
2020-04-03 14:57:00+00:00,2487.25,2490.25,1,1,ESZ0
2020-04-03 14:58:00+00:00,2489.0,2492.0,1,1,ESZ0
2020-04-03 14:58:00+00:00,2494.25,2494.5,15,7,ESM0
2020-04-03 14:58:00+00:00,2490.5,2492.0,3,2,ESU0
2020-04-03 14:59:00+00:00,2488.5,2490.0,2,2,ESU0
2020-04-03 14:59:00+00:00,2492.25,2492.5,19,9,ESM0
2020-04-03 14:59:00+00:00,2487.0,2490.0,1,1,ESZ0
2020-04-03 15:00:00+00:00,2487.75,2490.75,1,1,ESZ0
2020-04-03 15:00:00+00:00,2493.0,2493.25,5,11,ESM0
2020-04-03 15:00:00+00:00,2489.25,2490.75,3,2,ESU0
2020-04-03 15:01:00+00:00,2493.0,2494.25,2,1,ESU0
2020-04-03 15:01:00+00:00,2496.75,2497.0,8,27,ESM0
2020-04-03 15:01:00+00:00,2491.5,2494.5,1,1,ESZ0
2020-04-03 15:01:00+00:00,2163.75,2496.0,1,2,ESH1
2020-04-03 15:02:00+00:00,2163.75,2497.75,1,2,ESH1
2020-04-03 15:02:00+00:00,2492.25,2495.25,1,1,ESZ0
2020-04-03 15:02:00+00:00,2497.5,2497.75,50,21,ESM0
2020-04-03 15:02:00+00:00,2493.75,2495.25,2,3,ESU0
2020-04-03 15:03:00+00:00,2493.75,2495.25,2,3,ESU0
2020-04-03 15:03:00+00:00,2497.5,2497.75,12,16,ESM0
2020-04-03 15:03:00+00:00,2492.25,2495.0,1,1,ESZ0
2020-04-03 15:04:00+00:00,2490.5,2493.5,1,1,ESZ0
2020-04-03 15:04:00+00:00,2495.75,2496.0,18,13,ESM0
2020-04-03 15:04:00+00:00,2492.0,2493.0,2,1,ESU0
2020-04-03 15:05:00+00:00,2489.75,2491.0,1,3,ESU0
2020-04-03 15:05:00+00:00,2493.25,2493.5,40,15,ESM0
2020-04-03 15:05:00+00:00,2488.0,2491.0,1,1,ESZ0
2020-04-03 15:06:00+00:00,2489.0,2491.75,1,1,ESZ0
2020-04-03 15:06:00+00:00,2494.0,2494.25,25,3,ESM0
2020-04-03 15:06:00+00:00,2490.5,2491.75,1,2,ESU0
2020-04-03 15:07:00+00:00,2486.25,2487.75,3,2,ESU0
2020-04-03 15:07:00+00:00,2490.0,2490.25,5,24,ESM0
2020-04-03 15:07:00+00:00,2485.0,2487.75,1,1,ESZ0
2020-04-03 15:08:00+00:00,2484.75,2487.75,1,1,ESZ0
2020-04-03 15:08:00+00:00,2490.0,2490.25,23,8,ESM0
2020-04-03 15:08:00+00:00,2486.25,2487.75,3,2,ESU0
2020-04-03 15:09:00+00:00,2486.75,2488.25,2,2,ESU0
2020-04-03 15:09:00+00:00,2490.5,2490.75,9,17,ESM0
2020-04-03 15:09:00+00:00,2485.25,2488.25,1,1,ESZ0
2020-04-03 15:10:00+00:00,2487.75,2490.75,1,1,ESZ0
2020-04-03 15:10:00+00:00,2493.0,2493.25,9,22,ESM0
2020-04-03 15:10:00+00:00,2489.25,2490.5,4,1,ESU0
2020-04-03 15:11:00+00:00,2488.75,2490.25,2,2,ESU0
2020-04-03 15:11:00+00:00,2492.5,2492.75,20,1,ESM0
2020-04-03 15:11:00+00:00,2487.25,2490.25,1,1,ESZ0
2020-04-03 15:12:00+00:00,2487.0,2490.0,1,1,ESZ0
2020-04-03 15:12:00+00:00,2492.25,2492.5,20,5,ESM0
2020-04-03 15:12:00+00:00,2488.5,2489.75,3,1,ESU0
2020-04-03 15:13:00+00:00,2484.75,2486.25,2,2,ESU0
2020-04-03 15:13:00+00:00,2488.5,2488.75,14,19,ESM0
2020-04-03 15:13:00+00:00,2483.25,2486.25,1,1,ESZ0
2020-04-03 15:14:00+00:00,2482.0,2485.0,1,1,ESZ0
2020-04-03 15:14:00+00:00,2487.25,2487.5,17,12,ESM0
2020-04-03 15:14:00+00:00,2483.5,2484.75,2,1,ESU0
2020-04-03 15:14:00+00:00,2163.75,2497.25,1,2,ESH1
2020-04-03 15:15:00+00:00,2163.75,2495.0,1,2,ESH1
2020-04-03 15:15:00+00:00,2481.5,2482.0,2,2,ESU0
2020-04-03 15:15:00+00:00,2485.0,2485.25,12,33,ESM0
2020-04-03 15:15:00+00:00,2479.75,2482.75,1,1,ESZ0
2020-04-03 15:16:00+00:00,2482.0,2485.0,1,1,ESZ0
2020-04-03 15:16:00+00:00,2487.25,2487.5,11,27,ESM0
2020-04-03 15:16:00+00:00,2483.5,2485.0,2,2,ESU0
2020-04-03 15:16:00+00:00,2163.75,2493.75,1,2,ESH1
2020-04-03 15:17:00+00:00,2482.5,2483.75,1,3,ESU0
2020-04-03 15:17:00+00:00,2486.0,2486.25,22,7,ESM0
2020-04-03 15:17:00+00:00,2480.75,2483.75,1,1,ESZ0
2020-04-03 15:18:00+00:00,2479.75,2482.75,1,1,ESZ0
2020-04-03 15:18:00+00:00,2485.0,2485.25,42,13,ESM0
2020-04-03 15:18:00+00:00,2481.5,2482.75,3,2,ESU0
2020-04-03 15:19:00+00:00,2480.5,2482.0,2,2,ESU0
2020-04-03 15:19:00+00:00,2484.25,2484.5,26,15,ESM0
2020-04-03 15:19:00+00:00,2479.0,2482.0,1,1,ESZ0
2020-04-03 15:20:00+00:00,2480.25,2483.25,1,1,ESZ0
2020-04-03 15:20:00+00:00,2485.5,2485.75,20,7,ESM0
2020-04-03 15:20:00+00:00,2481.75,2483.25,2,2,ESU0
2020-04-03 15:20:00+00:00,2163.75,2493.0,1,2,ESH1
2020-04-03 15:21:00+00:00,2480.25,2481.5,2,2,ESU0
2020-04-03 15:21:00+00:00,2483.75,2484.0,24,5,ESM0
2020-04-03 15:21:00+00:00,2478.5,2481.5,1,1,ESZ0
2020-04-03 15:22:00+00:00,2478.5,2481.5,1,1,ESZ0
2020-04-03 15:22:00+00:00,2483.75,2484.0,23,34,ESM0
2020-04-03 15:22:00+00:00,2480.0,2481.5,2,2,ESU0
2020-04-03 15:22:00+00:00,2163.75,2492.25,1,2,ESH1
2020-04-03 15:23:00+00:00,2163.75,2492.0,1,2,ESH1
2020-04-03 15:23:00+00:00,2477.75,2479.25,2,2,ESU0
2020-04-03 15:23:00+00:00,2481.5,2481.75,50,12,ESM0
2020-04-03 15:23:00+00:00,2476.25,2479.25,1,1,ESZ0
2020-04-03 15:24:00+00:00,2475.0,2478.0,1,1,ESZ0
2020-04-03 15:24:00+00:00,2480.25,2480.5,35,1,ESM0
2020-04-03 15:24:00+00:00,2477.25,2478.0,1,3,ESU0
2020-04-03 15:24:00+00:00,2163.75,2489.75,1,2,ESH1
2020-04-03 15:25:00+00:00,2163.75,2486.75,1,2,ESH1
2020-04-03 15:25:00+00:00,2473.5,2475.0,2,2,ESU0
2020-04-03 15:25:00+00:00,2477.5,2477.75,7,28,ESM0
2020-04-03 15:25:00+00:00,2472.25,2475.25,1,1,ESZ0
2020-04-03 15:26:00+00:00,2474.0,2477.0,1,1,ESZ0
2020-04-03 15:26:00+00:00,2479.25,2479.5,9,30,ESM0
2020-04-03 15:26:00+00:00,2475.5,2476.75,2,1,ESU0
2020-04-03 15:27:00+00:00,2476.25,2477.75,3,2,ESU0
2020-04-03 15:27:00+00:00,2480.0,2480.25,15,18,ESM0
2020-04-03 15:27:00+00:00,2474.75,2477.75,1,1,ESZ0
2020-04-03 15:28:00+00:00,2476.75,2479.75,1,1,ESZ0
2020-04-03 15:28:00+00:00,2482.0,2482.25,22,20,ESM0
2020-04-03 15:28:00+00:00,2478.25,2479.75,3,3,ESU0
2020-04-03 15:29:00+00:00,2478.0,2479.5,2,2,ESU0
2020-04-03 15:29:00+00:00,2481.75,2482.0,26,25,ESM0
2020-04-03 15:29:00+00:00,2476.5,2479.5,1,1,ESZ0
2020-04-03 15:30:00+00:00,2476.25,2479.25,1,1,ESZ0
2020-04-03 15:30:00+00:00,2481.5,2481.75,37,8,ESM0
2020-04-03 15:30:00+00:00,2477.75,2479.25,2,2,ESU0
2020-04-03 15:31:00+00:00,2475.5,2476.75,2,1,ESU0
2020-04-03 15:31:00+00:00,2479.25,2479.5,17,13,ESM0
2020-04-03 15:31:00+00:00,2474.0,2477.0,1,1,ESZ0
2020-04-03 15:32:00+00:00,2473.75,2476.75,1,1,ESZ0
2020-04-03 15:32:00+00:00,2479.0,2479.25,21,12,ESM0
2020-04-03 15:32:00+00:00,2475.25,2476.5,2,1,ESU0
2020-04-03 15:33:00+00:00,2479.75,2481.25,2,2,ESU0
2020-04-03 15:33:00+00:00,2483.5,2483.75,34,3,ESM0
2020-04-03 15:33:00+00:00,2478.25,2481.25,1,1,ESZ0
2020-04-03 15:34:00+00:00,2478.75,2481.75,1,1,ESZ0
2020-04-03 15:34:00+00:00,2484.0,2484.25,36,7,ESM0
2020-04-03 15:34:00+00:00,2481.0,2481.75,1,2,ESU0
2020-04-03 15:35:00+00:00,2481.25,2482.5,1,2,ESU0
2020-04-03 15:35:00+00:00,2484.75,2485.0,28,14,ESM0
2020-04-03 15:35:00+00:00,2479.5,2482.5,1,1,ESZ0
2020-04-03 15:36:00+00:00,2477.0,2480.0,1,1,ESZ0
2020-04-03 15:36:00+00:00,2482.25,2482.5,5,34,ESM0
2020-04-03 15:36:00+00:00,2478.5,2480.0,2,3,ESU0
2020-04-03 15:37:00+00:00,2477.0,2478.25,2,3,ESU0
2020-04-03 15:37:00+00:00,2480.75,2481.0,36,26,ESM0
2020-04-03 15:37:00+00:00,2475.5,2478.25,1,1,ESZ0
2020-04-03 15:38:00+00:00,2479.75,2482.75,1,1,ESZ0
2020-04-03 15:38:00+00:00,2485.0,2485.25,25,12,ESM0
2020-04-03 15:38:00+00:00,2481.25,2482.75,2,2,ESU0
2020-04-03 15:39:00+00:00,2483.5,2485.0,2,2,ESU0
2020-04-03 15:39:00+00:00,2487.25,2487.5,29,2,ESM0
2020-04-03 15:39:00+00:00,2482.0,2485.0,1,1,ESZ0
2020-04-03 15:40:00+00:00,2481.25,2484.25,1,1,ESZ0
2020-04-03 15:40:00+00:00,2486.5,2486.75,23,7,ESM0
2020-04-03 15:40:00+00:00,2482.75,2484.25,2,3,ESU0
2020-04-03 15:41:00+00:00,2480.25,2481.75,2,2,ESU0
2020-04-03 15:41:00+00:00,2484.0,2484.25,17,6,ESM0
2020-04-03 15:41:00+00:00,2478.75,2481.75,1,1,ESZ0
2020-04-03 15:42:00+00:00,2478.5,2481.5,1,1,ESZ0
2020-04-03 15:42:00+00:00,2483.75,2484.0,11,34,ESM0
2020-04-03 15:42:00+00:00,2480.0,2481.25,3,1,ESU0
2020-04-03 15:43:00+00:00,2477.5,2478.0,2,3,ESU0
2020-04-03 15:43:00+00:00,2481.0,2481.25,12,27,ESM0
2020-04-03 15:43:00+00:00,2475.75,2478.75,1,1,ESZ0
2020-04-03 15:44:00+00:00,2472.75,2475.75,1,1,ESZ0
2020-04-03 15:44:00+00:00,2478.0,2478.25,41,4,ESM0
2020-04-03 15:44:00+00:00,2474.5,2475.75,1,2,ESU0
2020-04-03 15:45:00+00:00,2474.5,2475.75,2,1,ESU0
2020-04-03 15:45:00+00:00,2478.25,2478.5,10,20,ESM0
2020-04-03 15:45:00+00:00,2473.0,2476.0,1,1,ESZ0
2020-04-03 15:46:00+00:00,2470.25,2473.25,1,1,ESZ0
2020-04-03 15:46:00+00:00,2475.5,2475.75,4,43,ESM0
2020-04-03 15:46:00+00:00,2471.75,2473.25,2,3,ESU0
2020-04-03 15:46:00+00:00,2163.75,2485.75,1,2,ESH1
2020-04-03 15:47:00+00:00,2163.75,2482.25,1,2,ESH1
2020-04-03 15:47:00+00:00,2468.75,2470.0,1,2,ESU0
2020-04-03 15:47:00+00:00,2472.25,2472.5,50,27,ESM0
2020-04-03 15:47:00+00:00,2467.0,2470.0,1,1,ESZ0
2020-04-03 15:48:00+00:00,2465.5,2468.5,1,1,ESZ0
2020-04-03 15:48:00+00:00,2470.75,2471.0,21,21,ESM0
2020-04-03 15:48:00+00:00,2467.0,2468.25,2,1,ESU0
2020-04-03 15:48:00+00:00,2163.75,2481.25,1,2,ESH1
2020-04-03 15:49:00+00:00,2468.0,2469.25,2,1,ESU0
2020-04-03 15:49:00+00:00,2471.75,2472.0,18,28,ESM0
2020-04-03 15:49:00+00:00,2466.5,2469.5,1,1,ESZ0
2020-04-03 15:50:00+00:00,2469.5,2472.5,1,1,ESZ0
2020-04-03 15:50:00+00:00,2474.75,2475.0,23,21,ESM0
2020-04-03 15:50:00+00:00,2471.0,2472.25,2,1,ESU0
2020-04-03 15:51:00+00:00,2469.75,2471.0,2,1,ESU0
2020-04-03 15:51:00+00:00,2473.5,2473.75,5,20,ESM0
2020-04-03 15:51:00+00:00,2468.25,2471.25,1,1,ESZ0
2020-04-03 15:52:00+00:00,2467.25,2470.25,1,1,ESZ0
2020-04-03 15:52:00+00:00,2472.5,2472.75,8,25,ESM0
2020-04-03 15:52:00+00:00,2468.75,2470.25,2,3,ESU0
2020-04-03 15:53:00+00:00,2470.25,2471.5,2,2,ESU0
2020-04-03 15:53:00+00:00,2473.75,2474.0,11,23,ESM0
2020-04-03 15:53:00+00:00,2467.5,2471.5,1,1,ESZ0
2020-04-03 15:54:00+00:00,2465.25,2469.0,1,1,ESZ0
2020-04-03 15:54:00+00:00,2471.5,2471.75,8,42,ESM0
2020-04-03 15:54:00+00:00,2467.75,2469.25,2,3,ESU0
2020-04-03 15:55:00+00:00,2470.5,2471.75,1,2,ESU0
2020-04-03 15:55:00+00:00,2474.0,2474.25,24,16,ESM0
2020-04-03 15:55:00+00:00,2467.75,2471.5,1,1,ESZ0
2020-04-03 15:56:00+00:00,2471.5,2475.5,1,1,ESZ0
2020-04-03 15:56:00+00:00,2477.75,2478.0,133,8,ESM0
2020-04-03 15:56:00+00:00,2474.75,2475.75,4,3,ESU0
2020-04-03 15:57:00+00:00,2474.75,2476.0,3,1,ESU0
2020-04-03 15:57:00+00:00,2478.5,2478.75,13,59,ESM0
2020-04-03 15:57:00+00:00,2472.25,2476.0,1,1,ESZ0
2020-04-03 15:58:00+00:00,2474.0,2477.75,1,1,ESZ0
2020-04-03 15:58:00+00:00,2480.25,2480.5,31,10,ESM0
2020-04-03 15:58:00+00:00,2476.5,2478.0,2,2,ESU0
2020-04-03 15:59:00+00:00,2477.0,2478.25,1,3,ESU0
2020-04-03 15:59:00+00:00,2480.5,2480.75,22,19,ESM0
2020-04-03 15:59:00+00:00,2474.25,2478.0,1,1,ESZ0
2020-04-03 16:00:00+00:00,2472.5,2476.25,1,1,ESZ0
2020-04-03 16:00:00+00:00,2478.75,2479.0,20,59,ESM0
2020-04-03 16:00:00+00:00,2475.0,2476.5,2,2,ESU0
2020-04-03 16:01:00+00:00,2475.25,2476.75,2,2,ESU0
2020-04-03 16:01:00+00:00,2479.0,2479.25,10,30,ESM0
2020-04-03 16:01:00+00:00,2472.75,2476.5,1,1,ESZ0
2020-04-03 16:02:00+00:00,2471.25,2475.0,1,1,ESZ0
2020-04-03 16:02:00+00:00,2477.5,2477.75,22,17,ESM0
2020-04-03 16:02:00+00:00,2474.0,2475.25,1,2,ESU0
2020-04-03 16:03:00+00:00,2472.25,2473.75,3,2,ESU0
2020-04-03 16:03:00+00:00,2476.0,2476.25,32,31,ESM0
2020-04-03 16:03:00+00:00,2469.75,2473.5,1,1,ESZ0
2020-04-03 16:04:00+00:00,2469.75,2473.5,1,1,ESZ0
2020-04-03 16:04:00+00:00,2476.0,2476.25,7,24,ESM0
2020-04-03 16:04:00+00:00,2472.25,2473.25,3,1,ESU0
2020-04-03 16:05:00+00:00,2474.5,2475.75,2,2,ESU0
2020-04-03 16:05:00+00:00,2478.0,2478.25,23,3,ESM0
2020-04-03 16:05:00+00:00,2472.0,2475.5,1,1,ESZ0
2020-04-03 16:06:00+00:00,2468.25,2472.0,1,1,ESZ0
2020-04-03 16:06:00+00:00,2474.5,2474.75,20,17,ESM0
2020-04-03 16:06:00+00:00,2471.0,2472.25,1,2,ESU0
2020-04-03 16:07:00+00:00,2468.25,2469.75,3,2,ESU0
