ts,symbol,open,high,low,close,volume
2019-04-26 00:00:00+00:00,ESM9,2923.25,2942.75,2917.25,2939.0,1190434
2019-04-28 00:00:00+00:00,ESM9,2939.25,2942.25,2939.25,2940.5,9102
2019-04-29 00:00:00+00:00,ESM9,2940.5,2951.5,2937.75,2941.0,904895
2019-04-30 00:00:00+00:00,ESM9,2941.25,2956.5,2926.0,2955.0,1437595
2019-05-01 00:00:00+00:00,ESM9,2955.0,2961.25,2915.5,2921.0,1458576
2019-05-02 00:00:00+00:00,ESM9,2920.75,2932.75,2901.0,2919.25,1779489
2019-05-03 00:00:00+00:00,ESM9,2919.25,2949.5,2916.5,2949.25,1229868
2019-05-05 00:00:00+00:00,ESM9,2917.75,2917.75,2892.75,2895.25,137577
2019-05-06 00:00:00+00:00,ESM9,2895.25,2938.25,2883.5,2918.0,1865666
2019-05-07 00:00:00+00:00,ESM9,2918.25,2930.5,2862.5,2884.75,2702695
2019-05-08 00:00:00+00:00,ESM9,2884.75,2899.5,2868.75,2881.5,2002628
2019-05-09 00:00:00+00:00,ESM9,2881.25,2883.75,2836.25,2873.75,2663269
2019-05-10 00:00:00+00:00,ESM9,2873.75,2893.0,2826.0,2887.25,2748968
2019-05-12 00:00:00+00:00,ESM9,2858.5,2869.25,2856.25,2857.0,44810
2019-05-13 00:00:00+00:00,ESM9,2857.25,2861.25,2799.75,2803.75,2671686
2019-05-14 00:00:00+00:00,ESM9,2803.75,2853.75,2803.25,2842.0,1750665
2019-05-15 00:00:00+00:00,ESM9,2842.0,2860.0,2815.0,2852.25,1679582
2019-05-16 00:00:00+00:00,ESM9,2852.0,2894.0,2840.5,2881.5,1642043
2019-05-17 00:00:00+00:00,ESM9,2881.75,2887.5,2852.5,2861.25,1870525
2019-05-19 00:00:00+00:00,ESM9,2861.5,2873.0,2861.25,2870.75,18460
2019-05-20 00:00:00+00:00,ESM9,2870.75,2876.5,2832.5,2849.75,1613326
2019-05-21 00:00:00+00:00,ESM9,2850.0,2870.75,2846.25,2867.25,1251525
2019-05-22 00:00:00+00:00,ESM9,2867.25,2869.5,2848.25,2854.25,1218325
2019-05-23 00:00:00+00:00,ESM9,2854.25,2855.5,2805.75,2823.25,1957131
2019-05-24 00:00:00+00:00,ESM9,2823.5,2842.0,2820.75,2831.0,1141869
2019-05-26 00:00:00+00:00,ESM9,2831.0,2835.0,2829.25,2830.75,8489
2019-05-27 00:00:00+00:00,ESM9,2830.5,2839.25,2826.0,2833.25,150054
2019-05-28 00:00:00+00:00,ESM9,2833.5,2841.25,2800.5,2804.75,1452974
2019-05-29 00:00:00+00:00,ESM9,2804.75,2805.5,2766.25,2782.0,2021394
2019-05-30 00:00:00+00:00,ESM9,2781.75,2799.0,2764.75,2766.0,1295825
2019-05-31 00:00:00+00:00,ESM9,2766.25,2776.0,2750.0,2752.5,2061181
2019-06-02 00:00:00+00:00,ESM9,2741.0,2744.5,2732.25,2736.0,47261
2019-06-03 00:00:00+00:00,ESM9,2736.0,2763.75,2728.75,2751.25,2219488
2019-06-04 00:00:00+00:00,ESM9,2751.0,2813.5,2744.0,2812.0,1789962
2019-06-05 00:00:00+00:00,ESM9,2812.0,2829.5,2801.0,2822.5,1701301
2019-06-06 00:00:00+00:00,ESM9,2822.5,2853.0,2821.75,2844.5,1509624
2019-06-07 00:00:00+00:00,ESM9,2844.75,2886.25,2842.0,2877.5,1588923
2019-06-09 00:00:00+00:00,ESM9,2893.25,2898.0,2887.0,2887.5,43049
2019-06-10 00:00:00+00:00,ESM9,2887.25,2905.75,2880.5,2886.75,1311687
2019-06-11 00:00:00+00:00,ESM9,2886.75,2911.5,2879.25,2885.5,1328014
2019-06-12 00:00:00+00:00,ESM9,2885.5,2891.0,2875.25,2885.5,1104229
2019-06-13 00:00:00+00:00,ESU9,2889.25,2900.5,2871.5,2895.25,242026
2019-06-14 00:00:00+00:00,ESU9,2895.25,2902.75,2884.25,2896.25,735892
2019-06-16 00:00:00+00:00,ESU9,2895.0,2901.75,2895.0,2899.5,8520
2019-06-17 00:00:00+00:00,ESU9,2899.75,2904.75,2892.0,2896.5,810126
2019-06-18 00:00:00+00:00,ESU9,2896.5,2936.5,2889.0,2928.75,1574158
2019-06-19 00:00:00+00:00,ESU9,2928.5,2943.0,2915.25,2941.0,1299025
2019-06-20 00:00:00+00:00,ESU9,2941.25,2964.5,2935.75,2957.75,1623212
2019-06-21 00:00:00+00:00,ESU9,2957.75,2969.25,2947.75,2948.25,1437700
2019-06-23 00:00:00+00:00,ESU9,2948.0,2956.5,2947.25,2955.5,17080
2019-06-24 00:00:00+00:00,ESU9,2955.25,2961.75,2948.75,2952.25,868705
2019-06-25 00:00:00+00:00,ESU9,2952.5,2958.25,2917.5,2920.75,1394528
2019-06-26 00:00:00+00:00,ESU9,2920.75,2939.0,2914.5,2918.75,1195777
2019-06-27 00:00:00+00:00,ESU9,2918.75,2937.5,2917.75,2935.75,1013648
2019-06-28 00:00:00+00:00,ESU9,2936.0,2955.25,2930.0,2953.75,1211033
2019-06-30 00:00:00+00:00,ESU9,2970.0,2977.5,2968.5,2971.5,47679
2019-07-01 00:00:00+00:00,ESU9,2971.25,2981.75,2955.5,2964.0,1366572
2019-07-02 00:00:00+00:00,ESU9,2963.75,2980.0,2958.5,2978.0,1077628
2019-07-03 00:00:00+00:00,ESU9,2978.0,3006.0,2973.75,2999.75,754857
2019-07-04 00:00:00+00:00,ESU9,2999.75,3003.75,2997.25,3002.75,93967
2019-07-05 00:00:00+00:00,ESU9,3002.75,3004.0,2971.25,2991.75,1175709
2019-07-07 00:00:00+00:00,ESU9,2990.75,2994.75,2988.5,2988.75,10780
2019-07-08 00:00:00+00:00,ESU9,2989.0,2989.5,2973.25,2975.75,972160
2019-07-09 00:00:00+00:00,ESU9,2975.75,2986.25,2963.5,2982.0,931437
2019-07-10 00:00:00+00:00,ESU9,2982.0,3007.5,2971.25,2997.5,1381564
2019-07-11 00:00:00+00:00,ESU9,2997.5,3006.75,2992.5,3005.5,1143516
2019-07-12 00:00:00+00:00,ESU9,3005.5,3018.0,3004.75,3014.25,924360
2019-07-14 00:00:00+00:00,ESU9,3015.25,3016.75,3012.75,3013.25,7053
2019-07-15 00:00:00+00:00,ESU9,3013.25,3023.5,3010.75,3019.5,792669
2019-07-16 00:00:00+00:00,ESU9,3019.5,3021.75,3004.0,3006.75,916515
2019-07-17 00:00:00+00:00,ESU9,3006.5,3013.0,2980.5,2982.0,1011059
2019-07-18 00:00:00+00:00,ESU9,2982.25,3009.5,2974.5,3000.5,1327725
2019-07-19 00:00:00+00:00,ESU9,3000.5,3009.75,2969.5,2971.0,1380280
2019-07-21 00:00:00+00:00,ESU9,2974.5,2980.5,2972.5,2979.25,17585
2019-07-22 00:00:00+00:00,ESU9,2979.25,2993.5,2974.5,2989.5,1040673
2019-07-23 00:00:00+00:00,ESU9,2989.25,3008.5,2987.5,3005.5,1033156
2019-07-24 00:00:00+00:00,ESU9,3005.5,3022.0,2996.0,3021.0,1018414
2019-07-25 00:00:00+00:00,ESU9,3021.0,3027.75,2998.0,3008.75,1313406
2019-07-26 00:00:00+00:00,ESU9,3009.0,3029.5,3007.75,3023.0,909481
2019-07-28 00:00:00+00:00,ESU9,3022.0,3026.0,3022.0,3023.5,7750
2019-07-29 00:00:00+00:00,ESU9,3023.75,3027.25,3015.5,3024.5,798214
2019-07-30 00:00:00+00:00,ESU9,3024.5,3027.5,3001.5,3016.0,1155281
2019-07-31 00:00:00+00:00,ESU9,3016.0,3020.75,2958.0,2973.25,1907075
2019-08-01 00:00:00+00:00,ESU9,2973.25,3014.25,2942.0,2945.75,2674119
2019-08-02 00:00:00+00:00,ESU9,2945.75,2961.0,2913.5,2934.5,2343689
2019-08-04 00:00:00+00:00,ESU9,2929.25,2931.75,2925.25,2927.25,18052
2019-08-05 00:00:00+00:00,ESU9,2927.0,2933.5,2775.75,2781.75,3044905
2019-08-06 00:00:00+00:00,ESU9,2782.0,2883.75,2779.5,2869.0,2442708
2019-08-07 00:00:00+00:00,ESU9,2869.0,2891.5,2823.25,2874.5,2582585
2019-08-08 00:00:00+00:00,ESU9,2874.5,2940.75,2870.5,2934.0,1776140
2019-08-09 00:00:00+00:00,ESU9,2934.25,2935.75,2899.0,2923.75,1898630
2019-08-11 00:00:00+00:00,ESU9,2918.75,2926.5,2913.0,2914.0,17017
2019-08-12 00:00:00+00:00,ESU9,2914.25,2931.0,2872.5,2887.0,1659381
2019-08-13 00:00:00+00:00,ESU9,2886.75,2944.25,2866.75,2932.5,2129562
2019-08-14 00:00:00+00:00,ESU9,2932.75,2936.5,2833.75,2846.5,2702889
2019-08-15 00:00:00+00:00,ESU9,2846.25,2871.75,2817.75,2854.25,2441934
2019-08-16 00:00:00+00:00,ESU9,2854.0,2894.75,2849.5,2891.5,1533497
2019-08-18 00:00:00+00:00,ESU9,2893.0,2907.75,2892.5,2906.0,25837
2019-08-19 00:00:00+00:00,ESU9,2905.75,2932.25,2900.5,2918.75,1230548
2019-08-20 00:00:00+00:00,ESU9,2918.75,2932.25,2893.0,2899.0,1419172
2019-08-21 00:00:00+00:00,ESU9,2899.0,2939.0,2899.0,2935.0,1135977
2019-08-22 00:00:00+00:00,ESU9,2935.0,2939.75,2904.25,2922.25,1418570
2019-08-23 00:00:00+00:00,ESU9,2922.25,2936.75,2834.0,2851.5,2720852
2019-08-25 00:00:00+00:00,ESU9,2831.0,2831.25,2810.25,2824.25,84380
2019-08-26 00:00:00+00:00,ESU9,2824.5,2888.5,2821.5,2876.25,1737541
2019-08-27 00:00:00+00:00,ESU9,2876.25,2899.5,2860.0,2874.25,1494462
2019-08-28 00:00:00+00:00,ESU9,2874.0,2890.5,2851.75,2884.75,1443435
2019-08-29 00:00:00+00:00,ESU9,2884.5,2930.75,2875.25,2923.5,1436657
2019-08-30 00:00:00+00:00,ESU9,2923.75,2946.5,2913.25,2923.75,1567394
2019-09-01 00:00:00+00:00,ESU9,2901.0,2910.0,2893.75,2909.0,29787
2019-09-02 00:00:00+00:00,ESU9,2909.0,2926.5,2889.0,2903.0,274257
2019-09-03 00:00:00+00:00,ESU9,2903.0,2915.5,2891.0,2902.75,1639178
2019-09-04 00:00:00+00:00,ESU9,2903.0,2939.5,2902.5,2938.25,1182251
2019-09-05 00:00:00+00:00,ESU9,2938.25,2986.5,2937.75,2977.0,1588208
2019-09-06 00:00:00+00:00,ESU9,2977.0,2988.25,2972.25,2983.0,1095688
2019-09-08 00:00:00+00:00,ESU9,2980.25,2985.5,2980.0,2981.75,9856
2019-09-09 00:00:00+00:00,ESU9,2981.75,2991.5,2969.5,2982.25,1137193
2019-09-10 00:00:00+00:00,ESU9,2982.5,2985.0,2957.25,2977.25,1415644
2019-09-11 00:00:00+00:00,ESU9,2977.5,3020.0,2972.0,3018.25,1324581
2019-09-12 00:00:00+00:00,ESZ9,3019.75,3023.5,3001.0,3016.5,241916
2019-09-13 00:00:00+00:00,ESZ9,3016.5,3025.75,3005.75,3009.5,714314
2019-09-15 00:00:00+00:00,ESZ9,2996.75,3000.0,2987.0,2991.75,31673
2019-09-16 00:00:00+00:00,ESZ9,2991.75,3007.0,2983.5,3003.5,919593
2019-09-17 00:00:00+00:00,ESZ9,3003.75,3009.0,2993.75,3006.75,869579
2019-09-18 00:00:00+00:00,ESZ9,3007.0,3013.75,2980.75,3006.5,1240958
2019-09-19 00:00:00+00:00,ESZ9,3006.5,3024.5,2991.25,3010.25,1133730
2019-09-20 00:00:00+00:00,ESZ9,3010.5,3018.0,2985.25,2989.25,1373550
2019-09-22 00:00:00+00:00,ESZ9,2995.75,3008.25,2995.75,3003.0,25788
2019-09-23 00:00:00+00:00,ESZ9,3003.0,3012.25,2982.0,3007.75,1015394
2019-09-24 00:00:00+00:00,ESZ9,3007.5,3010.0,2958.5,2975.75,1879260
2019-09-25 00:00:00+00:00,ESZ9,2975.75,2991.75,2953.75,2985.25,1453715
2019-09-26 00:00:00+00:00,ESZ9,2985.25,2995.0,2964.25,2978.5,1308149
2019-09-27 00:00:00+00:00,ESZ9,2978.25,2993.0,2946.25,2968.5,1602443
2019-09-29 00:00:00+00:00,ESZ9,2976.0,2980.25,2965.5,2971.0,20291
2019-09-30 00:00:00+00:00,ESZ9,2970.75,2986.75,2964.5,2983.25,1086202
2019-10-01 00:00:00+00:00,ESZ9,2983.25,2994.5,2937.0,2946.0,1562986
2019-10-02 00:00:00+00:00,ESZ9,2945.75,2949.0,2874.0,2886.0,2050161
2019-10-03 00:00:00+00:00,ESZ9,2886.0,2912.5,2855.0,2907.0,1955844
2019-10-04 00:00:00+00:00,ESZ9,2906.75,2953.25,2896.75,2950.75,1421774
2019-10-06 00:00:00+00:00,ESZ9,2929.75,2942.75,2928.0,2939.5,25683
2019-10-07 00:00:00+00:00,ESZ9,2939.5,2959.5,2933.75,2937.0,1211777
2019-10-08 00:00:00+00:00,ESZ9,2937.0,2950.0,2888.25,2892.0,1824633
2019-10-09 00:00:00+00:00,ESZ9,2892.0,2934.25,2881.75,2899.5,1339910
2019-10-10 00:00:00+00:00,ESZ9,2899.5,2957.5,2886.5,2947.0,1461822
2019-10-11 00:00:00+00:00,ESZ9,2946.75,2994.0,2941.75,2970.25,1633049
2019-10-13 00:00:00+00:00,ESZ9,2968.0,2981.75,2967.5,2981.75,19521
2019-10-14 00:00:00+00:00,ESZ9,2981.75,2982.5,2953.75,2972.75,791454
2019-10-15 00:00:00+00:00,ESZ9,2972.75,3003.25,2967.5,2994.75,1133352
2019-10-16 00:00:00+00:00,ESZ9,2994.75,2997.5,2984.75,2987.75,1092168
2019-10-17 00:00:00+00:00,ESZ9,2988.0,3008.0,2985.25,2996.5,1059626
2019-10-18 00:00:00+00:00,ESZ9,2996.75,3001.25,2975.0,2989.25,1254998
2019-10-20 00:00:00+00:00,ESZ9,2984.75,2991.75,2983.75,2991.5,14511
2019-10-21 00:00:00+00:00,ESZ9,2991.5,3007.5,2989.5,3005.25,838391
2019-10-22 00:00:00+00:00,ESZ9,3005.5,3014.25,2988.25,2990.75,1105321
2019-10-23 00:00:00+00:00,ESZ9,2990.75,3010.0,2982.0,3006.75,1026008
2019-10-24 00:00:00+00:00,ESZ9,3006.75,3015.25,2998.75,3001.75,1034660
2019-10-25 00:00:00+00:00,ESZ9,3001.75,3026.5,3000.0,3019.75,1050357
2019-10-27 00:00:00+00:00,ESZ9,3023.0,3026.0,3022.75,3024.25,10541
2019-10-28 00:00:00+00:00,ESZ9,3024.5,3042.75,3022.75,3038.75,994305
2019-10-29 00:00:00+00:00,ESZ9,3038.75,3046.25,3029.5,3035.75,1001094
2019-10-30 00:00:00+00:00,ESZ9,3036.0,3055.0,3023.25,3048.5,1147569
2019-10-31 00:00:00+00:00,ESZ9,3048.75,3051.25,3020.25,3034.25,1686300
2019-11-01 00:00:00+00:00,ESZ9,3034.5,3065.0,3034.25,3063.0,1211702
2019-11-03 00:00:00+00:00,ESZ9,3064.75,3069.0,3064.75,3067.5,11233
2019-11-04 00:00:00+00:00,ESZ9,3067.5,3085.75,3066.5,3083.0,1126243
2019-11-05 00:00:00+00:00,ESZ9,3082.75,3085.0,3069.75,3072.25,1081746
2019-11-06 00:00:00+00:00,ESZ9,3072.0,3078.0,3063.0,3074.0,1043881
2019-11-07 00:00:00+00:00,ESZ9,3074.0,3097.0,3070.25,3086.75,1317022
2019-11-08 00:00:00+00:00,ESZ9,3087.0,3092.5,3072.5,3092.0,1019069
2019-11-10 00:00:00+00:00,ESZ9,3090.5,3092.25,3088.75,3088.75,7614
2019-11-11 00:00:00+00:00,ESZ9,3088.75,3089.25,3074.5,3085.0,810826
2019-11-12 00:00:00+00:00,ESZ9,3085.25,3102.0,3081.25,3088.5,1065658
2019-11-13 00:00:00+00:00,ESZ9,3088.75,3097.0,3075.75,3094.5,1210340
2019-11-14 00:00:00+00:00,ESZ9,3094.5,3099.75,3081.75,3099.0,1043972
2019-11-15 00:00:00+00:00,ESZ9,3099.0,3119.5,3097.0,3119.0,1169807
2019-11-17 00:00:00+00:00,ESZ9,3119.0,3119.25,3113.75,3114.25,11259
2019-11-18 00:00:00+00:00,ESZ9,3114.75,3127.75,3111.0,3119.25,970686
2019-11-19 00:00:00+00:00,ESZ9,3119.5,3132.5,3110.25,3111.5,1136900
2019-11-20 00:00:00+00:00,ESZ9,3111.75,3118.5,3090.75,3101.75,1619248
2019-11-21 00:00:00+00:00,ESZ9,3102.0,3114.5,3091.25,3101.25,1350888
2019-11-22 00:00:00+00:00,ESZ9,3101.5,3114.5,3097.75,3112.0,925850
2019-11-24 00:00:00+00:00,ESZ9,3119.0,3121.0,3116.5,3119.0,11434
2019-11-25 00:00:00+00:00,ESZ9,3119.25,3133.5,3116.75,3132.5,855018
2019-11-26 00:00:00+00:00,ESZ9,3132.5,3145.0,3128.0,3143.0,1021756
2019-11-27 00:00:00+00:00,ESZ9,3143.25,3155.0,3141.75,3144.5,895346
2019-11-28 00:00:00+00:00,ESZ9,3144.5,3151.75,3141.0,3151.25,122347
2019-11-29 00:00:00+00:00,ESZ9,3151.0,3151.5,3139.5,3143.75,706186
2019-12-01 00:00:00+00:00,ESZ9,3146.25,3148.0,3144.25,3147.5,14925
2019-12-02 00:00:00+00:00,ESZ9,3147.75,3158.0,3108.0,3112.25,1856419
2019-12-03 00:00:00+00:00,ESZ9,3112.25,3121.75,3069.5,3094.5,2064663
2019-12-04 00:00:00+00:00,ESZ9,3094.75,3119.5,3081.75,3109.5,1425340
2019-12-05 00:00:00+00:00,ESZ9,3109.25,3124.75,3103.25,3118.5,1254920
2019-12-06 00:00:00+00:00,ESZ9,3118.75,3151.0,3118.5,3146.5,1206907
2019-12-08 00:00:00+00:00,ESZ9,3146.5,3148.5,3146.0,3146.25,7352
2019-12-09 00:00:00+00:00,ESZ9,3146.0,3149.5,3131.25,3135.0,1046461
2019-12-10 00:00:00+00:00,ESZ9,3135.0,3143.0,3116.25,3134.0,1335395
2019-12-11 00:00:00+00:00,ESZ9,3134.25,3146.25,3129.5,3146.0,1039536
2019-12-12 00:00:00+00:00,ESH0,3148.75,3185.75,3140.25,3183.75,401280
2019-12-13 00:00:00+00:00,ESH0,3183.75,3188.25,3159.75,3175.5,1360601
2019-12-15 00:00:00+00:00,ESH0,3179.5,3180.5,3177.0,3178.5,8538
2019-12-16 00:00:00+00:00,ESH0,3178.5,3202.5,3178.25,3194.75,979036
2019-12-17 00:00:00+00:00,ESH0,3194.5,3203.5,3192.0,3194.5,926026
2019-12-18 00:00:00+00:00,ESH0,3194.5,3203.0,3192.0,3198.75,836284
2019-12-19 00:00:00+00:00,ESH0,3199.0,3213.75,3194.5,3213.25,866500
2019-12-20 00:00:00+00:00,ESH0,3213.25,3229.5,3208.5,3224.5,1188669
2019-12-22 00:00:00+00:00,ESH0,3227.0,3229.0,3224.75,3228.25,8982
