ts,open,high,low,close,volume,mid
2019-10-29 14:15:00+00:00,3038.0,3038.5,3037.25,3037.75,2858,3037.875
2019-10-29 14:16:00+00:00,3037.5,3038.25,3037.5,3037.75,1926,3037.625
2019-10-29 14:17:00+00:00,3037.75,3038.25,3037.5,3037.5,1697,3037.875
2019-10-29 14:18:00+00:00,3037.25,3037.75,3037.25,3037.5,1460,3037.375
2019-10-29 14:19:00+00:00,3037.75,3037.75,3037.25,3037.5,1766,3037.625
2019-10-29 14:20:00+00:00,3037.5,3038.0,3037.25,3037.75,1203,3037.375
2019-10-29 14:21:00+00:00,3037.75,3038.25,3037.75,3038.25,1232,3037.875
2019-10-29 14:22:00+00:00,3038.25,3039.0,3038.0,3039.0,2810,3038.125
2019-10-29 14:23:00+00:00,3039.0,3039.25,3038.75,3038.75,2133,3038.875
2019-10-29 14:24:00+00:00,3038.5,3039.25,3038.5,3038.75,1583,3038.625
2019-10-29 14:25:00+00:00,3038.75,3039.25,3038.5,3039.0,2192,3038.875
2019-10-29 14:26:00+00:00,3039.0,3039.25,3038.5,3038.75,1248,3039.125
2019-10-29 14:27:00+00:00,3038.75,3039.0,3038.5,3038.75,1335,3038.875
2019-10-29 14:28:00+00:00,3039.0,3039.0,3038.25,3039.0,1549,3038.875
2019-10-29 14:29:00+00:00,3038.75,3039.0,3038.25,3039.0,1655,3038.875
2019-10-29 14:30:00+00:00,3039.0,3039.5,3037.75,3038.25,3700,3038.875
2019-10-29 14:31:00+00:00,3038.5,3039.0,3037.75,3038.75,2212,3038.375
2019-10-29 14:32:00+00:00,3038.75,3039.75,3038.75,3039.25,2511,3038.875
2019-10-29 14:33:00+00:00,3039.5,3041.0,3039.0,3040.75,4876,3039.375
2019-10-29 14:34:00+00:00,3040.75,3041.0,3040.25,3040.75,3245,3040.625
2019-10-29 14:35:00+00:00,3040.5,3041.0,3040.0,3040.75,2611,3040.625
2019-10-29 14:36:00+00:00,3040.5,3041.75,3040.5,3041.0,5898,3040.625
2019-10-29 14:37:00+00:00,3041.25,3041.5,3040.75,3041.25,2007,3041.125
2019-10-29 14:38:00+00:00,3041.25,3041.75,3041.0,3041.75,2067,3041.125
