exp,regime,seed,direct,margin,decouple,drawdown,client_defaults,cm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,survivor_l4,total_df,ccp_cash_used,client_loss_absorbed,im_mean,im_peak
H1,calm,148,False,flat08,False,-5.378304466727435,0,0,0,0,False,False,13686728690.250002,0.0,0.0,32378191441.956,36337665960.0
H1,calm,149,False,flat08,False,-5.386368344727577,0,0,0,0,False,False,13912905265.875002,0.0,0.0,30975185753.424,34408287576.0
H1,calm,150,False,flat08,False,-5.369794903666869,0,0,0,0,False,False,12391969057.875002,0.0,0.0,34057742855.76,38468321766.0
H1,calm,151,False,flat08,False,-5.361508183136521,0,0,0,0,False,False,11097226082.25,0.0,0.0,31911478409.808,37215737010.0
H1,calm,152,False,flat08,False,-5.365651543401695,0,0,0,0,False,False,14092202643.750002,0.0,0.0,34700447727.54,39409994196.0
H1,calm,153,False,flat08,False,-5.387261199287218,0,0,0,0,False,False,11398704817.5,0.0,0.0,32294009786.76,36403491942.0
H1,calm,154,False,flat08,False,-5.382224984462402,0,0,0,0,False,False,12883960534.500002,0.0,0.0,31605264791.532,35028963900.0
H1,calm,155,False,flat08,False,-5.407981434669096,0,0,0,0,False,False,12144541612.500002,0.0,0.0,31060044954.144,35741779956.0
H1,calm,156,False,flat08,False,-5.365651543401695,0,0,0,0,False,False,11911538194.875002,0.0,0.0,29670607243.476,34679325438.0
H1,calm,157,False,flat08,False,-5.374160934780803,0,0,0,0,False,False,14756549568.750002,0.0,0.0,31467330486.252,35861929848.0
H1,calm,158,False,flat08,False,-5.395549293439972,0,0,0,0,False,False,12750365343.375002,0.0,0.0,32444311834.548,36804689064.0
H1,calm,159,False,flat08,False,-5.365651543401695,0,0,0,0,False,False,12138586737.750002,0.0,0.0,31060429631.46,36116240742.0
H1,calm,160,False,flat08,False,-5.357586806994286,0,0,0,0,False,False,13520710231.875002,0.0,0.0,33532688756.376,37390021758.0
H1,calm,161,False,flat08,False,-5.344934742075824,0,0,0,0,False,False,12753255636.000002,0.0,0.0,28413820434.348,32917079538.0
H1,calm,162,False,flat08,False,-5.373938263932054,0,0,0,0,False,False,10924984978.875,0.0,0.0,31131141877.476,36071067420.0
H1,calm,163,False,flat08,False,-5.357364822871347,0,0,0,0,False,False,13427014961.250002,0.0,0.0,31346367645.888,37277102340.0
H1,calm,164,False,flat08,False,-5.311347723412185,0,0,0,0,False,False,12255161873.625002,0.0,0.0,28925525652.372,33004029240.0
H1,calm,165,False,flat08,False,-5.373938263932054,0,0,0,0,False,False,13594246454.250002,0.0,0.0,30500185551.084,34252388028.0
H1,calm,166,False,flat08,False,-5.361508183136521,0,0,0,0,False,False,14381774958.375002,0.0,0.0,33505269002.892,37261600236.0
H1,calm,167,False,flat08,False,-5.354330708661415,0,0,0,0,False,False,15283331736.750002,0.0,0.0,31354725346.344,37953668682.0
H1,calm,168,False,flat08,False,-5.378973105134477,0,0,0,0,False,False,13064261512.500002,0.0,0.0,29326341676.248,33475849362.0
H1,calm,169,False,flat08,False,-5.378081624197229,0,0,0,0,False,False,14082790243.500002,0.0,0.0,35319428398.908,39372782292.0
H1,calm,170,False,flat08,False,-5.369794903666869,0,0,0,0,False,False,14378298635.250002,0.0,0.0,32752462450.14,37350220410.0
H1,calm,171,False,flat08,False,-5.349078102340998,0,0,0,0,False,False,12794683163.625002,0.0,0.0,29318734703.16,32807267622.0
H1,calm,172,False,flat08,False,-5.3532214626061725,0,0,0,0,False,False,12393574776.000002,0.0,0.0,29791993767.444,32993244180.0
H1,calm,173,False,flat08,False,-5.3532214626061725,0,0,0,0,False,False,15121047583.125002,0.0,0.0,33101868962.196,37465081254.0
H1,calm,174,False,flat08,False,-5.365651543401695,0,0,0,0,False,False,11891948433.750002,0.0,0.0,34273704298.104,39007631322.0
H1,calm,175,False,flat08,False,-5.3117878599544195,0,0,0,0,False,False,12060548836.875002,0.0,0.0,28661171411.664,32891458680.0
H1,calm,176,False,flat08,False,-5.370685010981724,0,0,0,0,False,False,13354049535.750002,0.0,0.0,33863265462.06,39924718614.0
H1,calm,177,False,flat08,False,-5.357364822871347,0,0,0,0,False,False,15327542934.000002,0.0,0.0,32210660336.688,38714164650.0
H1,calm,178,False,flat08,False,-5.349299743101021,0,0,0,0,False,False,13017516954.750002,0.0,0.0,33153811543.98,37180918080.0
H1,calm,179,False,flat08,False,-5.307644499689246,0,0,0,0,False,False,15439300915.500002,0.0,0.0,32980302905.292,37885853304.0
H1,calm,180,False,flat08,False,-5.332504661280302,0,0,0,0,False,False,11708575423.875,0.0,0.0,28926515973.636,32556943890.0
H1,calm,181,False,flat08,False,-5.361508183136521,0,0,0,0,False,False,14720395585.500002,0.0,0.0,32962415555.088,38443417488.0
H1,calm,182,False,flat08,False,-5.349964775599847,0,0,0,0,False,False,14336031055.500002,0.0,0.0,28324418307.444,32530282668.0
H1,calm,183,False,flat08,False,-5.34079138181065,0,0,0,0,False,False,13984841437.875002,0.0,0.0,30644441750.592,34556679612.0
H1,calm,184,False,flat08,False,-5.328361301015128,0,0,0,0,False,False,13710584782.125002,0.0,0.0,30285932655.852,33557230476.0
H1,calm,185,False,flat08,False,-5.374160934780803,0,0,0,0,False,False,13603558901.625002,0.0,0.0,32256075878.928,36727253118.0
H1,calm,186,False,flat08,False,-5.345820728523476,0,0,0,0,False,False,14447031315.750002,0.0,0.0,31615607372.904,35186456160.0
H1,calm,187,False,flat08,False,-5.3242179407499535,0,0,0,0,False,False,11557710549.0,0.0,0.0,31521713330.484,35994857220.0
H1,calm,188,False,flat08,False,-5.357364822871347,0,0,0,0,False,False,13953048219.000002,0.0,0.0,33190558254.612,37704639456.0
H1,calm,189,False,flat08,False,-5.333388587294352,0,0,0,0,False,False,14281348950.000002,0.0,0.0,32337479503.296,37136413386.0
H1,calm,190,False,flat08,False,-5.3532214626061725,0,0,0,0,False,False,12701214862.875002,0.0,0.0,34362385415.568,39139192008.0
H1,calm,191,False,flat08,False,-5.3532214626061725,0,0,0,0,False,False,12201553893.375002,0.0,0.0,32408028185.22,36902149218.0
H1,calm,42,False,flat12,False,-5.332725615314493,0,0,0,0,False,False,11252567576.25,0.0,0.0,42643402987.734,48200732046.0
H1,calm,43,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,9976968997.875,0.0,0.0,37099224489.15,43694571258.0
H1,calm,44,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,11746849566.375,0.0,0.0,45255469568.688,51643992744.0
H1,calm,45,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,11723669174.25,0.0,0.0,43542376775.694,48085721604.0
H1,calm,46,False,flat12,False,-5.357364822871347,0,0,0,0,False,False,11568556803.375,0.0,0.0,38328353045.802,46701339696.0
H1,calm,47,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,13585338768.375002,0.0,0.0,44967248896.464,50070943800.0
H1,calm,48,False,flat12,False,-5.320074580484768,0,0,0,0,False,False,11645824781.25,0.0,0.0,40614849593.55,49155581970.0
H1,calm,49,False,flat12,False,-5.373938263932054,0,0,0,0,False,False,11422757597.625,0.0,0.0,43884835372.62,50422592232.0
H1,calm,50,False,flat12,False,-5.336648021545476,0,0,0,0,False,False,9426333831.75,0.0,0.0,41535858040.524,47666470788.0
H1,calm,51,False,flat12,False,-5.382224984462402,0,0,0,0,False,False,12337374641.625002,0.0,0.0,45418417703.604,51273548505.0
H1,calm,52,False,flat12,False,-5.365873870887549,0,0,0,0,False,False,11205032825.25,0.0,0.0,40407376001.364,46900259334.0
H1,calm,53,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,9858467000.25,0.0,0.0,41199542896.752,46704970089.0
H1,calm,54,False,flat12,False,-5.357586806994286,0,0,0,0,False,False,10095353334.0,0.0,0.0,38903881286.214,43990374726.0
H1,calm,55,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,11045525943.375,0.0,0.0,42332082664.284,48436540947.0
H1,calm,56,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,13447816247.250002,0.0,0.0,42763665676.014,48805737570.0
H1,calm,57,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,13266443148.750002,0.0,0.0,43752950542.98,48573839511.0
H1,calm,58,False,flat12,False,-5.37001740283417,0,0,0,0,False,False,13626037222.875002,0.0,0.0,41012474229.054,47543672250.0
H1,calm,59,False,flat12,False,-5.374160934780803,0,0,0,0,False,False,11365915176.0,0.0,0.0,38057143434.408,45441828873.0
H1,calm,60,False,flat12,False,-5.328361301015128,0,0,0,0,False,False,11809788865.875,0.0,0.0,40146739619.022,44546820831.0
H1,calm,61,False,flat12,False,-5.341676681447105,0,0,0,0,False,False,10741240669.5,0.0,0.0,41285625723.972,47536942959.0
H1,calm,62,False,flat12,False,-5.3501864898466645,0,0,0,0,False,False,11560921737.75,0.0,0.0,43450533905.904,49049382330.0
H1,calm,63,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,12866940479.250002,0.0,0.0,41606219960.766,48394971423.0
H1,calm,64,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,11474782864.875,0.0,0.0,46801391182.578,52869440934.0
H1,calm,65,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,12548366003.250002,0.0,0.0,40400146420.182,45776268693.0
H1,calm,66,False,flat12,False,-5.3292445402179816,0,0,0,0,False,False,11869195857.750002,0.0,0.0,45066271219.776,51253337655.0
H1,calm,67,False,flat12,False,-5.35366510587163,0,0,0,0,False,False,11152458528.75,0.0,0.0,41446186033.104,47213761302.0
H1,calm,68,False,flat12,False,-5.348856479946962,0,0,0,0,False,False,11352427143.75,0.0,0.0,42665088337.218,49396324500.0
H1,calm,69,False,flat12,False,-5.345820728523476,0,0,0,0,False,False,12354348872.250002,0.0,0.0,45191757606.21,50755295520.0
H1,calm,70,False,flat12,False,-5.341676681447105,0,0,0,0,False,False,12046132357.875002,0.0,0.0,42397362773.91,48249541026.0
H1,calm,71,False,flat12,False,-5.349964775599847,0,0,0,0,False,False,10113638968.125,0.0,0.0,45373706183.124,52112438235.0
H1,calm,72,False,flat12,False,-5.407085146053447,0,0,0,0,False,False,12663322835.625002,0.0,0.0,43249727921.112,47662172577.0
H1,calm,73,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,11490275585.25,0.0,0.0,39197677752.036,45878545314.0
H1,calm,74,False,flat12,False,-5.373938263932054,0,0,0,0,False,False,12977413886.250002,0.0,0.0,42919228791.018,50401682865.0
H1,calm,75,False,flat12,False,-5.374829058058095,0,0,0,0,False,False,11608057469.25,0.0,0.0,44597670710.274,50827534182.0
H1,calm,76,False,flat12,False,-5.337090291302371,0,0,0,0,False,False,12581280112.500002,0.0,0.0,39310325502.174,47257413174.0
H1,calm,77,False,flat12,False,-5.345820728523476,0,0,0,0,False,False,10897910100.0,0.0,0.0,36306697591.098,42752392920.0
H1,calm,78,False,flat12,False,-5.3117878599544195,0,0,0,0,False,False,12786012285.750002,0.0,0.0,41141458802.718,47816242380.0
H1,calm,79,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,9769189072.5,0.0,0.0,42431919697.908,48057504660.0
H1,calm,80,False,flat12,False,-5.341676681447105,0,0,0,0,False,False,12904161991.875002,0.0,0.0,41658727663.152,48160257480.0
H1,calm,81,False,flat12,False,-5.357364822871347,0,0,0,0,False,False,12353431822.875002,0.0,0.0,40416378583.446,46451021076.0
H1,calm,82,False,flat12,False,-5.370685010981724,0,0,0,0,False,False,10801986970.5,0.0,0.0,42147785346.786,49115707938.0
H1,calm,83,False,flat12,False,-5.349299743101021,0,0,0,0,False,False,10386590011.875,0.0,0.0,41766232033.764,46056908394.0
H1,calm,84,False,flat12,False,-5.3702399204408895,0,0,0,0,False,False,9271239553.125,0.0,0.0,43472739890.772,49949198343.0
H1,calm,85,False,flat12,False,-5.3532214626061725,0,0,0,0,False,False,10501396537.5,0.0,0.0,44636295101.652,51509504583.0
H1,calm,86,False,flat12,False,-5.37001740283417,0,0,0,0,False,False,12124310343.750002,0.0,0.0,41677717213.944,50006541132.0
H1,calm,87,False,flat12,False,-5.345820728523476,0,0,0,0,False,False,13053161149.875002,0.0,0.0,41517899437.158,47916910125.0
H1,calm,88,False,flat12,False,-5.341012679207758,0,0,0,0,False,False,10656187764.75,0.0,0.0,42205328766.144,46188742536.0
H1,calm,89,False,flat12,False,-5.3623969168289705,0,0,0,0,False,False,10596133906.875,0.0,0.0,39267909071.442,46013275125.0
H1,calm,90,False,flat12,False,-5.3623969168289705,0,0,0,0,False,False,10244481637.5,0.0,0.0,41779216411.794,46910999178.0
H1,calm,91,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,12172010956.875002,0.0,0.0,49220878297.554,55467853893.0
H1,calm,92,False,flat12,False,-5.336648021545476,0,0,0,0,False,False,11142078069.375,0.0,0.0,41848979512.806,46019386413.0
H1,calm,93,False,flat12,False,-5.3534432750476535,0,0,0,0,False,False,10661647206.375,0.0,0.0,43017319610.172,49041443547.0
H1,calm,94,False,flat12,False,-5.3532214626061725,0,0,0,0,False,False,9770318415.0,0.0,0.0,42999972380.874,50941567602.0
H1,calm,95,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,8824988922.75,0.0,0.0,43977184380.036,49832493084.0
H1,calm,96,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,13332277505.250002,0.0,0.0,46609911738.126,54205368534.0
H1,calm,97,False,flat12,False,-5.354330708661415,0,0,0,0,False,False,13140554847.750002,0.0,0.0,43128414833.202,48906457722.0
H1,calm,98,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,10568515555.125,0.0,0.0,41684334406.884,48554993970.0
H1,calm,99,False,flat12,False,-5.328361301015128,0,0,0,0,False,False,11797532208.0,0.0,0.0,40970089801.638,46491630750.0
H1,calm,100,False,flat12,False,-5.3534432750476535,0,0,0,0,False,False,12661717241.250002,0.0,0.0,46282156157.736,52532243010.0
H1,calm,101,False,flat12,False,-5.369794903666869,0,0,0,0,False,False,12921213751.875002,0.0,0.0,45709699737.564,52216078977.0
H1,calm,102,False,flat12,False,-5.345156211154389,0,0,0,0,False,False,12094590061.125002,0.0,0.0,44299959060.528,51966161982.0
H1,calm,103,False,flat12,False,-5.365651543401695,0,0,0,0,False,False,10225534163.625,0.0,0.0,44236325881.728,50235875298.0
H1,calm,104,False,flat12,False,-5.336648021545476,0,0,0,0,False,False,12254538507.750002,0.0,0.0,41034159300.276,45481418730.0
H1,calm,105,False,flat12,False,-5.357586806994286,0,0,0,0,False,False,11005464046.5,0.0,0.0,39167498513.754,44664050916.0
H1,calm,106,False,flat12,False,-5.3623969168289705,0,0,0,0,False,False,12996001990.125002,0.0,0.0,41024488128.21,46806417108.0
H1,calm,107,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,9958984954.875,0.0,0.0,41552041204.89,47307238110.0
H1,calm,108,False,flat12,False,-5.341676681447105,0,0,0,0,False,False,10680092663.625,0.0,0.0,41567075590.914,47026927350.0
H1,calm,109,False,flat12,False,-5.341012679207758,0,0,0,0,False,False,12334497107.625002,0.0,0.0,47085524570.664,52038638919.0
H1,calm,110,False,flat12,False,-5.345820728523476,0,0,0,0,False,False,11491204873.5,0.0,0.0,40618720816.776,45715942350.0
H1,calm,111,False,flat12,False,-5.365651543401695,0,0,0,0,False,False,11663615316.375,0.0,0.0,37670468346.558,43533460125.0
H1,calm,112,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,8207146480.500001,0.0,0.0,42501266730.972,48982086072.0
H1,calm,113,False,flat12,False,-5.3946550652579255,0,0,0,0,False,False,11300723020.125,0.0,0.0,39003121691.55,47504555109.0
H1,calm,114,False,flat12,False,-5.3905117049927505,0,0,0,0,False,False,10110748898.25,0.0,0.0,41340259047.258,46973143269.0
H1,calm,115,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,10704359308.5,0.0,0.0,42508408541.904,48098587482.0
H1,calm,116,False,flat12,False,-5.387261199287218,0,0,0,0,False,False,13505174718.750002,0.0,0.0,42974628858.9,48257007552.0
H1,calm,117,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,9353871709.875,0.0,0.0,40259981773.134,44818015689.0
H1,calm,118,False,flat12,False,-5.328361301015128,0,0,0,0,False,False,12398070786.750002,0.0,0.0,42237461560.32,46816668495.0
H1,calm,119,False,flat12,False,-5.357586806994286,0,0,0,0,False,False,11526883137.0,0.0,0.0,41872486967.28,50199171660.0
H1,calm,120,False,flat12,False,-5.3541088226762295,0,0,0,0,False,False,10952841697.875,0.0,0.0,42062321558.232,48225771441.0
H1,calm,121,False,flat12,False,-5.3582528697526,0,0,0,0,False,False,11740237368.75,0.0,0.0,42408316665.918,48584044215.0
H1,calm,122,False,flat12,False,-5.357586806994286,0,0,0,0,False,False,11270856663.0,0.0,0.0,45314533289.79,49794622965.0
H1,calm,123,False,flat12,False,-5.369794903666869,0,0,0,0,False,False,11027429795.25,0.0,0.0,41612646984.444,46143674136.0
H1,calm,124,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,14625201826.125002,0.0,0.0,46569082448.394,51090847038.0
H1,calm,125,False,flat12,False,-5.370685010981724,0,0,0,0,False,False,13583328412.500002,0.0,0.0,41656474248.12,49094667135.0
H1,calm,126,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,9772931841.75,0.0,0.0,40218935048.19,44950570110.0
H1,calm,127,False,flat12,False,-5.349078102340998,0,0,0,0,False,False,15297355433.250002,0.0,0.0,44169369495.84,49661367138.0
H1,calm,128,False,flat12,False,-5.374829058058095,0,0,0,0,False,False,13833480016.125002,0.0,0.0,43328717245.152,49525677936.0
H1,calm,129,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,12216004242.750002,0.0,0.0,43122221913.888,48716201790.0
H1,calm,130,False,flat12,False,-5.3665409639053525,0,0,0,0,False,False,9660474598.5,0.0,0.0,40375136270.934,45999079875.0
H1,calm,131,False,flat12,False,-5.373938263932054,0,0,0,0,False,False,13248459105.750002,0.0,0.0,46617723302.526,54785978802.0
H1,calm,132,False,flat12,False,-5.345820728523476,0,0,0,0,False,False,14237675100.000002,0.0,0.0,43069130991.09,49653475605.0
H1,calm,133,False,flat12,False,-5.412125481745478,0,0,0,0,False,False,12790187152.875002,0.0,0.0,44354926947.996,50582355390.0
H1,calm,134,False,flat12,False,-5.332725615314493,0,0,0,0,False,False,10753494283.125,0.0,0.0,44288635240.062,49999258584.0
H1,calm,135,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,11833500294.000002,0.0,0.0,46382738788.908,53160321438.0
H1,calm,136,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,11415371294.25,0.0,0.0,41593142496.834,45505874466.0
H1,calm,137,False,flat12,False,-5.357586806994286,0,0,0,0,False,False,11376074531.25,0.0,0.0,38313622624.968,44452609110.0
H1,calm,138,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,9556913136.375,0.0,0.0,42957218212.056,49261005765.0
H1,calm,139,False,flat12,False,-5.369794903666869,0,0,0,0,False,False,11477030870.25,0.0,0.0,39005795522.61,44435659590.0
H1,calm,140,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,12427616000.250002,0.0,0.0,44618370873.174,49543896942.0
H1,calm,141,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,10722664495.125,0.0,0.0,42477667517.268,48402007164.0
H1,calm,142,False,flat12,False,-5.349078102340998,0,0,0,0,False,False,11842171171.875002,0.0,0.0,41101610329.458,47599459974.0
H1,calm,143,False,flat12,False,-5.3242179407499535,0,0,0,0,False,False,11984477533.875002,0.0,0.0,41553563096.34,45565641180.0
H1,calm,144,False,flat12,False,-5.3623969168289705,0,0,0,0,False,False,10684909446.75,0.0,0.0,45614514296.34,52434088830.0
H1,calm,145,False,flat12,False,-5.370685010981724,0,0,0,0,False,False,11615823004.5,0.0,0.0,44785016630.658,50732193780.0
H1,calm,146,False,flat12,False,-5.349299743101021,0,0,0,0,False,False,9928797454.125,0.0,0.0,36803663616.366,41547794454.0
H1,calm,147,False,flat12,False,-5.312668351912475,0,0,0,0,False,False,12090415194.000002,0.0,0.0,36454784045.652,41181946614.0
H1,calm,148,False,flat12,False,-5.382447998674067,0,0,0,0,False,False,12204421180.875002,0.0,0.0,43830142284.726,48766653288.0
H1,calm,149,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,13066049526.750002,0.0,0.0,41743407190.428,46148249394.0
H1,calm,150,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,11611268905.5,0.0,0.0,45713297282.958,50382268218.0
H1,calm,151,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,9793595988.0,0.0,0.0,42410919288.258,47868151365.0
H1,calm,152,False,flat12,False,-5.365651543401695,0,0,0,0,False,False,12019763596.500002,0.0,0.0,46208697559.38,51980301450.0
H1,calm,153,False,flat12,False,-5.378973105134477,0,0,0,0,False,False,10487836210.5,0.0,0.0,42782745831.03,46705645251.0
H1,calm,154,False,flat12,False,-5.407085146053447,0,0,0,0,False,False,10266491552.625,0.0,0.0,42323650858.638,47027255589.0
H1,calm,155,False,flat12,False,-5.378973105134477,0,0,0,0,False,False,10650407179.5,0.0,0.0,40152926785.176,45242981730.0
H1,calm,156,False,flat12,False,-5.365651543401695,0,0,0,0,False,False,10665963433.125,0.0,0.0,39547106001.684,45136125045.0
H1,calm,157,False,flat12,False,-5.378304466727435,0,0,0,0,False,False,13479607015.875002,0.0,0.0,43464667270.176,48974699547.0
H1,calm,158,False,flat12,False,-5.412125481745478,0,0,0,0,False,False,10544108639.625,0.0,0.0,42710201338.302,48607685280.0
H1,calm,159,False,flat12,False,-5.3532214626061725,0,0,0,0,False,False,11130838042.5,0.0,0.0,41407581221.802,48497326182.0
H1,calm,160,False,flat12,False,-5.345156211154389,0,0,0,0,False,False,11804918511.375,0.0,0.0,44699363969.274,49621930425.0
H1,calm,161,False,flat12,False,-5.369794903666869,0,0,0,0,False,False,10994789161.125,0.0,0.0,37946865279.222,43028480286.0
H1,calm,162,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,9973947010.5,0.0,0.0,41065384311.468,47268353277.0
H1,calm,163,False,flat12,False,-5.357364822871347,0,0,0,0,False,False,13894171483.500002,0.0,0.0,41304104820.054,50186016720.0
H1,calm,164,False,flat12,False,-5.332062808136884,0,0,0,0,False,False,10709818750.125,0.0,0.0,38203070895.9,43096256658.0
H1,calm,165,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,12293377965.000002,0.0,0.0,41388512009.724,47001310020.0
H1,calm,166,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,13563501001.875002,0.0,0.0,45182984231.178,49485298005.0
H1,calm,167,False,flat12,False,-5.337753833402403,0,0,0,0,False,False,12226430081.250002,0.0,0.0,42036177358.116,48424488147.0
H1,calm,168,False,flat12,False,-5.407981434669096,0,0,0,0,False,False,11945943268.875002,0.0,0.0,40416543869.184,46106537256.0
H1,calm,169,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,12124485363.375002,0.0,0.0,47482051939.182,52825343373.0
H1,calm,170,False,flat12,False,-5.378081624197229,0,0,0,0,False,False,11728557447.75,0.0,0.0,42510172587.93,49115027808.0
H1,calm,171,False,flat12,False,-5.336648021545476,0,0,0,0,False,False,10886126600.25,0.0,0.0,38812920934.86,43080299955.0
H1,calm,172,False,flat12,False,-5.357364822871347,0,0,0,0,False,False,11285629269.75,0.0,0.0,39860240920.938,44091277776.0
H1,calm,173,False,flat12,False,-5.365651543401695,0,0,0,0,False,False,12100049502.750002,0.0,0.0,45045414675.09,50169143934.0
H1,calm,174,False,flat12,False,-5.361508183136521,0,0,0,0,False,False,10983871119.375,0.0,0.0,45496989770.184,52056876879.0
H1,calm,175,False,flat12,False,-5.3117878599544195,0,0,0,0,False,False,11088447084.0,0.0,0.0,38743366596.93,43950546675.0
H1,calm,176,False,flat12,False,-5.3623969168289705,0,0,0,0,False,False,11431428475.5,0.0,0.0,44066011030.632,51603025320.0
H1,calm,177,False,flat12,False,-5.328361301015128,0,0,0,0,False,False,13965260190.750002,0.0,0.0,42233800780.44,50742661005.0
H1,calm,178,False,flat12,False,-5.374160934780803,0,0,0,0,False,False,11543557335.75,0.0,0.0,44111021560.344,49334875416.0
H1,calm,179,False,flat12,False,-5.344934742075824,0,0,0,0,False,False,13465552196.250002,0.0,0.0,44199088282.548,51159089376.0
H1,calm,180,False,flat12,False,-5.3532214626061725,0,0,0,0,False,False,10634671141.875,0.0,0.0,38536052264.622,42689188620.0
H1,calm,181,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,13037146600.500002,0.0,0.0,44313913858.626,50239161036.0
H1,calm,182,False,flat12,False,-5.3292445402179816,0,0,0,0,False,False,12535196404.500002,0.0,0.0,37062944310.132,43597922625.0
H1,calm,183,False,flat12,False,-5.34079138181065,0,0,0,0,False,False,12553183157.625002,0.0,0.0,40950221425.686,45284159970.0
H1,calm,184,False,flat12,False,-5.3242179407499535,0,0,0,0,False,False,12176802829.125002,0.0,0.0,41048239499.28,45266589315.0
H1,calm,185,False,flat12,False,-5.357586806994286,0,0,0,0,False,False,12025649641.500002,0.0,0.0,43400899399.122,49822502625.0
H1,calm,186,False,flat12,False,-5.345820728523476,0,0,0,0,False,False,12691274916.375002,0.0,0.0,41913004576.41,48179913858.0
H1,calm,187,False,flat12,False,-5.328361301015128,0,0,0,0,False,False,10928838702.375,0.0,0.0,42203826936.072,47645004330.0
H1,calm,188,False,flat12,False,-5.373938263932054,0,0,0,0,False,False,11798174495.25,0.0,0.0,45032896940.436,50522843826.0
H1,calm,189,False,flat12,False,-5.3623969168289705,0,0,0,0,False,False,13256429397.750002,0.0,0.0,42947089651.296,49537580508.0
H1,calm,190,False,flat12,False,-5.369794903666869,0,0,0,0,False,False,10302135747.75,0.0,0.0,45814796092.008,51857420589.0
H1,calm,191,False,flat12,False,-5.357364822871347,0,0,0,0,False,False,11988330960.375002,0.0,0.0,43965134103.996,48499629147.0
H1,stressed,42,False,reactive,False,-35.61861185934099,9,0,0,0,False,False,13902888384.000002,0.0,0.0,28062096397.211956,41292334177.9955
H1,stressed,43,False,reactive,False,-35.600162355632634,9,0,0,0,False,False,13136595912.000002,0.0,0.0,28385807020.074036,42710496427.09692
H1,stressed,44,False,reactive,False,-35.60754215711598,7,0,0,0,False,False,15261626886.000002,0.0,0.0,27861058309.218395,42850196990.98519
H1,stressed,45,False,reactive,False,-35.65551086675769,16,0,0,0,False,False,12560509962.000002,0.0,0.0,26230211666.26025,37451613580.90734
H1,stressed,46,False,reactive,False,-35.69609977491606,11,0,0,0,False,False,15132805710.000002,0.0,0.0,25877949668.42426,37254947500.546684
H1,stressed,47,False,reactive,False,-35.65920076749936,12,0,0,0,False,False,15444703560.000002,0.0,0.0,28847488737.556072,42541394673.08828
H1,stressed,48,False,reactive,False,-35.61861185934099,11,0,0,0,False,False,14252763668.000002,0.0,0.0,26075072609.271286,40700965781.80326
H1,stressed,49,False,reactive,False,-35.67396037046603,15,0,0,0,False,False,12888330048.000002,0.0,0.0,27920836885.142746,39169002661.536415
H1,stressed,50,False,reactive,False,-35.640751263791,6,0,0,0,False,False,14603265336.000002,0.0,0.0,24747958647.852283,34631615785.376114
H1,stressed,51,False,reactive,False,-35.670270469724365,12,0,0,0,False,False,12900680364.000002,0.0,0.0,27419141785.127083,37450888004.02849
H1,stressed,52,False,reactive,False,-35.62599166082432,5,0,0,0,False,False,13264507278.000002,0.0,0.0,25060721734.614998,34643296079.09684
H1,stressed,53,False,reactive,False,-35.66289066824102,9,1,1,3,True,False,14456653354.000002,379238859.1200001,0.0,27465855822.467308,38812337088.35491
H1,stressed,54,False,reactive,False,-35.62730627306273,6,0,0,0,False,False,16137897050.000002,0.0,0.0,26448193680.226555,36555110006.07466
