t,client_id,kind,cm_id,cm_kind,shortfall,closeout_loss,im_posted,assumed_pos,regime,seed,margin
8819,10,FundamentalTrader,34,BCM,0.0,0.0,76522073.1924652,212,stressed,70,reactive
9719,12,FundamentalTrader,104,NBCM,0.0,0.0,80143591.49443473,225,stressed,70,reactive
9839,29,FundamentalTrader,31,BCM,0.0,0.0,182772222.75362027,523,stressed,70,reactive
9839,17,FundamentalTrader,31,BCM,0.0,0.0,50323518.31074823,144,stressed,70,reactive
9839,24,FundamentalTrader,33,BCM,0.0,0.0,178928065.10488254,512,stressed,70,reactive
9839,19,FundamentalTrader,34,BCM,0.0,0.0,216670703.83794373,620,stressed,70,reactive
14159,82,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,340070923.5953006,-740,stressed,70,reactive
14159,41,MomentumTrader,102,NBCM,0.0,0.0,208877801.25635156,-487,stressed,70,reactive
14999,48,MomentumTrader,32,BCM,0.0,0.0,590381497.1322689,-1290,stressed,70,reactive
16019,43,MomentumTrader,30,BCM,0.0,0.0,349128667.6807367,-800,stressed,70,reactive
19859,44,MomentumTrader,32,BCM,0.0,0.0,531862704.5171085,-1450,stressed,70,reactive
20459,74,ZeroIntelligenceTrader,30,BCM,0.0,0.0,180681760.97368306,-507,stressed,70,reactive
28559,59,MomentumTrader,30,BCM,0.0,0.0,301643606.38805753,-1238,stressed,70,reactive
28559,70,ZeroIntelligenceTrader,30,BCM,0.0,0.0,151552765.08349898,-622,stressed,70,reactive
28619,56,MomentumTrader,30,BCM,0.0,0.0,278314129.30461323,-1132,stressed,70,reactive
28619,80,ZeroIntelligenceTrader,30,BCM,0.0,0.0,158580047.17444834,-645,stressed,70,reactive
28739,67,ZeroIntelligenceTrader,30,BCM,0.0,0.0,196453674.74983388,-796,stressed,70,reactive
15119,66,ZeroIntelligenceTrader,31,BCM,0.0,0.0,52460272.38615885,-113,stressed,71,reactive
20279,40,MomentumTrader,31,BCM,0.0,0.0,263324942.03682858,-734,stressed,71,reactive
20339,54,MomentumTrader,31,BCM,0.0,0.0,151277071.46268517,-427,stressed,71,reactive
20399,41,MomentumTrader,31,BCM,0.0,0.0,190205320.82327864,-535,stressed,71,reactive
28559,3,FundamentalTrader,31,BCM,0.0,0.0,1422675215.8106773,-5844,stressed,71,reactive
28559,42,MomentumTrader,31,BCM,0.0,0.0,178443007.0481223,-733,stressed,71,reactive
28559,44,MomentumTrader,31,BCM,0.0,0.0,75467028.90166153,-310,stressed,71,reactive
28559,52,MomentumTrader,103,NBCM,0.0,0.0,223723224.38911918,-919,stressed,71,reactive
5699,13,FundamentalTrader,31,BCM,0.0,0.0,431481012.0974756,1355,stressed,72,reactive
5699,24,FundamentalTrader,31,BCM,0.0,0.0,193927628.3153968,609,stressed,72,reactive
7019,14,FundamentalTrader,100,NBCM,0.0,0.0,184516092.46926206,621,stressed,72,reactive
7739,27,FundamentalTrader,30,BCM,0.0,0.0,334712991.4153543,1071,stressed,72,reactive
7739,10,FundamentalTrader,34,BCM,0.0,0.0,350548207.15021807,1122,stressed,72,reactive
8099,26,FundamentalTrader,102,NBCM,0.0,0.0,293714965.5162847,768,stressed,72,reactive
14159,49,MomentumTrader,100,NBCM,0.0,0.0,597524719.7260094,-1393,stressed,72,reactive
20399,69,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,149681981.47760835,-421,stressed,72,reactive
28679,42,MomentumTrader,101,NBCM,0.0,0.0,363046408.8993679,-1473,stressed,72,reactive
7979,6,FundamentalTrader,33,BCM,0.0,0.0,323038750.63337237,838,stressed,73,reactive
8099,4,FundamentalTrader,31,BCM,0.0,0.0,295253870.18539083,774,stressed,73,reactive
8099,21,FundamentalTrader,31,BCM,0.0,0.0,107191650.54534213,281,stressed,73,reactive
8699,18,FundamentalTrader,34,BCM,0.0,0.0,257170241.2507203,686,stressed,73,reactive
8759,19,FundamentalTrader,34,BCM,0.0,0.0,366739184.4959758,994,stressed,73,reactive
9719,9,FundamentalTrader,32,BCM,0.0,0.0,71005766.41343242,198,stressed,73,reactive
9839,29,FundamentalTrader,32,BCM,0.0,0.0,639043497.9261531,1813,stressed,73,reactive
14159,48,MomentumTrader,100,NBCM,0.0,0.0,351720673.5042657,-820,stressed,73,reactive
14159,46,MomentumTrader,102,NBCM,0.0,0.0,538934294.972948,-1237,stressed,73,reactive
17519,82,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,190716915.16490746,-463,stressed,73,reactive
20459,45,MomentumTrader,100,NBCM,0.0,0.0,443067602.62162805,-1243,stressed,73,reactive
28559,55,MomentumTrader,32,BCM,0.0,0.0,314387890.44797105,-1291,stressed,73,reactive
28619,80,ZeroIntelligenceTrader,32,BCM,0.0,0.0,147707479.26862952,-601,stressed,73,reactive
6899,19,FundamentalTrader,34,BCM,0.0,0.0,362694931.0231824,1178,stressed,74,reactive
8099,5,FundamentalTrader,103,NBCM,0.0,0.0,253966997.4596408,664,stressed,74,reactive
12059,74,ZeroIntelligenceTrader,33,BCM,0.0,0.0,229411240.59717864,-501,stressed,74,reactive
14159,53,MomentumTrader,33,BCM,0.0,0.0,728782841.9343072,-1699,stressed,74,reactive
14159,58,MomentumTrader,33,BCM,0.0,0.0,668588518.5702757,-1550,stressed,74,reactive
14159,49,MomentumTrader,33,BCM,0.0,0.0,493290328.56059635,-1150,stressed,74,reactive
14159,92,ZeroIntelligenceTrader,33,BCM,0.0,0.0,107050450.81470737,-246,stressed,74,reactive
6899,27,FundamentalTrader,32,BCM,0.0,0.0,527352115.88982373,1712,stressed,75,reactive
7439,24,FundamentalTrader,101,NBCM,0.0,0.0,293264707.3545276,987,stressed,75,reactive
7979,3,FundamentalTrader,31,BCM,0.0,0.0,381555559.6667921,990,stressed,75,reactive
11039,46,MomentumTrader,30,BCM,0.0,0.0,411320111.8699992,-951,stressed,75,reactive
12179,45,MomentumTrader,30,BCM,0.0,0.0,671340009.5273347,-1438,stressed,75,reactive
12179,42,MomentumTrader,30,BCM,0.0,0.0,449089046.8062017,-972,stressed,75,reactive
12179,68,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,126110081.47376765,-267,stressed,75,reactive
14159,43,MomentumTrader,31,BCM,0.0,0.0,649520869.2924633,-1406,stressed,75,reactive
14159,44,MomentumTrader,100,NBCM,0.0,0.0,647224018.0386128,-1508,stressed,75,reactive
14879,48,MomentumTrader,31,BCM,0.0,0.0,494237696.0589825,-1095,stressed,75,reactive
14999,70,ZeroIntelligenceTrader,31,BCM,0.0,0.0,227508829.8667217,-497,stressed,75,reactive
15119,66,ZeroIntelligenceTrader,31,BCM,0.0,0.0,241787359.7857583,-521,stressed,75,reactive
15119,95,ZeroIntelligenceTrader,31,BCM,0.0,0.0,329035005.9272603,-709,stressed,75,reactive
28559,64,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,63075010.16022484,-259,stressed,75,reactive
28559,49,MomentumTrader,103,NBCM,0.0,0.0,112931401.26405102,-462,stressed,75,reactive
6959,0,FundamentalTrader,33,BCM,0.0,0.0,354253289.9935418,1176,stressed,76,reactive
7439,3,FundamentalTrader,32,BCM,0.0,0.0,239425522.62455297,806,stressed,76,reactive
7739,13,FundamentalTrader,32,BCM,0.0,0.0,202911654.35814103,583,stressed,76,reactive
8099,19,FundamentalTrader,31,BCM,0.0,0.0,141817786.73045936,372,stressed,76,reactive
8099,15,FundamentalTrader,32,BCM,0.0,0.0,102169803.34344923,268,stressed,76,reactive
8699,21,FundamentalTrader,102,NBCM,0.0,0.0,208533953.4964543,556,stressed,76,reactive
16019,91,ZeroIntelligenceTrader,30,BCM,0.0,0.0,73244583.22990946,-168,stressed,76,reactive
20399,60,ZeroIntelligenceTrader,30,BCM,0.0,0.0,63638789.58386332,-179,stressed,76,reactive
20459,55,MomentumTrader,101,NBCM,0.0,0.0,449273085.5868271,-1261,stressed,76,reactive
28499,73,ZeroIntelligenceTrader,30,BCM,0.0,0.0,99373935.06419967,-409,stressed,76,reactive
28619,61,ZeroIntelligenceTrader,30,BCM,0.0,0.0,133764638.13354543,-544,stressed,76,reactive
7979,5,FundamentalTrader,34,BCM,0.0,0.0,329006429.37609416,854,stressed,77,reactive
8099,16,FundamentalTrader,31,BCM,0.0,0.0,306226035.5106101,801,stressed,77,reactive
8099,3,FundamentalTrader,33,BCM,0.0,0.0,326105878.01566845,853,stressed,77,reactive
14159,41,MomentumTrader,32,BCM,0.0,0.0,599097202.0904162,-1396,stressed,77,reactive
14159,51,MomentumTrader,32,BCM,0.0,0.0,471638843.19295657,-1099,stressed,77,reactive
14999,87,ZeroIntelligenceTrader,32,BCM,0.0,0.0,64541820.98244351,-141,stressed,77,reactive
15179,40,MomentumTrader,102,NBCM,0.0,0.0,583393855.3310722,-1249,stressed,77,reactive
28679,43,MomentumTrader,31,BCM,0.0,0.0,172794882.27562994,-701,stressed,77,reactive
28739,79,ZeroIntelligenceTrader,31,BCM,0.0,0.0,133513923.08857048,-541,stressed,77,reactive
5699,22,FundamentalTrader,31,BCM,0.0,0.0,597016765.7299672,1851,stressed,78,reactive
5699,20,FundamentalTrader,31,BCM,0.0,0.0,466787508.5654037,1466,stressed,78,reactive
7979,8,FundamentalTrader,30,BCM,0.0,0.0,373057643.8781496,968,stressed,78,reactive
8099,11,FundamentalTrader,32,BCM,0.0,0.0,209238152.48174685,547,stressed,78,reactive
10739,44,MomentumTrader,34,BCM,0.0,0.0,137766371.8182418,-319,stressed,78,reactive
11039,88,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,143805778.35244647,-332,stressed,78,reactive
11819,49,MomentumTrader,104,NBCM,0.0,0.0,412373519.4718192,-905,stressed,78,reactive
11939,51,MomentumTrader,103,NBCM,0.0,0.0,555925845.4103061,-1216,stressed,78,reactive
12179,46,MomentumTrader,34,BCM,0.0,0.0,353089870.70692414,-753,stressed,78,reactive
12179,81,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,316177102.12786967,-684,stressed,78,reactive
14159,59,MomentumTrader,34,BCM,0.0,0.0,420506194.9387359,-927,stressed,78,reactive
19859,57,MomentumTrader,33,BCM,0.0,0.0,313235175.13081086,-854,stressed,78,reactive
20279,42,MomentumTrader,100,NBCM,0.0,0.0,508486605.116741,-1417,stressed,78,reactive
20279,91,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,198801396.77817538,-554,stressed,78,reactive
28559,43,MomentumTrader,33,BCM,0.0,0.0,134961931.45918104,-554,stressed,78,reactive
5699,6,FundamentalTrader,104,NBCM,0.0,0.0,144226915.60650876,453,stressed,79,reactive
7019,17,FundamentalTrader,102,NBCM,0.0,0.0,806567149.4621763,2721,stressed,79,reactive
7079,27,FundamentalTrader,34,BCM,0.0,0.0,322526690.447476,1095,stressed,79,reactive
8099,23,FundamentalTrader,34,BCM,0.0,0.0,217798031.4260042,569,stressed,79,reactive
8699,24,FundamentalTrader,32,BCM,0.0,0.0,215830886.26383367,576,stressed,79,reactive
8699,28,FundamentalTrader,103,NBCM,0.0,0.0,184730255.08345488,493,stressed,79,reactive
5999,2,FundamentalTrader,31,BCM,0.0,0.0,405040238.9875506,1227,stressed,80,reactive
7739,20,FundamentalTrader,32,BCM,0.0,0.0,341829639.28615266,1085,stressed,80,reactive
8759,12,FundamentalTrader,32,BCM,0.0,0.0,82671931.8804084,224,stressed,80,reactive
11939,48,MomentumTrader,101,NBCM,0.0,0.0,251608252.6338877,-550,stressed,80,reactive
12179,55,MomentumTrader,104,NBCM,0.0,0.0,428637679.9440333,-900,stressed,80,reactive
14159,42,MomentumTrader,101,NBCM,0.0,0.0,549210724.9318544,-1280,stressed,80,reactive
20339,43,MomentumTrader,34,BCM,0.0,0.0,365875946.1644948,-1033,stressed,80,reactive
28559,51,MomentumTrader,34,BCM,0.0,0.0,276756508.2138137,-1136,stressed,80,reactive
7979,5,FundamentalTrader,31,BCM,0.0,0.0,374548235.6424365,970,stressed,81,reactive
8759,15,FundamentalTrader,31,BCM,0.0,0.0,230743341.8904985,625,stressed,81,reactive
11039,48,MomentumTrader,32,BCM,0.0,0.0,361140848.54662657,-834,stressed,81,reactive
14159,59,MomentumTrader,32,BCM,0.0,0.0,462748400.4617086,-1077,stressed,81,reactive
14159,72,ZeroIntelligenceTrader,32,BCM,0.0,0.0,409040368.8389476,-952,stressed,81,reactive
14159,45,MomentumTrader,33,BCM,0.0,0.0,696056089.8309823,-1620,stressed,81,reactive
28499,41,MomentumTrader,34,BCM,0.0,0.0,149077831.28667957,-612,stressed,81,reactive
28559,51,MomentumTrader,34,BCM,0.0,0.0,154951083.39579546,-636,stressed,81,reactive
28559,71,ZeroIntelligenceTrader,34,BCM,0.0,0.0,41174108.63819092,-169,stressed,81,reactive
28559,92,ZeroIntelligenceTrader,34,BCM,0.0,0.0,159580125.19535536,-655,stressed,81,reactive
28679,98,ZeroIntelligenceTrader,34,BCM,0.0,0.0,38744188.64131449,-157,stressed,81,reactive
28739,57,MomentumTrader,34,BCM,0.0,0.0,135740604.4125737,-550,stressed,81,reactive
7019,4,FundamentalTrader,32,BCM,0.0,0.0,443674540.24101186,1485,stressed,82,reactive
7739,14,FundamentalTrader,33,BCM,0.0,0.0,191965124.2540706,537,stressed,82,reactive
8099,0,FundamentalTrader,31,BCM,0.0,0.0,380911595.9039318,996,stressed,82,reactive
8699,21,FundamentalTrader,33,BCM,0.0,0.0,108533983.55897573,288,stressed,82,reactive
8699,12,FundamentalTrader,34,BCM,0.0,0.0,276610916.4315562,734,stressed,82,reactive
11939,41,MomentumTrader,103,NBCM,0.0,0.0,604357209.9225713,-1322,stressed,82,reactive
14159,51,MomentumTrader,32,BCM,0.0,0.0,442632219.5001125,-1032,stressed,82,reactive
14159,54,MomentumTrader,32,BCM,0.0,0.0,193866049.62601826,-452,stressed,82,reactive
16079,58,MomentumTrader,32,BCM,0.0,0.0,369491750.606438,-846,stressed,82,reactive
28679,6,FundamentalTrader,33,BCM,0.0,0.0,1828026885.814653,-7416,stressed,82,reactive
6899,21,FundamentalTrader,30,BCM,0.0,0.0,428414193.9394799,1391,stressed,83,reactive
6959,25,FundamentalTrader,30,BCM,0.0,0.0,199048041.56137812,660,stressed,83,reactive
7019,29,FundamentalTrader,34,BCM,0.0,0.0,756529845.0675845,2538,stressed,83,reactive
7739,24,FundamentalTrader,33,BCM,0.0,0.0,312712120.05770403,876,stressed,83,reactive
8099,2,FundamentalTrader,33,BCM,0.0,0.0,153997950.43045956,403,stressed,83,reactive
8759,13,FundamentalTrader,32,BCM,0.0,0.0,126940132.53624703,344,stressed,83,reactive
9839,6,FundamentalTrader,32,BCM,0.0,0.0,931458050.0053086,2654,stressed,83,reactive
14159,75,ZeroIntelligenceTrader,34,BCM,0.0,0.0,65200112.99235709,-152,stressed,83,reactive
14159,87,ZeroIntelligenceTrader,34,BCM,0.0,0.0,96513325.15316015,-225,stressed,83,reactive
14939,50,MomentumTrader,34,BCM,0.0,0.0,555271779.5499666,-1219,stressed,83,reactive
20399,98,ZeroIntelligenceTrader,34,BCM,0.0,0.0,270599957.5709628,-761,stressed,83,reactive
20579,96,ZeroIntelligenceTrader,32,BCM,0.0,0.0,95854150.72738457,-269,stressed,83,reactive
28499,63,ZeroIntelligenceTrader,34,BCM,0.0,0.0,85735535.18194172,-353,stressed,83,reactive
28559,84,ZeroIntelligenceTrader,32,BCM,0.0,0.0,48001629.389672615,-196,stressed,83,reactive
28619,68,ZeroIntelligenceTrader,32,BCM,0.0,0.0,127376714.10340977,-518,stressed,83,reactive
28739,44,MomentumTrader,32,BCM,0.0,0.0,322295818.5977283,-1306,stressed,83,reactive
7739,22,FundamentalTrader,34,BCM,0.0,0.0,325855916.37100035,870,stressed,84,reactive
8099,12,FundamentalTrader,31,BCM,0.0,0.0,157533658.31038523,412,stressed,84,reactive
8759,20,FundamentalTrader,30,BCM,0.0,0.0,276699898.61072916,750,stressed,84,reactive
14159,56,MomentumTrader,32,BCM,0.0,0.0,550378573.4392219,-1194,stressed,84,reactive
14879,45,MomentumTrader,32,BCM,0.0,0.0,580613874.7743877,-1285,stressed,84,reactive
14999,63,ZeroIntelligenceTrader,32,BCM,0.0,0.0,149682095.46992218,-327,stressed,84,reactive
15179,99,ZeroIntelligenceTrader,32,BCM,0.0,0.0,276514861.43923724,-592,stressed,84,reactive
7739,21,FundamentalTrader,32,BCM,0.0,0.0,116392624.58182114,329,stressed,85,reactive
7979,26,FundamentalTrader,30,BCM,0.0,0.0,391902039.6765685,1017,stressed,85,reactive
7979,6,FundamentalTrader,33,BCM,0.0,0.0,89016097.50765717,231,stressed,85,reactive
8099,2,FundamentalTrader,32,BCM,0.0,0.0,330575290.38957876,865,stressed,85,reactive
14159,43,MomentumTrader,101,NBCM,0.0,0.0,711489137.09296,-1659,stressed,85,reactive
20579,57,MomentumTrader,104,NBCM,0.0,0.0,203116896.19991618,-571,stressed,85,reactive
6899,9,FundamentalTrader,100,NBCM,0.0,0.0,161957855.4850269,526,stressed,86,reactive
7739,7,FundamentalTrader,33,BCM,0.0,0.0,342106899.46653074,1107,stressed,86,reactive
7739,24,FundamentalTrader,101,NBCM,0.0,0.0,198197441.77065963,602,stressed,86,reactive
8099,21,FundamentalTrader,31,BCM,0.0,0.0,363954039.707991,952,stressed,86,reactive
8099,20,FundamentalTrader,33,BCM,0.0,0.0,133424327.58202612,349,stressed,86,reactive
8759,14,FundamentalTrader,33,BCM,0.0,0.0,87455847.12526323,237,stressed,86,reactive
8759,1,FundamentalTrader,34,BCM,0.0,0.0,202956607.25272053,550,stressed,86,reactive
8819,17,FundamentalTrader,32,BCM,0.0,0.0,137207131.2380412,380,stressed,86,reactive
14159,40,MomentumTrader,31,BCM,0.0,0.0,876215585.8376904,-2043,stressed,86,reactive
14159,52,MomentumTrader,31,BCM,0.0,0.0,527530675.7613115,-1230,stressed,86,reactive
14159,45,MomentumTrader,31,BCM,0.0,0.0,536108410.326536,-1250,stressed,86,reactive
14159,68,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,168123597.47840172,-392,stressed,86,reactive
14999,70,ZeroIntelligenceTrader,31,BCM,0.0,0.0,405523744.52806586,-886,stressed,86,reactive
20459,53,MomentumTrader,102,NBCM,0.0,0.0,414908036.56602985,-1164,stressed,86,reactive
20579,78,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,187809961.28553295,-526,stressed,86,reactive
7739,26,FundamentalTrader,32,BCM,0.0,0.0,135636720.1790843,367,stressed,87,reactive
7739,6,FundamentalTrader,33,BCM,0.0,0.0,73193069.85462144,205,stressed,87,reactive
7739,1,FundamentalTrader,34,BCM,0.0,0.0,103972582.83331779,333,stressed,87,reactive
7739,22,FundamentalTrader,34,BCM,0.0,0.0,91902065.6442335,281,stressed,87,reactive
8099,19,FundamentalTrader,32,BCM,0.0,0.0,226060552.51546395,590,stressed,87,reactive
8099,23,FundamentalTrader,34,BCM,0.0,0.0,300369765.467158,785,stressed,87,reactive
8159,12,FundamentalTrader,101,NBCM,0.0,0.0,218503215.02032557,563,stressed,87,reactive
11039,67,ZeroIntelligenceTrader,30,BCM,0.0,0.0,80101328.73091435,-185,stressed,87,reactive
12119,83,ZeroIntelligenceTrader,30,BCM,0.0,0.0,245159292.46580684,-531,stressed,87,reactive
12179,40,MomentumTrader,30,BCM,0.0,0.0,424196815.4739969,-891,stressed,87,reactive
14159,84,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,261186104.23097447,-608,stressed,87,reactive
14159,41,MomentumTrader,102,NBCM,0.0,0.0,447195287.01388884,-1041,stressed,87,reactive
14999,75,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,355067990.6318597,-775,stressed,87,reactive
14999,95,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,91066063.05926639,-199,stressed,87,reactive
16079,73,ZeroIntelligenceTrader,30,BCM,0.0,0.0,258454069.21429083,-592,stressed,87,reactive
20339,43,MomentumTrader,30,BCM,0.0,0.0,461914791.33781594,-1306,stressed,87,reactive
20339,52,MomentumTrader,30,BCM,0.0,0.0,353332983.5731073,-999,stressed,87,reactive
20339,46,MomentumTrader,30,BCM,0.0,0.0,297096803.0044145,-840,stressed,87,reactive
20339,69,ZeroIntelligenceTrader,30,BCM,0.0,0.0,184978128.53727236,-523,stressed,87,reactive
20339,55,MomentumTrader,102,NBCM,0.0,0.0,368541510.3935714,-1042,stressed,87,reactive
20399,56,MomentumTrader,30,BCM,0.0,0.0,286196791.1453071,-805,stressed,87,reactive
8099,2,FundamentalTrader,30,BCM,0.0,0.0,260548957.01642534,681,stressed,88,reactive
8099,25,FundamentalTrader,32,BCM,0.0,0.0,196655159.92135483,514,stressed,88,reactive
8099,17,FundamentalTrader,34,BCM,0.0,0.0,161456181.88095668,422,stressed,88,reactive
8759,21,FundamentalTrader,32,BCM,0.0,0.0,113310884.26534836,307,stressed,88,reactive
11039,44,MomentumTrader,100,NBCM,0.0,0.0,438021863.49723905,-1011,stressed,89,reactive
11939,49,MomentumTrader,100,NBCM,0.0,0.0,410821917.0114363,-899,stressed,89,reactive
14159,52,MomentumTrader,102,NBCM,0.0,0.0,330687443.0567701,-771,stressed,89,reactive
14939,45,MomentumTrader,103,NBCM,0.0,0.0,319595445.5179848,-702,stressed,89,reactive
14999,73,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,100250369.69982304,-219,stressed,89,reactive
6899,12,FundamentalTrader,101,NBCM,0.0,0.0,106564565.85410498,346,stressed,90,reactive
8099,14,FundamentalTrader,31,BCM,0.0,0.0,348465945.7035747,912,stressed,90,reactive
8099,3,FundamentalTrader,33,BCM,0.0,0.0,279689772.20944816,732,stressed,90,reactive
8759,5,FundamentalTrader,31,BCM,0.0,0.0,81186977.72824015,220,stressed,90,reactive
11039,52,MomentumTrader,31,BCM,0.0,0.0,187941019.01386702,-434,stressed,90,reactive
11039,58,MomentumTrader,33,BCM,0.0,0.0,186208843.72341666,-430,stressed,90,reactive
11819,51,MomentumTrader,31,BCM,0.0,0.0,377377833.0875871,-833,stressed,90,reactive
12059,40,MomentumTrader,31,BCM,0.0,0.0,571120077.5783099,-1247,stressed,90,reactive
14159,53,MomentumTrader,30,BCM,0.0,0.0,620514790.7719291,-1385,stressed,90,reactive
14159,48,MomentumTrader,33,BCM,0.0,0.0,349147107.600576,-814,stressed,90,reactive
14159,44,MomentumTrader,101,NBCM,0.0,0.0,212319187.05440432,-495,stressed,90,reactive
14999,45,MomentumTrader,33,BCM,0.0,0.0,494820627.5320669,-1081,stressed,90,reactive
16079,50,MomentumTrader,33,BCM,0.0,0.0,496698146.8558457,-1135,stressed,90,reactive
6899,8,FundamentalTrader,34,BCM,0.0,0.0,390513365.5081598,1268,stressed,91,reactive
6959,29,FundamentalTrader,31,BCM,0.0,0.0,364052066.22018397,1207,stressed,91,reactive
7439,11,FundamentalTrader,30,BCM,0.0,0.0,373341544.1370823,1257,stressed,91,reactive
7739,6,FundamentalTrader,34,BCM,0.0,0.0,337526090.5782503,1087,stressed,91,reactive
7739,19,FundamentalTrader,103,NBCM,0.0,0.0,186920631.68957484,579,stressed,91,reactive
7979,9,FundamentalTrader,31,BCM,0.0,0.0,940498960.0209224,2441,stressed,91,reactive
8099,18,FundamentalTrader,101,NBCM,0.0,0.0,266111229.16899136,696,stressed,91,reactive
8759,5,FundamentalTrader,33,BCM,0.0,0.0,95584317.96293885,259,stressed,91,reactive
20339,40,MomentumTrader,32,BCM,0.0,0.0,351096662.82838696,-994,stressed,91,reactive
20399,65,ZeroIntelligenceTrader,32,BCM,0.0,0.0,149326442.32920548,-420,stressed,91,reactive
20399,52,MomentumTrader,102,NBCM,0.0,0.0,248521864.7336063,-699,stressed,91,reactive
20579,83,ZeroIntelligenceTrader,32,BCM,0.0,0.0,362108354.8257179,-1017,stressed,91,reactive
20579,55,MomentumTrader,32,BCM,0.0,0.0,186573036.31138268,-524,stressed,91,reactive
5939,14,FundamentalTrader,30,BCM,0.0,0.0,661733597.7622923,1980,stressed,92,reactive
8099,10,FundamentalTrader,32,BCM,0.0,0.0,312470546.80738056,817,stressed,92,reactive
