ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.25,0.08,0.21999999999999997,0.08,0.10416666666666666,21.03755774920302,10.827559791140908,4.248995496286848,3.862139978721743,1.943853548024623,0.15500893502889945,0.002491881698138654,25.673428848653863,-0.08929708829818683,-0.005907308023278175,-0.001093488038436432,-0.003985491528963273,0.3227068630509295,0.20744305020027323,0.16795421139996977,0.14560055848429668,3.207578277989659,0.09656038308806358
0.25,0.08,0.21999999999999997,0.08,0.15,21.44037384879959,10.640934176355596,4.410041436211923,3.817121646766969,1.9280822769144954,0.6441943125506076,0.002517249088371925,27.023684547355607,-0.0885107480644922,-0.0043491463587109,-0.00020765656233238995,-0.0040959847322113,0.3223397469984746,0.19238307628687967,0.16629236007573878,0.15741041165802633,3.057740398621507,0.09489605232422338
0.25,0.08,0.21999999999999997,0.18,0.0125,16.204111530315814,6.3812863722206306,2.315948160999196,3.7485531097156444,2.65310458235294,1.1052193050274026,0.0021873948783129615,31.58147760532109,-0.08360615180091609,-0.008905639370144889,-2.1085852736697486e-05,-0.0068546202608515865,0.34689925626426593,0.19528027862490568,0.14714601389814888,0.13549247781742976,2.9713055556480126,0.056908432609203474
0.25,0.08,0.21999999999999997,0.18,0.058333333333333334,18.201161772034283,5.9294559364246116,3.5839687260280066,4.264446761437209,2.565775736118354,1.8575146120261001,0.00238712901946463,36.46515436496238,-0.09130663615043044,-0.009311269601058297,0.0007191306901484952,0.00011371600564555213,0.32783774845361463,0.1931366390978868,0.1398481377981558,0.13060309138602677,2.8302621679982596,0.05287900023359032
0.25,0.08,0.21999999999999997,0.18,0.10416666666666666,16.91586981860154,5.638058046672098,3.5278334628436614,4.27816166054809,2.2144609921876928,1.2573556563499975,0.002378286790174608,31.52401586835267,-0.09096915374001387,-0.0045354124091580815,0.007170135216098714,-0.007253728200991856,0.33834549695979504,0.20183538645661722,0.14784241615161017,0.15781732907417712,2.9427824129730724,0.050280308339173074
0.25,0.08,0.21999999999999997,0.18,0.15,16.162270461070666,5.785394058344724,3.4961635867762326,3.6497469879177236,1.9022389624617184,1.328726865570267,0.0023732982626450375,26.17664626318824,-0.08423554014308288,-0.0016980071348200784,0.0023466737490275853,-0.004775335055179782,0.33651810020869427,0.21054673153873102,0.16703179131808513,0.16129422949152947,2.9294014480309323,0.05159425367904702
0.25,0.08,0.21999999999999997,0.27999999999999997,0.0125,23.075819552286344,11.269567826158752,2.487721060048373,4.31641375598828,3.0354271877154773,1.9666897223754647,0.0022144519414323913,42.43275729811185,-0.09878613646566446,-0.00269295679052022,-0.003772413989746825,0.0009152182319290628,0.3713105542083878,0.21469301801381083,0.15301031064130785,0.1118056411608105,2.809793573727557,0.10050221910768514
0.25,0.08,0.21999999999999997,0.27999999999999997,0.058333333333333334,19.896140843105975,8.077287573252075,3.6698051241984877,4.40450338000286,2.483674450513175,1.2608703151393774,0.002400649667111022,34.23355376231805,-0.0963122102344139,-0.0002331125013792268,0.005025152932085803,-0.008656019743676219,0.3482136526461126,0.2031871436000191,0.14877949810079583,0.14420377751583438,2.9421234704308614,0.07203340341041814
0.25,0.08,0.21999999999999997,0.27999999999999997,0.10416666666666666,19.67371996818814,7.124514697769158,3.970061668829786,4.396679158950328,2.4514430300328973,1.731021412605974,0.0024479450223450576,35.656889751310125,-0.09785174568483603,-0.00965703158476938,0.0008598475657018515,-0.005556594983998356,0.3592443852687648,0.20786177121357108,0.16194788696444792,0.14481748259497937,2.8539776281305946,0.06353655687923382
0.25,0.08,0.21999999999999997,0.27999999999999997,0.15,17.903949935815753,6.371463971442457,3.6738146007690955,4.014050481112266,1.9708009407876115,1.8738199417043213,0.002401281225763448,27.073484562904564,-0.09309650048713612,0.0006888593217615093,0.0007879713289646496,-0.005918809229980354,0.3372356840916335,0.21951943235772764,0.17624522795462894,0.14452759376589855,2.827205178391695,0.05682083625321188
0.25,0.08,0.21999999999999997,0.38,0.0125,28.31843187735716,14.000195242491237,2.75954165031076,4.709003829067037,3.5778129670147587,3.2718781884733708,0.002257268165112615,70.00491922599846,-0.10842428764554231,0.0018950075696725066,-0.0054989145899826215,-0.005453243329719268,0.41930559291126146,0.2326430227468456,0.16528620631261062,0.11211134528316091,2.565091525120796,0.1248540060733474
0.25,0.08,0.21999999999999997,0.38,0.058333333333333334,22.445165408483145,9.102091387774934,3.386720524814462,4.404648837387942,3.5400630843715106,2.011641574134298,0.0023560591763172488,34.26449389362927,-0.09959295480219436,0.004217451762111648,-0.0017065844878366987,-0.0015053761117696004,0.3520625260110955,0.18720638656561328,0.11935289211352856,0.09485814767728817,2.801365817507078,0.08117262321887408
