ft_sigma_rel,mt_sigma_rel,mt_lambda,kappa_v,log10_xi,xi_v,calm_ret_std,calm_ret_kurtosis_excess,calm_acf_r_lag1,calm_acf_r_lag5,calm_acf_abs_r_lag1,calm_acf_abs_r_lag5,calm_acf_abs_r_lag20,stress_ret_std,stress_ret_kurtosis_excess,stress_acf_r_lag1,stress_acf_r_lag5,stress_acf_abs_r_lag1,stress_acf_abs_r_lag5,stress_acf_abs_r_lag20
0.02129562123810063,0.03466392480898365,0.808740620514649,0.2400306519588554,-6.423305846713461,3.773063838161555e-07,0.039901233839574723,1.4569161631982341,-0.3246919122276557,-0.04206748825842114,0.31289098913007973,0.015903755926242078,0.10310945513679723,0.06963151405480274,0.23092988792311298,-0.26590144937120136,-0.015018202770034883,0.14907493780089703,0.011920027954074909,-0.032826952012987076
0.03815471164952716,0.04694111993706008,0.7786266991360846,0.04766510035433377,-4.936622539167746,1.1571174973865756e-05,0.12865941184542606,0.8553756623679978,0.2407640464219133,0.10718622509433195,0.23310364597011535,0.17314343422468859,0.004737599840439111,0.17844980389516166,2.0308221834965945,-0.05975003588981943,-0.1288190981196304,0.32585678410329283,0.24249697508131876,0.11952375264485357
0.049553617579764356,0.0008102123800751988,0.9247786791028414,0.8462578856164386,-6.933117178438733,1.1664948387446875e-07,0.07327128761987337,-1.040601556617275,-0.829570678312395,-0.32011671719331003,0.5666467382589793,0.17443765495355282,0.15597903175102618,0.07742042035759195,-1.096021702924956,-0.6357602323948726,-0.03932508173366034,0.20416820199985533,0.09148307576762818,0.05074386166450636
0.028610856843313118,0.02223990010411721,0.8289693086191772,0.5477587383847587,-3.610377537964737,0.0002452575931852343,0.05560856249840579,-0.7693874927002589,-0.5182059379060183,0.13604381547755687,0.11657925734646461,-0.01875345466047352,-0.007984318409405371,0.0658222773289534,-0.06786875478692034,-0.36432579535934456,0.08556704211481625,0.10246327775783672,0.06186717511796923,0.01729944245249853
0.008759188777243632,0.04307363400378112,0.8062298474660253,0.7756544818388043,-6.041132352974443,9.096360151853361e-07,0.028721679727975513,3.4839540593521425,-0.2724660442593767,-0.009399102278256658,0.10724191516827801,0.014587559871994622,0.020143588576969303,0.0651906219193103,0.4505445946481945,-0.3277420918440749,-0.13989125019840956,0.3228284042711382,-0.019497345565826996,-0.14239327999662682
0.024529193355030735,0.04055475213468041,0.7073193657522393,0.35472619980368036,-6.416884846580508,3.829262629653679e-07,0.07310096943338895,-0.015526481168809614,-0.4042393069386143,-0.05655596825756355,0.2752087073720299,0.14170995361325134,-0.05474966475865368,0.08830876545225108,-0.3976145678466465,-0.5765227660899628,0.10379123069841145,0.30890846577688524,-0.025934171482640385,0.012242879415964204
0.017878109706522833,0.03820926269027644,0.5870061935575352,0.9025285294177333,-3.584355776094644,0.000260401945092987,0.07920349946774463,0.22555150521901313,-0.30019024937783045,-0.11525892990436348,0.35115954654200066,0.09181990347632858,0.009809224750124145,0.08670964626536827,-0.06616790368449488,-0.4090984084711799,-0.00350550741176923,0.22008703054845122,0.021692696317358786,0.1327689020605805
0.04680588050034523,0.019570285334461066,0.6989113888382879,0.9466271743447291,-3.8164963886428795,0.00015258210826544477,0.07224949642036861,-0.9344941212758124,-0.18867898306027922,-0.28795370168837986,-0.23702164391490932,0.20324653748106997,0.00523069333897572,0.07714582646914771,-0.51441562951252,-0.0734642008301198,0.01622894460710493,-0.08627658030057139,0.04251438839081674,0.20594709493236363
0.048050382588271844,0.02280591861062815,0.6647440829899194,0.028517126087998015,-3.9360466603549074,0.00011586528644554056,0.08177024308442822,-0.7281480658265753,-0.0519865916821146,-0.1838954642455308,-0.19945837233138444,0.1729209639680181,0.02842667440076559,0.08014262159429125,-0.25756280837645784,-0.11114932713060023,-0.15627613618532102,-0.10508079615345049,-0.04618345127321334,0.1243709643873904
0.025474873720950135,0.02575848882796035,0.8273733904731588,0.24236946729074557,-5.458733430425949,3.4774954431627047e-06,0.0559503751972686,-0.39671946958698223,-0.6718597154314168,-0.09883167199664891,0.361821683463839,0.05837058213105814,0.05468241282315989,0.06753426138282166,-0.282181533108981,-0.4805595569788446,0.07683845255543444,0.1407857930864084,0.12035803380737252,0.0783507604667833
0.013124322161763376,0.025648857042479323,0.700976644606609,0.6247709485543965,-4.096028326729374,8.016257758778958e-05,0.025516195811119642,0.9169854460766955,-0.16819652327819765,0.15003136083306082,0.3088145691103088,0.0482690518999515,0.03846255460623288,0.046086286335863744,0.6956398560374657,-0.253400739440728,0.08954752134753624,0.16696035664320105,-0.05768109803454619,0.07656954677192747
