t,price,fundamental,momentum,excess_demand
18547,100.00000000011167,96.02633501019668,7.233759996682387e-14,-1e-08
18548,100.00000000011067,95.9073170429217,-3.437214303627254e-14,-1e-08
18549,100.00000000011067,95.92381210152944,-3.0934928732645285e-14,0.0
18550,100.00000000011067,95.86408880073803,-2.7841435859380758e-14,0.0
18551,100.00000000011067,95.93117762795302,-2.5057292273442683e-14,0.0
18552,100.00000000011167,95.98293717731454,7.692441996031562e-14,1e-08
18553,100.00000000011167,96.14550411849092,6.923197796428406e-14,0.0
18554,100.00000000011067,96.12434080415365,-3.7167202838558366e-14,-1e-08
18555,100.00000000011067,96.04401582904917,-3.345048255470253e-14,0.0
18556,100.00000000011067,95.8970415955339,-3.0105434299232276e-14,0.0
18557,100.00000000010968,96.11637593414139,-1.2657087387572307e-13,-1e-08
18558,100.00000000011067,96.182586733793,-1.443780348173674e-14,1e-08
18559,100.00000000011067,96.11334474167502,-1.2994023133563067e-14,0.0
18560,100.00000000011067,96.28266025060174,-1.169462082020676e-14,0.0
18561,100.00000000011067,96.41827648899034,-1.0525158738186085e-14,0.0
18562,100.00000000010968,96.28314873874483,-1.089486258707815e-13,-1e-08
18563,100.00000000010968,96.20780125123643,-9.805376328370336e-14,0.0
18564,100.00000000010968,96.1945687667204,-8.824838695533303e-14,0.0
18565,100.00000000010968,96.0875602571202,-7.942354825979972e-14,0.0
18566,100.00000000010968,96.07790231082912,-7.148119343381975e-14,0.0
18567,100.00000000010968,96.14909850547309,-6.433307409043778e-14,0.0
18568,100.00000000010968,96.01177241964086,-5.789976668139401e-14,0.0
18569,100.00000000010968,96.04107247443825,-5.210979001325461e-14,0.0
18570,100.00000000010868,96.15792227198152,-1.4637479401834317e-13,-1e-08
18571,100.00000000010868,96.19794429590857,-1.3173731461650885e-13,0.0
18572,100.00000000010769,96.19038266043056,-2.1803956616127198e-13,-1e-08
18573,100.00000000010868,96.12357248447293,-9.675962653873077e-14,1e-08
18574,100.00000000011069,96.20665667168286,1.1328938759949057e-13,2e-08
18575,100.00000000011069,96.08896466047806,1.0196044883954152e-13,0.0
18576,100.00000000011069,96.11324384158756,9.176440395558737e-14,0.0
18577,100.00000000011069,96.11579541489289,8.258796356002863e-14,0.0
18578,100.0000000001097,96.22835651751386,-2.5146815802388265e-14,-1e-08
18579,100.0000000001097,96.17008164140697,-2.263213422214944e-14,0.0
18580,100.0000000001097,96.12030806021765,-2.0368920799934494e-14,0.0
18581,100.0000000001097,95.99612157315451,-1.8332028719941044e-14,0.0
18582,100.00000000011069,96.03985000061455,8.297715715846709e-14,1e-08
18583,100.00000000010868,95.99746841631132,-1.2569361004172788e-13,-2e-08
18584,100.00000000010868,95.91126101858434,-1.1312424903755509e-13,0.0
18585,100.00000000010968,95.8345793919166,-2.3358411273855654e-15,1e-08
18586,100.00000000011067,95.8882899415629,9.737372599176702e-14,1e-08
18587,100.00000000011367,95.7779938915906,3.8748538788335264e-13,3.0000000000000004e-08
18588,100.00000000011367,95.67657729509263,3.487368490950174e-13,0.0
18589,100.00000000011568,95.76621343764437,5.142362156698639e-13,2e-08
18590,100.00000000011468,95.74960138006142,3.6333661109646353e-13,-1e-08
18591,100.00000000011468,95.84514588865986,3.2700294998681717e-13,0.0
18592,100.00000000011468,95.80921030712894,2.9430265498813546e-13,0.0
18593,100.00000000011568,95.80909771718927,3.6434837249573597e-13,1e-08
18594,100.00000000011367,95.82472764438289,1.275404837618141e-13,-2.0000000000000004e-08
18595,100.00000000011568,95.96345627109757,3.1515948686998095e-13,2e-08
18596,100.00000000011768,96.09404355371859,4.840165896673312e-13,2e-08
18597,100.00000000011768,96.20936725753782,4.3561493070059806e-13,0.0
18598,100.00000000011669,96.14648537054428,2.9257745462412425e-13,-1e-08
18599,100.00000000011569,96.04780241360596,1.638437261552978e-13,-1e-08
18600,100.0000000001147,96.12388155991205,4.798337053335398e-14,-1e-08
18601,100.00000000011569,96.26155753014213,1.4266101648643263e-13,1e-08
18602,100.00000000011669,96.377839403354,2.2787089784420337e-13,1e-08
18603,100.00000000011669,96.37914432908734,2.0508380805978305e-13,0.0
18604,100.00000000011669,96.45192518357476,1.8457542725380475e-13,0.0
18605,100.00000000011669,96.52646394888328,1.6611788452842428e-13,0.0
18606,100.00000000011669,96.54135822802121,1.4950609607558184e-13,0.0
18607,100.00000000011669,96.56059559049491,1.3455548646802365e-13,0.0
18608,100.00000000011669,96.5704151241752,1.2109993782122128e-13,0.0
18609,100.00000000011768,96.4916054708473,2.0846592704551319e-13,1e-08
18610,100.00000000011768,96.4230002270917,1.8761933434096188e-13,0.0
18611,100.00000000011768,96.35285119094074,1.688574009068657e-13,0.0
18612,100.00000000011867,96.19292751326249,2.5144764382259313e-13,1e-08
18613,100.00000000011867,96.20721350599733,2.2630287944033382e-13,0.0
18614,100.00000000011768,96.20315616871358,1.0419660848988641e-13,-1e-08
18615,100.00000000011968,96.27935258228194,2.9414999912524607e-13,2e-08
18616,100.00000000012068,96.40542431057986,3.6421098221913547e-13,1e-08
18617,100.00000000012167,96.53785374706452,4.27265867003636e-13,1e-08
18618,100.00000000012167,96.67970029289549,3.845392803032724e-13,0.0
18619,100.00000000012068,96.6039921901666,2.466093692665311e-13,-1e-08
18620,100.00000000012167,96.46079626236788,3.21424415346292e-13,1e-08
18621,100.00000000012167,96.55387062017442,2.8928197381166284e-13,0.0
18622,100.00000000012167,96.6920839639945,2.603537764304966e-13,0.0
18623,100.00000000012167,96.84768320871555,2.343183987874469e-13,0.0
18624,100.00000000012167,96.89618282968479,2.1088655890870223e-13,0.0
18625,100.00000000012068,96.69651243492443,9.032192001141798e-14,-1e-08
18626,100.00000000012068,96.73307338126779,8.128972801027618e-14,0.0
18627,100.00000000012068,96.78861746805873,7.316075520924856e-14,0.0
18628,100.00000000012068,96.91382497018459,6.584467968832371e-14,0.0
18629,100.00000000012068,97.05678783958291,5.926021171949134e-14,0.0
18630,100.00000000012167,97.14775117992144,1.5281017355395625e-13,1e-08
18631,100.00000000012068,97.08902329009186,3.80531731921466e-14,-1e-08
18632,100.00000000012068,96.9861115586366,3.4247855872931945e-14,0.0
18633,100.00000000012068,97.03950767381822,3.082307028563875e-14,0.0
18634,100.00000000011968,96.96026616277567,-7.173521974933915e-14,-1e-08
18635,100.00000000011968,97.1077798734599,-6.456169777440523e-14,0.0
18636,100.00000000011968,96.93732397972471,-5.810552799696472e-14,0.0
18637,100.00000000012068,96.99401264096417,4.718100780914578e-14,1e-08
18638,100.00000000012167,97.02596613843842,1.4193889003464524e-13,1e-08
18639,100.00000000012267,97.0052894716853,2.2722098403759475e-13,1e-08
18640,100.00000000012467,96.91277784425483,4.048719371181835e-13,2e-08
18641,100.00000000012467,96.70660021401052,3.643847434063652e-13,0.0
18642,100.00000000012368,96.65345734540325,2.2847028605931466e-13,-1e-08
18643,100.00000000012368,96.60206902727985,2.056232574533832e-13,0.0
18644,100.00000000012368,96.7132426931647,1.8506093170804488e-13,0.0
18645,100.00000000012568,96.63495712933668,3.6692789002158863e-13,2e-08
18646,100.00000000012568,96.68023419069306,3.302351010194298e-13,0.0
18647,100.00000000012568,96.55101021034888,2.972115909174868e-13,0.0
18648,100.00000000012368,96.59903502975723,6.711738034138988e-14,-2e-08
18649,100.00000000012368,96.37526499453877,6.040564230725089e-14,0.0
18650,100.00000000012467,96.58479461233183,1.5384106108293983e-13,1e-08
18651,100.00000000012467,96.57068785965205,1.3845695497464586e-13,0.0
18652,100.00000000012368,96.29123778721215,2.5135276470767247e-14,-1e-08
18653,100.00000000012467,96.21946283965616,1.2209773183010454e-13,1e-08
18654,100.00000000012467,96.13189661634757,1.0988795864709408e-13,0.0
18655,100.00000000012467,96.06631480316095,9.889916278238467e-14,0.0
18656,100.00000000012267,96.02985066358106,-1.1136380498020206e-13,-2e-08
18657,100.00000000012267,95.9635889482485,-1.0022742448218185e-13,0.0
18658,100.00000000012167,95.88194774054168,-1.896806650403777e-13,-1e-08
18659,100.00000000012368,95.76607944534179,2.9660452948008346e-14,2.0000000000000004e-08
18660,100.00000000012368,95.8482583877351,2.6694407653207513e-14,0.0
18661,100.00000000012368,95.96837194925872,2.4024966887886763e-14,0.0
18662,100.00000000012467,95.9429145669351,1.210984532055121e-13,1e-08
18663,100.00000000012668,95.94115090193188,3.0936165936930915e-13,2e-08
18664,100.00000000012668,95.82851781591262,2.784254934323782e-13,0.0
18665,100.00000000012668,95.83561988574625,2.5058294408914043e-13,0.0
18666,100.00000000012568,95.85861626196164,1.2604866667381237e-13,-1e-08
18667,100.00000000012568,95.83667640099026,1.1344380000643114e-13,0.0
18668,100.00000000012768,95.8762838987672,3.024724714901363e-13,2e-08
18669,100.00000000012969,95.9071547769723,4.72598275825471e-13,2e-08
18670,100.00000000012969,95.80174083806325,4.253384482429239e-13,0.0
18671,100.00000000012969,95.92104558943615,3.828046034186315e-13,0.0
18672,100.00000000012768,95.90028096345318,1.441510915924201e-13,-2e-08
18673,100.00000000012768,96.06783812364489,1.297359824331781e-13,0.0
18674,100.00000000012868,96.1098801825868,2.1623836719627432e-13,1e-08
18675,100.00000000012868,96.30697349562399,1.946145304766469e-13,0.0
18676,100.00000000012868,96.42450041255464,1.7515307742898222e-13,0.0
18677,100.00000000012868,96.44721937536872,1.57637769686084e-13,0.0
18678,100.00000000012967,96.37490868870675,2.4134997572388963e-13,1e-08
18679,100.00000000012967,96.30475194122981,2.1721497815150066e-13,0.0
18680,100.00000000013168,96.35805536972806,3.958665318206989e-13,2e-08
18681,100.00000000013267,96.37236797810715,4.557558616450431e-13,1e-08
18682,100.00000000013267,96.31346535450804,4.101802754805388e-13,0.0
18683,100.00000000013067,96.39677134926905,1.6878919644813666e-13,-2e-08
18684,100.00000000012867,96.40064848230465,-4.846277468102528e-14,-2e-08
18685,100.00000000012966,96.48454946383472,5.585948579349127e-14,1e-08
18686,100.00000000013266,96.38700245716457,3.501225717049044e-13,3.0000000000000004e-08
18687,100.00000000013566,96.48694962396539,6.149593490251763e-13,3.0000000000000004e-08
18688,100.00000000013566,96.53704918090011,5.534634141226587e-13,0.0
18689,100.00000000013566,96.6568061473463,4.981170727103928e-13,0.0
18690,100.00000000013566,96.75454919741793,4.483053654393535e-13,0.0
18691,100.00000000013566,96.74605385734714,4.034748288954182e-13,0.0
18692,100.00000000013566,96.7295164032828,3.6312734600587634e-13,0.0
18693,100.00000000013665,96.9078195025419,4.262905944117027e-13,1e-08
18694,100.00000000013665,96.87876265560371,3.8366153497053246e-13,0.0
18695,100.00000000013665,96.95360602548749,3.4529538147347923e-13,0.0
18696,100.00000000013665,96.91546732626851,3.107658433261313e-13,0.0
18697,100.00000000013665,96.72927901825474,2.796892589935182e-13,0.0
18698,100.00000000013665,96.60654510847415,2.5172033309416636e-13,0.0
18699,100.00000000013665,96.64713719696034,2.2654829978474973e-13,0.0
18700,100.00000000013665,96.71725036692085,2.0389346980627477e-13,0.0
18701,100.00000000013665,96.75817170784286,1.835041228256473e-13,0.0
18702,100.00000000013765,96.87276665798221,2.6462969354949663e-13,1e-08
18703,100.00000000013665,96.91189267350562,1.3869074118813295e-13,-1e-08
18704,100.00000000013665,96.83436920287221,1.2482166706931967e-13,0.0
18705,100.00000000013665,96.89379942101958,1.1233950036238771e-13,0.0
18706,100.00000000013665,96.91076021711258,1.0110555032614894e-13,0.0
18707,100.00000000013665,96.85320441661763,9.099499529353405e-14,0.0
18708,100.00000000013665,96.90045634676432,8.189549576418065e-14,0.0
18709,100.00000000013665,96.90839336336606,7.370594618776258e-14,0.0
18710,100.00000000013665,96.84789330827732,6.633535156898633e-14,0.0
18711,100.00000000013665,96.83010673092102,5.97018164120877e-14,0.0
18712,100.00000000013765,96.97146344447523,1.5320761777729295e-13,1e-08
18713,100.00000000013765,97.1095522260822,1.3788685599956366e-13,0.0
18714,100.00000000013765,97.12836664000926,1.2409817039960728e-13,0.0
18715,100.00000000013765,97.13409335579799,1.1168835335964656e-13,0.0
18716,100.00000000013864,96.9907887570716,1.9999550103009592e-13,1e-08
18717,100.00000000013864,97.16272526840822,1.7999595092708632e-13,0.0
18718,100.00000000013864,97.26635945714501,1.619963558343777e-13,0.0
18719,100.00000000013964,97.34155461421545,2.4527270325735397e-13,1e-08
18720,100.00000000013864,97.11408154250638,1.2126944992520456e-13,-1e-08
18721,100.00000000013765,97.11817380757196,9.666521926270074e-15,-1e-08
18722,100.00000000014064,97.10546093674006,3.085489042244054e-13,3.0000000000000004e-08
18723,100.00000000014064,97.17374248057011,2.7769401380196486e-13,0.0
18724,100.00000000014164,97.12863939921553,3.494005954281824e-13,1e-08
18725,100.00000000014164,97.10546837757018,3.1446053588536416e-13,0.0
18726,100.00000000014164,97.16740967146565,2.8301448229682775e-13,0.0
18727,100.00000000014164,97.09005183475678,2.54713034067145e-13,0.0
18728,100.00000000014364,97.03264756641585,4.2961478214477875e-13,2e-08
18729,100.00000000014364,97.05198023039195,3.866533039303009e-13,0.0
18730,100.00000000014364,97.18582880072691,3.479879735372708e-13,0.0
18731,100.00000000014364,97.26667577444924,3.131891761835437e-13,0.0
18732,100.00000000014464,97.37421618134249,3.813462415716034e-13,1e-08
18733,100.00000000014464,97.38054786196402,3.4321161741444307e-13,0.0
18734,100.00000000014364,97.53005566434231,2.0941447266658475e-13,-1e-08
18735,100.00000000014364,97.35593742189218,1.8847302539992628e-13,0.0
18736,100.00000000014464,97.55816134373231,2.691017058663477e-13,1e-08
18737,100.00000000014364,97.77333724125032,1.427155522732989e-13,-1e-08
18738,100.00000000014364,97.818998876204,1.2844399704596902e-13,0.0
18739,100.00000000014265,97.90222513994756,1.6123614334958094e-14,-1e-08
18740,100.00000000014265,97.89842515354704,1.4511252901462284e-14,0.0
18741,100.00000000014364,97.8774683172397,1.1253611061773008e-13,1e-08
18742,100.00000000014464,97.81638127970326,2.007584825623711e-13,1e-08
18743,100.00000000014364,97.81148007807683,8.120665129971996e-14,-1e-08
18744,100.00000000014164,97.8670734256374,-1.272870653146003e-13,-2e-08
18745,100.00000000014263,97.90906181035375,-1.508237577672626e-14,1e-08
18746,100.00000000014263,98.10772211752287,-1.3574138199053636e-14,0.0
18747,100.00000000014363,98.11774957210312,8.725925862726576e-14,1e-08
18748,100.00000000014363,97.96886671596862,7.853333276453919e-14,0.0
18749,100.00000000014263,98.13329777809096,-2.8795983518328756e-14,-1e-08
18750,100.00000000014363,98.01120235026498,7.355959783991815e-14,1e-08
18751,100.00000000014462,97.95526325771444,1.6567962106234038e-13,1e-08
18752,100.00000000014063,97.98243757184953,-2.5021335854107e-13,-4e-08
18753,100.00000000014163,98.02415508007586,-1.2571603968054897e-13,1e-08
18754,100.00000000014063,97.8796112481828,-2.126204187189081e-13,-1e-08
18755,100.00000000014063,97.80496402454544,-1.913583768470173e-13,0.0
18756,100.00000000014163,97.65688577841819,-7.274655615590154e-14,1e-08
18757,100.00000000014163,97.71905708475045,-6.547190054031139e-14,0.0
18758,100.00000000014163,97.83739507322073,-5.892471048628025e-14,0.0
18759,100.00000000014363,97.71521126879608,1.4734081204669603e-13,2e-08
18760,100.00000000014563,97.81477726410087,3.329797823263747e-13,2.0000000000000004e-08
18761,100.00000000014464,97.90785513853334,2.0020582108732324e-13,-1e-08
18762,100.00000000014464,97.84194805954219,1.8018523897859091e-13,0.0
18763,100.00000000014464,97.64369015595541,1.6216671508073182e-13,0.0
18764,100.00000000014263,97.53656455403593,-5.442300791168963e-14,-2e-08
18765,100.00000000014263,97.47703879534505,-4.898070712052067e-14,0.0
18766,100.00000000014263,97.63120588002597,-4.4082636408468603e-14,0.0
18767,100.00000000014263,97.61937562252434,-3.9674372767621745e-14,0.0
18768,100.00000000014263,97.51869282492531,-3.570693549085957e-14,0.0
18769,100.00000000014363,97.5334776804205,6.733974106464041e-14,1e-08
18770,100.00000000014263,97.40394291333395,-3.887021604823766e-14,-1e-08
18771,100.00000000014464,97.45537691835459,1.653898570409344e-13,2e-08
18772,100.00000000014364,97.35761051242741,4.937488833042692e-14,-1e-08
18773,100.00000000014565,97.27435813840836,2.4481045098173253e-13,2e-08
18774,100.00000000014565,97.31190734325155,2.2032940588355928e-13,0.0
18775,100.00000000014565,97.48693071153177,1.9829646529520336e-13,0.0
18776,100.00000000014565,97.70670946755536,1.7846681876568304e-13,0.0
18777,100.00000000014465,97.6027229169774,6.11441538827007e-14,-1e-08
18778,100.00000000014265,97.54306228430586,-1.4534331298991764e-13,-2e-08
18779,100.00000000014165,97.5946155128096,-2.302849646973399e-13,-1e-08
18780,100.00000000013965,97.71149444764046,-4.076295197119542e-13,-2e-08
18781,100.00000000014165,97.4950860786817,-1.6649351625641052e-13,2e-08
18782,100.00000000014165,97.50381976057233,-1.4984416463076947e-13,0.0
18783,100.00000000014165,97.45510546291594,-1.3485974816769253e-13,0.0
18784,100.00000000014066,97.2627033430129,-2.208497563573373e-13,-1e-08
18785,100.00000000014066,97.12898656501366,-1.9876478072160358e-13,0.0
18786,100.00000000014066,97.07220911904956,-1.7888830264944323e-13,0.0
18787,100.00000000014066,97.0780906210478,-1.6099947238449892e-13,0.0
18788,100.00000000013866,97.17890090707422,-3.452725766303973e-13,-2e-08
18789,100.00000000013766,97.21433571858243,-4.102213019737716e-13,-1e-08
18790,100.00000000013866,97.3090896622992,-2.6972318876998044e-13,1e-08
18791,100.00000000013866,97.31176209588392,-2.427508698929824e-13,0.0
18792,100.00000000013866,97.24126750119022,-2.1847578290368418e-13,0.0
18793,100.00000000013866,97.22289250580316,-1.9662820461331576e-13,0.0
18794,100.00000000013766,97.29244424055008,-2.7644136715839824e-13,-1e-08
18795,100.00000000013667,97.39570045748276,-3.4827321344897243e-13,-1e-08
18796,100.00000000013567,97.38091298903838,-4.1292187511048924e-13,-1e-08
18797,100.00000000013468,97.28800146280007,-4.711056706058543e-13,-1e-08
18798,100.00000000013567,97.32156727874879,-3.245191205388549e-13,1e-08
18799,100.00000000013567,97.36936537513301,-2.920672084849694e-13,0.0
18800,100.00000000013667,97.49263728373833,-1.6338450463005844e-13,1e-08
18801,100.00000000013667,97.42476099644237,-1.470460541670526e-13,0.0
18802,100.00000000013667,97.3579812710158,-1.3234144875034734e-13,0.0
18803,100.00000000013667,97.43359729076975,-1.191073038753126e-13,0.0
18804,100.00000000013667,97.39285393366885,-1.0719657348778135e-13,0.0
18805,100.00000000013667,97.34788551540093,-9.647691613900322e-14,0.0
18806,100.00000000013766,97.47329950241496,1.264675848131113e-14,1e-08
18807,100.00000000013766,97.33619894178685,1.1382082633180017e-14,0.0
18808,100.00000000013667,97.5418192557644,-8.923210863655201e-14,-1e-08
18809,100.00000000013766,97.48055571445362,1.9167085233517213e-14,1e-08
18810,100.00000000013866,97.56722855473369,1.1672635971657952e-13,1e-08
18811,100.00000000013866,97.55634858854116,1.0505372374492156e-13,0.0
18812,100.00000000013866,97.58348481702836,9.454835137042942e-14,0.0
18813,100.00000000013965,97.55720616705219,1.845694992398005e-13,1e-08
18814,100.00000000013965,97.64286383225549,1.6611254931582045e-13,0.0
18815,100.00000000014064,97.60813144485353,2.4897727739065245e-13,1e-08
18816,100.00000000014064,97.55083679766902,2.240795496515872e-13,0.0
18817,100.00000000014164,97.73217098025602,3.011475776928425e-13,1e-08
18818,100.00000000014263,97.73510924995739,3.705088029299723e-13,1e-08
18819,100.00000000014164,97.66753969385543,2.3398193963056107e-13,-1e-08
18820,100.00000000014164,97.51851103486425,2.1058374566750497e-13,0.0
18821,100.00000000014263,97.70506883796784,2.890013541071685e-13,1e-08
18822,100.00000000014263,97.64987630032232,2.6010121869645164e-13,0.0
18823,100.00000000014164,97.85606012417243,1.3461511382039245e-13,-1e-08
18824,100.00000000014164,97.89594555931372,1.211536024383532e-13,0.0
18825,100.00000000014164,97.91023407934397,1.0903824219451789e-13,0.0
18826,100.00000000014164,97.92721846057677,9.81344179750661e-14,0.0
18827,100.00000000014164,98.14881355450444,8.832097617755949e-14,0.0
18828,100.00000000014263,97.92959169756236,1.7896486156621755e-13,1e-08
18829,100.00000000014164,97.95102584951312,6.159239240318178e-14,-1e-08
18830,100.00000000014464,97.9245054887601,3.552821876536259e-13,3.0000000000000004e-08
18831,100.00000000014364,97.9031961502518,2.2027798588184928e-13,-1e-08
18832,100.00000000014364,97.918127335466,1.9825018729366435e-13,0.0
18833,100.00000000014364,97.89150192051639,1.7842516856429792e-13,0.0
18834,100.00000000014265,97.91031498723522,6.11066687014541e-14,-1e-08
18835,100.00000000014265,97.90795724101972,5.4996001831308696e-14,0.0
18836,100.00000000014265,97.77660142320126,4.9496401648177826e-14,0.0
18837,100.00000000014165,97.81473802698234,-5.4929221523053984e-14,-1e-08
18838,100.00000000014165,97.8863434721523,-4.943629937074859e-14,0.0
18839,100.00000000014366,97.8321369104015,1.5588038205067454e-13,2e-08
18840,100.00000000014266,98.0189265182239,4.0816360839193054e-14,-1e-08
18841,100.00000000014266,98.15248369279031,3.673472475527375e-14,0.0
18842,100.00000000014266,98.23687892270743,3.306125227974638e-14,0.0
18843,100.00000000014366,98.32006099711023,1.2923111005818576e-13,1e-08
18844,100.00000000014465,98.32307069237122,2.157839820587812e-13,1e-08
18845,100.00000000014565,98.43720790284466,2.936815668593171e-13,1e-08
18846,100.00000000014565,98.59428336405087,2.643134101733854e-13,0.0
18847,100.00000000014465,98.67508576533206,1.3840608614963283e-13,-1e-08
18848,100.00000000014465,98.61805743115082,1.2456547753466954e-13,0.0
18849,100.00000000014265,98.61408928732216,-8.826412170314568e-14,-2e-08
18850,100.00000000014364,98.67145629061977,2.003827347358291e-14,1e-08
18851,100.00000000014364,98.75523078102438,1.803444612622462e-14,0.0
18852,100.00000000014565,98.74748305957003,2.1660405299795043e-13,2e-08
18853,100.00000000014364,98.69080220485932,-5.429403786192885e-15,-2e-08
18854,100.00000000014265,98.84922290359711,-1.0436244641398763e-13,-1e-08
18855,100.00000000014265,98.74199093214521,-9.392620177258887e-14,0.0
18856,100.00000000014364,98.64785775658193,1.494240141108404e-14,1e-08
18857,100.00000000014265,98.51514497563178,-8.602782173643839e-14,-1e-08
18858,100.00000000014465,98.42078989366935,1.2294801192155373e-13,2e-08
18859,100.00000000014565,98.54552438138126,2.101291937358124e-13,1e-08
18860,100.00000000014565,98.67360765703258,1.8911627436223115e-13,0.0
18861,100.00000000014565,98.66620310358606,1.7020464692600805e-13,0.0
18862,100.00000000014565,98.71583454314174,1.5318418223340726e-13,0.0
18863,100.00000000014364,98.71478408537935,-6.250728747428175e-14,-2e-08
18864,100.00000000014364,98.59558640278405,-5.625655872685357e-14,0.0
18865,100.00000000014464,98.8173971035515,4.884508015224581e-14,1e-08
18866,100.00000000014464,98.9548711000585,4.396057213702123e-14,0.0
18867,100.00000000014563,98.99031304059147,1.3904049792973312e-13,1e-08
18868,100.00000000014764,98.90472404835225,3.2550949962110807e-13,2e-08
18869,100.00000000014964,98.88223061063528,4.933316011433456e-13,2e-08
18870,100.00000000015064,98.81298805549328,5.43474424035425e-13,1e-08
18871,100.00000000015064,98.82274627958613,4.891269816318825e-13,0.0
18872,100.00000000015064,98.85373859704606,4.402142834686943e-13,0.0
18873,100.00000000015064,98.81962604766503,3.961928551218249e-13,0.0
18874,100.00000000015064,98.67418477237433,3.565735696096424e-13,0.0
18875,100.00000000015064,98.88739067094592,3.209162126486782e-13,0.0
18876,100.00000000015163,98.91114334562906,3.883005743902244e-13,1e-08
18877,100.00000000015262,98.9568025456485,4.48946499957616e-13,1e-08
18878,100.00000000015163,98.91456160704101,3.045758669554404e-13,-1e-08
18879,100.00000000015064,98.75836049550809,1.7464229725348235e-13,-1e-08
18880,100.00000000015064,98.7500304424183,1.5717806752813411e-13,0.0
18881,100.00000000014964,98.71770824151962,4.198427776890668e-14,-1e-08
18882,100.00000000014964,98.78866167959157,3.778584999201601e-14,0.0
18883,100.00000000014964,98.87926943692919,3.400726499281441e-14,0.0
18884,100.00000000014865,98.95577238490013,-6.886944451288105e-14,-1e-08
18885,100.00000000015065,99.05459961849185,1.3839055142275534e-13,2e-08
18886,100.00000000015065,99.23496619923951,1.245514962804798e-13,0.0
18887,100.00000000014965,99.27395137319306,1.2620363646017802e-14,-1e-08
18888,100.00000000014765,99.38387295527404,-1.8901472420293226e-13,-2e-08
18889,100.00000000014565,99.43325901265762,-3.7048630326698735e-13,-2e-08
18890,100.00000000014664,99.24325547265983,-2.339616899338746e-13,1e-08
18891,100.00000000014565,99.22780344439106,-3.100415039469012e-13,-1e-08
18892,100.00000000014565,99.14103229370068,-2.790373535522111e-13,0.0
18893,100.00000000014465,99.16417562677111,-3.5060960120340403e-13,-1e-08
18894,100.00000000014366,99.08507461083975,-4.150246240894777e-13,-1e-08
18895,100.00000000014366,99.14564269984278,-3.735221616805299e-13,0.0
18896,100.00000000014366,99.24374550965675,-3.3616994551247696e-13,0.0
18897,100.00000000014366,99.36410251425876,-3.0255295096122925e-13,0.0
18898,100.00000000014566,99.5260286704112,-7.192460438075806e-14,2e-08
18899,100.00000000014566,99.3584262620041,-6.473214394268225e-14,0.0
18900,100.00000000014666,99.23852625850942,4.1217053458e-14,1e-08
18901,100.00000000014666,99.53130777713274,3.70953481122e-14,0.0
18902,100.00000000014866,99.6322601491187,2.337588647853283e-13,2e-08
18903,100.00000000014866,99.65470494622339,2.1038297830679547e-13,0.0
18904,100.00000000014965,99.65790869725458,2.8882066348252997e-13,1e-08
18905,100.00000000014866,99.65222268254509,1.6046261412786297e-13,-1e-08
18906,100.00000000015066,99.45884802679154,3.4478940419942497e-13,2e-08
18907,100.00000000014967,99.3816151163292,2.1083448077306846e-13,-1e-08
18908,100.00000000014967,99.37043035687873,1.8975103269576163e-13,0.0
18909,100.00000000015066,99.29884436933268,2.702519124325995e-13,1e-08
18910,100.00000000014967,99.24033077027774,1.4375073818292553e-13,-1e-08
18911,100.00000000014967,99.49620391247579,1.29375664364633e-13,0.0
18912,100.00000000015066,99.47103860831915,2.1591408093458372e-13,1e-08
18913,100.00000000015066,99.49885060914582,1.9432267284112535e-13,0.0
18914,100.00000000015166,99.5231042376462,2.743663885634268e-13,1e-08
18915,100.00000000015166,99.5820501875085,2.4692974970708415e-13,0.0
18916,100.00000000015166,99.53432191092149,2.2223677473637574e-13,0.0
18917,100.00000000015166,99.65902003572536,2.0001309726273818e-13,0.0
18918,100.00000000015066,99.70337625508604,8.053580453005034e-14,-1e-08
18919,100.00000000015066,99.57465981771358,7.248222407704531e-14,0.0
18920,100.00000000015066,99.56390941779061,6.523400166934077e-14,0.0
18921,100.00000000015066,99.54669458572343,5.87106015024067e-14,0.0
18922,100.00000000014967,99.52487804019037,-4.6636441654247996e-14,-1e-08
18923,100.00000000014867,99.57580772041268,-1.4144878049523722e-13,-1e-08
18924,100.00000000014867,99.6392802393306,-1.273039024457135e-13,0.0
18925,100.00000000014867,99.690945547612,-1.1457351220114215e-13,0.0
18926,100.00000000014867,99.72483708341976,-1.0311616098102793e-13,0.0
18927,100.00000000014867,99.73340085418538,-9.280454488292514e-14,0.0
18928,100.00000000015167,99.51828015377414,2.1632494409612966e-13,3.0000000000000004e-08
18929,100.00000000015167,99.59606941666796,1.946924496865167e-13,0.0
18930,100.00000000015167,99.6449048261786,1.7522320471786503e-13,0.0
18931,100.00000000015167,99.54642869851148,1.5770088424607852e-13,0.0
18932,100.00000000015167,99.57448692635114,1.4193079582147067e-13,0.0
18933,100.00000000015068,99.63928077445917,2.8261733232909587e-14,-1e-08
18934,100.00000000015068,99.75640548098167,2.543555990961863e-14,0.0
18935,100.00000000015268,99.80743562529906,2.2326505540300503e-13,2e-08
18936,100.00000000015469,99.83959580598071,4.0131160134705277e-13,2e-08
18937,100.00000000015469,99.93427303773078,3.611804412123475e-13,0.0
18938,100.00000000015469,99.90361903571136,3.2506239709111275e-13,0.0
