ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,mt_lambda,mt_gamma,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.6286099049262702,0.2982038704305887,0.16659158261492846,0.33489542417228224,0.106033762532752,0.16022896652296187,0.2421302252449095,0.0013669498454226246,49.143447881928886,-0.01635997314520451,-0.011698696820631937,-0.005865998134084154,5.250893188016068e-05,0.3430568021015942,0.2509574330696064,0.2554878327718931,0.24013622013596284,2.644636440478235,0.03884616272893143
0.3683806011918932,0.09094651207327843,0.2359830226562917,0.16393987452611328,0.06345077343285083,0.0214684815518558,1.499287468288094,0.0020806485811998158,19.217941076927943,-0.1459463925134096,-0.029116263226868038,0.005514699441328506,-0.0029802039814366653,0.5300860638864165,0.3763004322290882,0.34169493004770585,0.3078864740262814,3.17257642118582,0.17732511143444418
0.20121221002191306,0.42375781256705525,0.046509172748774294,0.476315921349451,0.03151980187976733,0.060436701860278844,0.9064572451636195,0.0014428501015882375,32.519203805348916,-0.05132070899085118,-0.01171326291525557,0.0006579205885995405,-0.0034117692115782517,0.4862616316326338,0.4049588697970237,0.3753712147875454,0.36368080526960184,2.905359183316295,0.05867341047137342
0.7019804102834314,0.2270478428527713,0.26817358935251834,0.2869149931613356,0.12613573984708637,0.1168688641525805,1.547489889524877,0.0016444330097319347,21.09660450904909,-0.08125709205694333,-0.013104978900699747,0.0006513832744378051,-0.002580379768644719,0.42104740850033684,0.3030607917673902,0.2885475192210668,0.268528594284817,3.0061904455384476,0.09503683687844988
0.832461686944589,0.37388133697211745,0.20469063695520162,0.24205907809548083,0.13898529522120953,0.18970184611156585,0.6655877758748829,0.0013247944154768788,74.17279756216831,-0.0027259479990125886,-0.013752513926543251,-0.006663551951841435,-0.0019434268860185754,0.28344534180910214,0.2259229979800658,0.22133801074148218,0.20354358163545874,2.4908979425460083,0.037021640222637875
0.16434644293040038,0.18701498717069626,0.12401800349354744,0.5484759229514748,0.027284944045823066,0.03486907739564776,1.7892871108837425,0.0016686486602068048,15.787203688147752,-0.09923334828028206,-0.010445646080047792,0.004331852395025035,-0.0038670648798900405,0.5982488346009379,0.48381444073037433,0.44843470430748034,0.41826038831010964,2.8041504044635257,0.09611076468278712
0.4189907895866781,0.3494865745678544,0.308364328071475,0.08974301770329476,0.0673939669271931,0.09527657928690315,0.4839148158207536,0.0014429973249340399,19.518059251721855,-0.03949591860813061,-0.006814302810334701,-0.00034371808313198607,-0.0005316995094176684,0.3831196405862278,0.32534944898085255,0.31236107866704194,0.31909985615715214,3.2234346584367746,0.11037206401995425
0.4840179513208568,0.12957318212836982,0.08011115554720163,0.37765711097046734,0.09349259060109033,0.13715546456351876,1.2584306227043272,0.002025859091553002,13.045435551873776,-0.12504255772064107,-0.01988080262452984,0.0028014763011437217,-0.002053081246994663,0.538872666386203,0.4005604805382977,0.3651581848605803,0.3422909201390405,2.903419751335631,0.12644633825261553
0.5685496934689581,0.4080798891559243,0.29651220271363854,0.4967400173656643,0.04837536237901076,0.1045839732401073,0.6995498474687337,0.0013369265203882785,46.98731450075186,-0.02223462667320412,-0.0070193902241342115,-0.0030506134079955334,0.00016649150277550304,0.3587906250478012,0.2830610192054683,0.26848376816213215,0.2582220156363874,2.8557006113062013,0.028418670177140337
0.42844151114113627,0.24549294229596852,0.0746952891163528,0.20773943603038791,0.10821431963704525,0.07253168188408018,1.9955756161361933,0.001730039606558809,17.14527353393281,-0.09597971913465224,-0.011815222394110396,0.0032575766944611903,0.0006630287294213857,0.5312737498249809,0.4099532762417261,0.39928322449497405,0.37339318121427684,2.8161474866140135,0.10291230744358992
