ft_sigma_c,zi_alpha,zi_delta,p_zi,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.02,0.5,0.15,25.10575572802003,8.663357486349813,3.6475272702768824,3.0989494355027416,5.531585859318111,4.164335676572481,0.0023971405378883166,46.35921651726654,-0.07165190618195637,0.001143818485543343,-0.0049474222276732795,-0.006694350206565314,0.13149472087025463,0.07259069533020883,0.05930341856613582,0.07934186955522142,2.3977699609905208,0.07725998598458306
0.5,0.02,0.5,0.3125,33.2938135215041,13.659685348847852,3.9173397157915493,3.4625782610200675,6.43590337422478,5.818306821619854,0.0024396404456683445,62.81424077621659,-0.07957954967840687,-0.002499606072294539,-0.004377059429955073,-0.0007614954098678238,0.1323459421335068,0.03154089552340172,0.04192483905040107,0.04468548724515458,2.087676715423024,0.12181733239897219
0.5,0.02,0.5,0.475,37.86172810451323,18.777156154276714,3.50041676824604,3.1103224487392906,6.564140143345468,5.90969258990572,0.00237396820883634,53.814402935096936,-0.06867834902152199,0.006815200742045177,-0.003716993408201308,-0.007240847609349812,0.1427672928840477,0.03131091734305473,0.035644495424222704,0.02889079171786917,2.0705433394440664,0.16745503387059102
0.5,0.02,0.5,0.6375000000000001,44.8564874139854,25.410550813137146,3.5626804693612693,3.1187584913583226,6.42247783495343,6.342019805175235,0.002383775768122172,83.81874063939264,-0.0687811364951106,0.006836088373411226,-0.0019544138160513765,-0.008787573582717359,0.13244523147092796,0.050128593075591234,0.031194056093047304,0.041814727844789505,1.9894888726043554,0.22661177295024526
0.5,0.02,0.5,0.8,49.51092292933611,30.603326691198674,3.4490881798097184,2.514690316498629,7.185417568145203,5.75840017368388,0.00236588311005277,157.95014679488733,-0.05569268002988242,0.004820543188199536,0.00019895929887264567,-0.005223278669467647,0.10945278648613715,0.029960329866638272,0.024270455741856423,0.020892185687496918,2.0989082577296485,0.27292104648446625
0.5,0.13999999999999999,0.05,0.15,14.337759566786213,5.16003454213428,3.3693964598284145,3.14284806587024,1.9632436137204983,0.7022368852327779,0.002353330350510575,22.708072461201198,-0.0710554103119192,-0.005860452663381838,-0.0036847524876064837,-0.0016957572255702526,0.31527412084720297,0.19452686039478362,0.1486218565085314,0.15947991908733303,3.0468583407343446,0.046017285680915676
0.5,0.13999999999999999,0.05,0.3125,17.7511579748694,7.546877931230653,3.5381263915447243,3.8616728440278774,2.6396498141236266,0.164830993942521,0.002379908096114544,21.421265306376185,-0.08322227412781051,-0.010129553340018764,-0.003906345531608204,-7.2999029919137e-05,0.3303274408892099,0.187811038642295,0.1344178363442891,0.13456911108140931,3.20941975759213,0.06730320018687219
0.5,0.13999999999999999,0.05,0.475,23.28541305454091,10.169458939003215,4.34989297110627,4.750057643020901,2.8957223977650197,1.120281103645504,0.0025077747136253324,27.608805561478754,-0.09402508005903876,-0.014883704880250708,-0.00987944947416147,-0.0004772754691524447,0.3665160239497891,0.21618251499271757,0.14616105243282765,0.1225621882537717,2.968481708308501,0.09069142723662693
0.5,0.13999999999999999,0.05,0.6375000000000001,25.503216674820084,12.939375958448398,4.171656737331949,4.510838477842698,2.9264627519782795,0.9548827492187647,0.002479699568744529,44.65168032096468,-0.09508776407586343,-0.010271253373627462,-0.0050154713325863695,0.0026818422511755316,0.37818155260432285,0.20815110750611213,0.15572001193730875,0.12955690436605052,2.9994912653308767,0.11539359962625556
0.5,0.13999999999999999,0.05,0.8,28.64745583007558,15.185431603057609,4.238465006310674,4.763115243230103,3.3923905487053947,1.0680534287717987,0.002490222972381908,29.48997709853402,-0.10208873286379781,-0.010334362273093506,0.00023874218914596868,0.0009447019106977733,0.4069082243753161,0.2221077610982536,0.15174273091368418,0.11829314035499665,2.978273565475131,0.1354239663629993
