ft_sigma_c,zi_alpha,zi_delta,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.6,0.1,0.05,85.95743462051647,26.737575974742402,37.20501686691048,10.069357505804478,5.673845264784742,6.271639008274362,0.0006255265845030106,6.192426868687278,-0.11085287609846724,-0.011376588312812944,0.002992134043580268,0.01015459204362025,0.3395907363430212,0.20189420079637121,0.17044984032697252,0.14243069508676665,3.379969000033785,0.21405706268236546
0.6,0.1,0.125,85.34211971429653,28.271595708127073,36.109094088383664,10.237330587789756,6.305731712617504,4.418367617378537,0.0006158589567879595,6.920428057161139,-0.11301204259937407,-0.012499349578940446,0.0010814106296606046,0.010945818206447628,0.3543300178329387,0.2040611186567082,0.1603386838463667,0.13790475167308766,3.2551772463316584,0.22633819686353807
0.6,0.1,0.2,77.64234295662094,28.589783122819977,31.866221691741483,9.193261517051512,7.693147598701676,0.29992902630629387,0.0005784306711670126,12.049486805542623,-0.1044184580557912,0.002307556541414752,-0.0042831949211348,2.1658175518721005e-05,0.3395773264118569,0.1811172887570652,0.13683557510458677,0.11051303323835397,2.9374663511304573,0.22888555805424582
0.6,0.1,0.27499999999999997,78.76832837603939,29.78077461472222,29.131117062688354,8.976736716798188,8.67877341372298,2.200926568107648,0.0005543030831348129,10.877258904059538,-0.10381187287253624,-0.004676182689227743,0.002267888010003483,-0.0013620186179002462,0.3371368698177377,0.15821354311669544,0.12630558185864663,0.09951208492434459,3.1058637897979993,0.23842045907433496
0.6,0.1,0.35,76.57566592620968,29.59881687421075,28.539405936311756,7.68645622905151,9.92384404386663,0.8271428427690147,0.0005490833331699913,16.260814380183753,-0.09383561886439513,-0.0018812368375655767,0.0025357657974297405,0.002095140689293366,0.3281881394070474,0.12420801048973001,0.122579821917507,0.0753762015686769,2.901965918190319,0.23696373242480628
0.6,0.1,0.425,71.79048703859965,29.65768555496446,24.939243139757462,6.817179783715213,9.440964543923272,0.9354140162392298,0.0005173246779867761,17.209916498740288,-0.08591106133270203,-0.0005815683345517481,-0.0010236595446425102,0.00538119357823155,0.2953874674087331,0.127187652923325,0.10813304231256583,0.07521926043079119,2.894675377970948,0.23743502634083025
0.6,0.1,0.5,75.07198152518484,30.471143689015747,23.57962059934411,6.5500563323500725,11.145419219151062,3.325741685323842,0.0005053308360745042,15.649868866324002,-0.07522721753474797,0.0011060524082883605,0.002657084373639941,0.001379164719373406,0.2706938779187249,0.10265546724012492,0.08109347962074263,0.07843436334714003,2.733720440009273,0.2439474513622527
0.6,0.18,0.05,69.06115591725705,25.41448789794756,27.107397348926533,7.018344820734598,5.983535496576296,3.5373903530720674,0.0005364509413821261,8.451368486431942,-0.08051250127475877,-0.007824710985466284,0.0016239255654401698,0.002134832221373318,0.3094389576255527,0.17090324909864243,0.1655222982423685,0.13544922517890193,3.1958558224298064,0.20346461602017352
0.6,0.18,0.125,66.93399747767316,25.382377708445535,23.830256928485422,5.83866423902626,7.165244107216383,4.717454494499556,0.0005075418118562672,6.050598568737042,-0.06946970333443529,-0.0021351866412543026,0.003873997271038791,0.006999604882700513,0.2824692265395293,0.16670631496350607,0.1376731996398196,0.11606594479485788,3.2753165395234576,0.20320754661143314
0.6,0.18,0.2,68.12022461752352,27.524317908598498,23.47381616599869,6.371991119341101,7.184748578949365,3.565350844635855,0.0005043974875829614,6.845563288661534,-0.07038701372610179,0.0033657488376336747,0.004123117124277911,0.0025789439013139724,0.2851200421673666,0.16049828029424776,0.13729344037705996,0.11923374478382416,3.1977385681484094,0.2203556017724223
0.6,0.18,0.27499999999999997,70.99628460217612,28.378629673133815,22.748775704908848,6.224489063199248,8.666904081163405,4.977486079770802,0.0004980015795924477,7.242188982199311,-0.07154490439779128,0.0002636708831032016,0.0029177397341283197,0.001275601087434636,0.2822447902145704,0.14242858321624693,0.12011654634756819,0.09403175923859441,3.292826008294924,0.22719509489267253
0.6,0.18,0.35,71.10491003987546,29.39010064244759,23.264004549019944,6.497400380269899,8.7852537281208,3.1681507400172206,0.0005025466449478899,13.062284990841448,-0.0742937953642724,0.0012912773690194476,0.004804138093472354,0.003325430329888394,0.3128003786758977,0.14792797348744555,0.11444899832067514,0.09303846492819988,3.17099272948197,0.2352927812679939
0.6,0.18,0.425,69.89761071741165,29.322965783116206,20.892482872898945,6.361500275248406,8.951596013345137,4.36906577280295,0.00048162638566307854,7.25747417414067,-0.06550303357581992,0.005521527227091847,0.004724162350814074,0.0010773429317451344,0.27791532877453534,0.13603459474628463,0.11199062223710088,0.10067752711659193,3.251857460748413,0.2347553095538174
0.6,0.18,0.5,69.13741961663702,31.144980406153927,20.656425915956003,6.443338484485266,9.438299838627122,1.4543749714147025,0.00047954402108047546,7.96087304133386,-0.06707254415959894,0.004169329147254263,0.00497950080639709,0.0005777829015525433,0.2887275730281273,0.11437010550608662,0.10856077154641296,0.0943936342550097,3.0555940433172086,0.24934208805386537
0.6,0.26,0.05,57.2535182438828,26.390235141931306,18.68837308918781,2.9694204896561596,7.864104955473518,1.3413845676340042,0.0004621829419738572,11.533832819685266,-0.039413196837306826,-0.0019393719685904004,-0.00048690698669230284,0.004612494670212107,0.26185268718550675,0.14607771290692304,0.1397825519721061,0.1252565621108562,3.047985729333314,0.21127630355553118
0.6,0.26,0.125,62.67900597911607,26.885505861289687,18.909427213004854,3.843721358872633,8.63896829389632,4.4013832520525735,0.00046413295981800927,7.160122432283998,-0.04311573882792071,-0.0022913752683038544,0.0027697441027378024,0.0009165451251697942,0.24942353206188914,0.13596799109193466,0.13584076827900257,0.11854149159839754,3.2540335882873177,0.21524136738624589
0.6,0.26,0.2,62.83282480683583,26.510886983766063,18.841754768286943,4.0236241404031405,8.515553443928944,4.9410054704507385,0.0004635359907478166,6.713334497479266,-0.04803924612084923,-0.0012472094224021298,0.0024541460306577653,0.0032814552034949184,0.2568178828764096,0.14070399413171816,0.14292146625231802,0.10468023294274616,3.2903695525186483,0.21224222428427497
0.6,0.26,0.27499999999999997,63.29461314366874,26.37953174543063,18.501805081997066,5.049789555346019,8.592278833648475,4.771207927246553,0.00046053714167442036,6.973675304479521,-0.0468617244501451,0.005148293717675248,0.005893045445013573,0.00024244947101238293,0.258681832525298,0.14048760452845704,0.12528347802337664,0.11734374489395172,3.278936076938733,0.21119061375261772
0.6,0.26,0.35,63.24966593832733,27.797731781770043,18.312430831880597,4.759656910050961,9.818618939903384,2.561227474722337,0.0004588665862440423,6.129657262146159,-0.04969182952988632,0.004022401196284498,0.004999746257150636,0.0038362772823191137,0.2420908370803031,0.13443414745239637,0.1124291611068029,0.10025041688614428,3.130124986629608,0.22254451263865027
0.6,0.26,0.425,64.5772022629502,28.38933306963449,17.902163941050343,4.712116018422478,9.983749273180708,3.5898399606621765,0.0004552474374845922,9.439573084868984,-0.04735113365664314,0.002763471098925732,0.004468569203775655,0.0008102626894700236,0.2515935534904035,0.1281347682585554,0.1074156002096181,0.09512238584117882,3.199387565564844,0.227280784695586
0.6,0.26,0.5,63.66820171621105,27.59145276792988,16.70066120584144,4.426644221911453,11.370712896103862,3.5787306244244195,0.0004446484414876027,6.857407606778565,-0.04490149575664745,0.00491558014247917,0.0027163121594378447,0.0020274056968520465,0.2277462499469064,0.11378816042682427,0.09955714293501983,0.08171331799106434,3.1986395080712753,0.2208930734865988
0.6,0.34,0.05,45.939485290560064,21.959550736982365,13.334513304000703,0.6221336385294216,9.617246948641036,0.4060406624065494,0.00041495413693765814,9.367369983268004,-0.002616181007428313,0.0016443749336272938,-0.00252573633527312,0.005678405147155645,0.23394731569177443,0.11983682506720093,0.12993588121070973,0.1141628599289136,2.9850034770731586,0.17580490217300282
