t,client_id,kind,cm_id,cm_kind,reason,kappa,regime,seed
19079,11,FundamentalTrader,30,BCM,cm_contagion,0.15697117701614338,calm,91
19079,2,FundamentalTrader,30,BCM,cm_contagion,0.14930429763237002,calm,91
19079,13,FundamentalTrader,30,BCM,cm_contagion,0.1619424523146295,calm,91
19079,17,FundamentalTrader,30,BCM,cm_contagion,0.16543206148207085,calm,91
19079,23,FundamentalTrader,30,BCM,cm_contagion,0.14757951594496163,calm,91
19079,59,MomentumTrader,30,BCM,cm_contagion,0.7611739504102789,calm,91
19079,49,MomentumTrader,30,BCM,cm_contagion,0.5536116725312799,calm,91
19079,44,MomentumTrader,30,BCM,cm_contagion,0.6134531153468825,calm,91
19079,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.15574218693116007,calm,91
19079,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1503658926169372,calm,91
19079,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.14559351361889683,calm,91
19079,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1443657056669101,calm,91
19079,47,MomentumTrader,30,BCM,cm_contagion,0.19920352936872293,calm,91
19079,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.17282692176150233,calm,91
19079,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1609859527576064,calm,91
19079,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.20786728378034838,calm,91
19079,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,1.2461784256384782,calm,91
19619,9,FundamentalTrader,31,BCM,cm_contagion,0.15832248711177152,calm,91
19619,29,FundamentalTrader,31,BCM,cm_contagion,0.1505607721956924,calm,91
19619,20,FundamentalTrader,31,BCM,cm_contagion,0.16157246700468508,calm,91
19619,14,FundamentalTrader,31,BCM,cm_contagion,0.15722622564638652,calm,91
19619,4,FundamentalTrader,31,BCM,cm_contagion,0.17277681641129827,calm,91
19619,46,MomentumTrader,31,BCM,cm_contagion,0.4708260712959261,calm,91
19619,15,FundamentalTrader,31,BCM,cm_contagion,0.15072586318558975,calm,91
19619,85,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15539373161168524,calm,91
19619,79,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15578680459197536,calm,91
19619,45,MomentumTrader,31,BCM,cm_contagion,0.4138457267820362,calm,91
19619,75,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15774420636855258,calm,91
19619,60,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16642356955642507,calm,91
19619,81,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15327488285956795,calm,91
19619,76,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15001131964948777,calm,91
19619,88,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.22482495960274762,calm,91
19859,6,FundamentalTrader,34,BCM,cm_contagion,0.14880961978957977,calm,91
19859,8,FundamentalTrader,34,BCM,cm_contagion,0.14845846683256203,calm,91
19859,7,FundamentalTrader,34,BCM,cm_contagion,0.14981333450886802,calm,91
19859,0,FundamentalTrader,34,BCM,cm_contagion,0.15034258337843978,calm,91
19859,56,MomentumTrader,34,BCM,cm_contagion,0.3824971304440833,calm,91
19859,58,MomentumTrader,34,BCM,cm_contagion,0.32600619828922256,calm,91
19859,90,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.19147652415450525,calm,91
19859,74,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.19634517287373945,calm,91
19859,67,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.1818688125269567,calm,91
19859,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.14287683036601787,calm,91
19859,68,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.1706130830666694,calm,91
19859,63,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.17921762487076964,calm,91
20699,11,FundamentalTrader,30,BCM,cm_contagion,0.15314246528979653,calm,91
20699,2,FundamentalTrader,30,BCM,cm_contagion,0.1745225848395006,calm,91
20699,13,FundamentalTrader,30,BCM,cm_contagion,0.15345961953560255,calm,91
20699,17,FundamentalTrader,30,BCM,cm_contagion,0.15324371398348907,calm,91
20699,23,FundamentalTrader,30,BCM,cm_contagion,0.14824886015688768,calm,91
20699,59,MomentumTrader,30,BCM,cm_contagion,0.5077799327132171,calm,91
20699,49,MomentumTrader,30,BCM,cm_contagion,0.44599807966086036,calm,91
20699,44,MomentumTrader,30,BCM,cm_contagion,0.5464161342317185,calm,91
20699,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1530761576261902,calm,91
20699,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1449277170719119,calm,91
20699,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.152625199996548,calm,91
20699,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.14438485436664464,calm,91
20699,47,MomentumTrader,30,BCM,cm_contagion,0.1585643621216762,calm,91
20699,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.14901576633300498,calm,91
20699,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1492684302901613,calm,91
20699,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.15015555587134083,calm,91
20699,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,6.842122822623093,calm,91
20699,6,FundamentalTrader,34,BCM,cm_contagion,0.153109389366887,calm,91
20699,8,FundamentalTrader,34,BCM,cm_contagion,0.15324939472713942,calm,91
20699,7,FundamentalTrader,34,BCM,cm_contagion,0.15350463793813976,calm,91
20699,0,FundamentalTrader,34,BCM,cm_contagion,0.15371762014607743,calm,91
20699,56,MomentumTrader,34,BCM,cm_contagion,0.3308977025222905,calm,91
20699,58,MomentumTrader,34,BCM,cm_contagion,0.3029167812722945,calm,91
20699,90,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.14403665549684724,calm,91
20699,74,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.14664527571122343,calm,91
20699,67,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.14232089789655514,calm,91
20699,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.13889262449473264,calm,91
20699,68,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.14745880506295778,calm,91
20699,63,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.146790506169894,calm,91
21179,27,FundamentalTrader,33,BCM,cm_contagion,0.14887631384321023,calm,91
21179,25,FundamentalTrader,33,BCM,cm_contagion,0.16447930118687845,calm,91
21179,16,FundamentalTrader,33,BCM,cm_contagion,0.16378685458672848,calm,91
21179,5,FundamentalTrader,33,BCM,cm_contagion,0.16175597277117815,calm,91
21179,42,MomentumTrader,33,BCM,cm_contagion,0.46225033266366405,calm,91
21179,96,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1675886396042923,calm,91
21179,78,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.14997069222965562,calm,91
21179,82,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.14829193956851133,calm,91
21179,95,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.14612341892020128,calm,91
21179,54,MomentumTrader,33,BCM,cm_contagion,1.1473131061171473,calm,91
21179,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.18778017818826173,calm,91
21539,11,FundamentalTrader,30,BCM,cm_contagion,0.1536177740997458,calm,91
21539,2,FundamentalTrader,30,BCM,cm_contagion,0.145879195109892,calm,91
21539,13,FundamentalTrader,30,BCM,cm_contagion,0.17796670681628457,calm,91
21539,17,FundamentalTrader,30,BCM,cm_contagion,0.17360083341563243,calm,91
21539,23,FundamentalTrader,30,BCM,cm_contagion,0.14589571477357963,calm,91
21539,59,MomentumTrader,30,BCM,cm_contagion,0.5296889625807372,calm,91
21539,49,MomentumTrader,30,BCM,cm_contagion,0.8019735187770743,calm,91
21539,44,MomentumTrader,30,BCM,cm_contagion,0.7843816286125539,calm,91
21539,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.175934423350027,calm,91
21539,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.15321007376862533,calm,91
21539,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.16971633055135846,calm,91
21539,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.20738543547755622,calm,91
21539,47,MomentumTrader,30,BCM,cm_contagion,0.18704617708338553,calm,91
21539,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.19651148814231062,calm,91
21539,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.3451002424398075,calm,91
21539,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.17286369412105082,calm,91
21539,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.417824819262166,calm,91
21719,11,FundamentalTrader,30,BCM,cm_contagion,0.15306879736796208,calm,91
21719,2,FundamentalTrader,30,BCM,cm_contagion,0.14804762472281832,calm,91
21719,13,FundamentalTrader,30,BCM,cm_contagion,0.18324348430815837,calm,91
21719,17,FundamentalTrader,30,BCM,cm_contagion,0.18340753591033337,calm,91
21719,23,FundamentalTrader,30,BCM,cm_contagion,0.14668483822683331,calm,91
21719,59,MomentumTrader,30,BCM,cm_contagion,0.49145994491813183,calm,91
21719,49,MomentumTrader,30,BCM,cm_contagion,0.747591226308846,calm,91
21719,44,MomentumTrader,30,BCM,cm_contagion,0.776598712719137,calm,91
21719,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.15399757393483363,calm,91
21719,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1487404348046627,calm,91
21719,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1495371491040189,calm,91
21719,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.21153670066795865,calm,91
21719,47,MomentumTrader,30,BCM,cm_contagion,0.1846992042249422,calm,91
21719,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.18714732107862225,calm,91
21719,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.230414181439256,calm,91
21719,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.15854505034173438,calm,91
21719,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.888518168693975,calm,91
22739,11,FundamentalTrader,30,BCM,cm_contagion,0.14989963467742842,calm,91
22739,2,FundamentalTrader,30,BCM,cm_contagion,0.1513917484447717,calm,91
22739,13,FundamentalTrader,30,BCM,cm_contagion,0.16684203405565096,calm,91
22739,17,FundamentalTrader,30,BCM,cm_contagion,0.1751236087049998,calm,91
22739,23,FundamentalTrader,30,BCM,cm_contagion,0.14817239061674328,calm,91
22739,59,MomentumTrader,30,BCM,cm_contagion,0.372668459607421,calm,91
22739,49,MomentumTrader,30,BCM,cm_contagion,0.43714525061913195,calm,91
22739,44,MomentumTrader,30,BCM,cm_contagion,0.4759542202369604,calm,91
22739,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.2081657951577484,calm,91
22739,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.17827517504038232,calm,91
22739,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.2664587614797545,calm,91
22739,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.36547551416964535,calm,91
22739,47,MomentumTrader,30,BCM,cm_contagion,0.1553585985755384,calm,91
22739,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.26157443787267437,calm,91
22739,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.5695716054360094,calm,91
22739,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.2868588746554434,calm,91
22739,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.4174320506471874,calm,91
22859,27,FundamentalTrader,33,BCM,cm_contagion,0.16160606641431405,calm,91
22859,25,FundamentalTrader,33,BCM,cm_contagion,0.1522464841313353,calm,91
22859,16,FundamentalTrader,33,BCM,cm_contagion,0.15372792516852254,calm,91
22859,5,FundamentalTrader,33,BCM,cm_contagion,0.16298390399646773,calm,91
22859,42,MomentumTrader,33,BCM,cm_contagion,0.4535638527505508,calm,91
22859,96,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.19252979359062675,calm,91
22859,78,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2718613049421678,calm,91
22859,82,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.46658577406316376,calm,91
22859,95,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17643346216726105,calm,91
22859,54,MomentumTrader,33,BCM,cm_contagion,0.3219459193201148,calm,91
22859,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.21800495313273255,calm,91
23399,6,FundamentalTrader,34,BCM,cm_contagion,0.14966861101887757,calm,91
23399,8,FundamentalTrader,34,BCM,cm_contagion,0.1494495741931229,calm,91
23399,7,FundamentalTrader,34,BCM,cm_contagion,0.15025450957764788,calm,91
23399,0,FundamentalTrader,34,BCM,cm_contagion,0.14912406358036273,calm,91
23399,56,MomentumTrader,34,BCM,cm_contagion,0.308857718433509,calm,91
23399,58,MomentumTrader,34,BCM,cm_contagion,0.2477280543690668,calm,91
23399,90,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.20986813078565342,calm,91
23399,74,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2569211232681649,calm,91
23399,67,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2697975825597223,calm,91
23399,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.290756585472519,calm,91
23399,68,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.14308465768756126,calm,91
23399,63,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.15795715663522214,calm,91
24119,11,FundamentalTrader,30,BCM,cm_contagion,0.15586811829318237,calm,91
24119,2,FundamentalTrader,30,BCM,cm_contagion,0.1488555098229386,calm,91
24119,13,FundamentalTrader,30,BCM,cm_contagion,0.15626157101406293,calm,91
24119,17,FundamentalTrader,30,BCM,cm_contagion,0.15628299517327904,calm,91
24119,23,FundamentalTrader,30,BCM,cm_contagion,0.14090063755818438,calm,91
24119,59,MomentumTrader,30,BCM,cm_contagion,0.33755449338928356,calm,91
24119,49,MomentumTrader,30,BCM,cm_contagion,0.3830600032974441,calm,91
24119,44,MomentumTrader,30,BCM,cm_contagion,0.47768896582226505,calm,91
24119,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.17756522052806503,calm,91
24119,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.18767372109486616,calm,91
24119,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.2036144894905558,calm,91
24119,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.29038609146800143,calm,91
24119,47,MomentumTrader,30,BCM,cm_contagion,0.16712459087090892,calm,91
24119,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.2996535784738686,calm,91
24119,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.262276028706194,calm,91
24119,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.13106168911059118,calm,91
24119,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,1.797427194478213,calm,91
24299,11,FundamentalTrader,30,BCM,cm_contagion,0.15418697286243957,calm,91
24299,2,FundamentalTrader,30,BCM,cm_contagion,0.1452972491791539,calm,91
24299,13,FundamentalTrader,30,BCM,cm_contagion,0.17307672615146438,calm,91
24299,17,FundamentalTrader,30,BCM,cm_contagion,0.17623210476421017,calm,91
24299,23,FundamentalTrader,30,BCM,cm_contagion,0.13644829955889765,calm,91
24299,59,MomentumTrader,30,BCM,cm_contagion,0.3665874782457841,calm,91
24299,49,MomentumTrader,30,BCM,cm_contagion,0.46567754363317393,calm,91
24299,44,MomentumTrader,30,BCM,cm_contagion,0.5922831921509402,calm,91
24299,98,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1826310265095468,calm,91
24299,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.15897717128758962,calm,91
24299,77,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.18154367303297503,calm,91
24299,89,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.26591734451085186,calm,91
24299,47,MomentumTrader,30,BCM,cm_contagion,0.1994527360753743,calm,91
24299,93,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.35913752528811915,calm,91
24299,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.198690342763889,calm,91
24299,61,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.1472675149618972,calm,91
24299,94,ZeroIntelligenceTrader,30,BCM,cm_contagion,4.187067223092798,calm,91
28259,19,FundamentalTrader,103,NBCM,cm_contagion,0.15018220093296644,calm,91
28259,69,ZeroIntelligenceTrader,103,NBCM,cm_contagion,0.1508072622664402,calm,91
28259,84,ZeroIntelligenceTrader,103,NBCM,cm_contagion,0.14593875722485353,calm,91
7859,5,FundamentalTrader,33,BCM,cm_contagion,0.16088615274905738,calm,93
7859,26,FundamentalTrader,33,BCM,cm_contagion,0.1406637748195057,calm,93
7859,14,FundamentalTrader,33,BCM,cm_contagion,0.14598794683547647,calm,93
7859,25,FundamentalTrader,33,BCM,cm_contagion,0.17344153866581402,calm,93
7859,45,MomentumTrader,33,BCM,cm_contagion,0.33193913891864235,calm,93
7859,46,MomentumTrader,33,BCM,cm_contagion,0.35280706965096836,calm,93
7859,50,MomentumTrader,33,BCM,cm_contagion,0.3547351577616368,calm,93
7859,74,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3355722981031621,calm,93
7859,71,ZeroIntelligenceTrader,33,BCM,cm_contagion,3.1857447028537953,calm,93
7859,62,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.22357066817357182,calm,93
7859,90,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1581230084581117,calm,93
7859,76,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1739682256841409,calm,93
7859,65,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3128045698362054,calm,93
7859,98,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.200036861544529,calm,93
8219,0,FundamentalTrader,32,BCM,cm_contagion,0.13174647428654004,calm,93
8219,6,FundamentalTrader,32,BCM,cm_contagion,0.1466500991454161,calm,93
8219,17,FundamentalTrader,32,BCM,cm_contagion,0.17722166554052124,calm,93
8219,7,FundamentalTrader,32,BCM,cm_contagion,0.1623550289532413,calm,93
8219,59,MomentumTrader,32,BCM,cm_contagion,0.3608388503774865,calm,93
8219,20,FundamentalTrader,32,BCM,cm_contagion,0.13455725924294124,calm,93
8219,28,FundamentalTrader,32,BCM,cm_contagion,0.14674369708841628,calm,93
8219,80,ZeroIntelligenceTrader,32,BCM,cm_contagion,1.4213153837708112,calm,93
8219,94,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.6644998636151178,calm,93
8219,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14589350359645614,calm,93
8219,82,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1448513700655034,calm,93
8219,83,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14773509236608995,calm,93
8219,75,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.42965046453223193,calm,93
8219,77,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.22107746739399844,calm,93
9059,5,FundamentalTrader,33,BCM,cm_contagion,0.16209831251588153,calm,93
9059,26,FundamentalTrader,33,BCM,cm_contagion,0.1394977606507679,calm,93
9059,14,FundamentalTrader,33,BCM,cm_contagion,0.14413748682864014,calm,93
9059,25,FundamentalTrader,33,BCM,cm_contagion,0.16879796169758934,calm,93
9059,45,MomentumTrader,33,BCM,cm_contagion,0.2856076364047881,calm,93
9059,46,MomentumTrader,33,BCM,cm_contagion,0.32359439935419076,calm,93
9059,50,MomentumTrader,33,BCM,cm_contagion,0.3273704610208997,calm,93
9059,74,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.22637183972492983,calm,93
9059,71,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.6864903806976952,calm,93
9059,62,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1553490571181537,calm,93
9059,90,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.16642614045689158,calm,93
9059,76,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.15661532752731025,calm,93
9059,65,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17491664773461227,calm,93
9059,98,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.15930840050630746,calm,93
10439,5,FundamentalTrader,33,BCM,cm_contagion,0.15110439326228692,calm,93
10439,26,FundamentalTrader,33,BCM,cm_contagion,0.14664459277399522,calm,93
10439,14,FundamentalTrader,33,BCM,cm_contagion,0.14802353648812772,calm,93
10439,25,FundamentalTrader,33,BCM,cm_contagion,0.1509754792154969,calm,93
10439,45,MomentumTrader,33,BCM,cm_contagion,0.25495302153442956,calm,93
10439,46,MomentumTrader,33,BCM,cm_contagion,0.26909515237151593,calm,93
10439,50,MomentumTrader,33,BCM,cm_contagion,0.2941739091973188,calm,93
10439,74,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.30000478787042034,calm,93
10439,71,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.5231488695706666,calm,93
10439,62,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17309637221229865,calm,93
10439,90,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.19205714241387145,calm,93
10439,76,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1594319250389056,calm,93
10439,65,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.26274603456884926,calm,93
10439,98,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.1039465456684738,calm,93
10499,0,FundamentalTrader,32,BCM,cm_contagion,0.14803337070998474,calm,93
10499,6,FundamentalTrader,32,BCM,cm_contagion,0.14912262913932434,calm,93
10499,17,FundamentalTrader,32,BCM,cm_contagion,0.164746039284856,calm,93
10499,7,FundamentalTrader,32,BCM,cm_contagion,0.15027554295492426,calm,93
10499,59,MomentumTrader,32,BCM,cm_contagion,0.3210706693148741,calm,93
10499,20,FundamentalTrader,32,BCM,cm_contagion,0.15012713742482695,calm,93
10499,28,FundamentalTrader,32,BCM,cm_contagion,0.14934112823989334,calm,93
10499,80,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.6324794684632418,calm,93
10499,94,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.8915144215715167,calm,93
10499,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15969694530817713,calm,93
10499,82,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1601266330318586,calm,93
10499,83,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1670201757842334,calm,93
10499,75,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.17393958999324713,calm,93
10499,77,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.20136580277230912,calm,93
11879,5,FundamentalTrader,33,BCM,cm_contagion,0.15195167336854873,calm,93
11879,26,FundamentalTrader,33,BCM,cm_contagion,0.14815308248468367,calm,93
11879,14,FundamentalTrader,33,BCM,cm_contagion,0.14828213464440723,calm,93
11879,25,FundamentalTrader,33,BCM,cm_contagion,0.1525339247547149,calm,93
11879,45,MomentumTrader,33,BCM,cm_contagion,0.2360982756693131,calm,93
11879,46,MomentumTrader,33,BCM,cm_contagion,0.2308197237701558,calm,93
11879,50,MomentumTrader,33,BCM,cm_contagion,0.2776448465803364,calm,93
11879,74,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2050861458239776,calm,93
11879,71,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3345254855702865,calm,93
11879,62,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17924671502305725,calm,93
11879,90,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.15588726787111176,calm,93
11879,76,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17216254493960725,calm,93
11879,65,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.305230502533311,calm,93
11879,98,ZeroIntelligenceTrader,33,BCM,cm_contagion,70.21506672056329,calm,93
12779,5,FundamentalTrader,33,BCM,cm_contagion,0.15436438933011884,calm,93
12779,26,FundamentalTrader,33,BCM,cm_contagion,0.14452066343105244,calm,93
12779,14,FundamentalTrader,33,BCM,cm_contagion,0.14983416574944494,calm,93
12779,25,FundamentalTrader,33,BCM,cm_contagion,0.1550273336058674,calm,93
12779,45,MomentumTrader,33,BCM,cm_contagion,0.26205272238202115,calm,93
12779,46,MomentumTrader,33,BCM,cm_contagion,0.2514249819369811,calm,93
12779,50,MomentumTrader,33,BCM,cm_contagion,0.36442828991688053,calm,93
12779,74,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17618208331878557,calm,93
12779,71,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2249127847549618,calm,93
12779,62,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.15870542134999824,calm,93
12779,90,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1580306267600251,calm,93
12779,76,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.16015767853057872,calm,93
12779,65,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3722384894950069,calm,93
12779,98,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2535183069529396,calm,93
12899,0,FundamentalTrader,32,BCM,cm_contagion,0.14886733397943988,calm,93
12899,6,FundamentalTrader,32,BCM,cm_contagion,0.14955407184993774,calm,93
12899,17,FundamentalTrader,32,BCM,cm_contagion,0.15888336334812914,calm,93
12899,7,FundamentalTrader,32,BCM,cm_contagion,0.1507236568112393,calm,93
12899,59,MomentumTrader,32,BCM,cm_contagion,0.31014482765830353,calm,93
12899,20,FundamentalTrader,32,BCM,cm_contagion,0.15175770460818455,calm,93
12899,28,FundamentalTrader,32,BCM,cm_contagion,0.15055770726721257,calm,93
12899,80,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.20737783336188978,calm,93
12899,94,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.2751866896917593,calm,93
12899,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1479087410733269,calm,93
12899,82,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14641690454969836,calm,93
12899,83,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14865366853193773,calm,93
12899,75,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14014016657798825,calm,93
12899,77,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14792764635854605,calm,93
13799,5,FundamentalTrader,33,BCM,cm_contagion,0.155708851557344,calm,93
13799,26,FundamentalTrader,33,BCM,cm_contagion,0.14827704320206916,calm,93
13799,14,FundamentalTrader,33,BCM,cm_contagion,0.1519224318985261,calm,93
13799,25,FundamentalTrader,33,BCM,cm_contagion,0.15486252210112342,calm,93
13799,45,MomentumTrader,33,BCM,cm_contagion,0.29807776455742846,calm,93
13799,46,MomentumTrader,33,BCM,cm_contagion,0.2740540571702699,calm,93
13799,50,MomentumTrader,33,BCM,cm_contagion,0.4135995994995794,calm,93
13799,74,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1566382502090289,calm,93
13799,71,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.19823782611826993,calm,93
13799,62,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17111910971055974,calm,93
13799,90,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.24834314193914073,calm,93
13799,76,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.16679714148961683,calm,93
13799,65,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.1497103287220778,calm,93
13799,98,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.32098948158310725,calm,93
14699,3,FundamentalTrader,30,BCM,cm_contagion,0.16182882706550278,calm,93
14699,4,FundamentalTrader,30,BCM,cm_contagion,0.1615806350167281,calm,93
