regime,t,mtype,metric,p50,p25,p75
calm,26099,BCMo,df_contribution,332311000.87609875,256501130.2147991,411306988.72062224
calm,26099,BCMo,maintenance_margin,1011547614.375,759631643.4375,1243494641.3625
calm,26099,NBCM,cash,1691322950.7520123,1118776704.94274,2209198408.333872
calm,26099,NBCM,df_contribution,136372896.70137373,90122670.86038528,192123591.5217074
calm,26099,NBCM,maintenance_margin,400096194.0749999,261764620.81875,564168479.625
calm,26159,BCMc,cash,6470190164.276964,5442128916.345753,7402457340.776703
calm,26159,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26159,BCMc,maintenance_margin,2237394777.8625,1881103684.78125,2628511484.0625
calm,26159,BCMo,cash,6154259588.882254,5007881064.966405,7973264509.466614
calm,26159,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26159,BCMo,maintenance_margin,1005543400.3875,751399212.88125,1233385890.8625
calm,26159,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26159,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26159,NBCM,maintenance_margin,394525244.92499995,254672437.5,560966023.6875
calm,26219,BCMc,cash,6470257632.069883,5431088388.822384,7389479615.963364
calm,26219,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26219,BCMc,maintenance_margin,2235995328.825,1887673056.975,2620433231.38125
calm,26219,BCMo,cash,6159499299.463495,5046729938.764603,8008296674.382742
calm,26219,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26219,BCMo,maintenance_margin,1001992643.0999999,749551678.65,1236291621.1875
calm,26219,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26219,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26219,NBCM,maintenance_margin,389389809.2624999,258489049.55624998,557730816.9749999
calm,26279,BCMc,cash,6464375933.902937,5461123505.075526,7423389778.614897
calm,26279,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26279,BCMc,maintenance_margin,2233830996.7875,1867841835.3562498,2582559499.44375
calm,26279,BCMo,cash,6198508674.381214,5019372163.815579,7911650974.577937
calm,26279,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26279,BCMo,maintenance_margin,991794754.575,743627524.7249999,1229648091.6374998
calm,26279,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26279,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26279,NBCM,maintenance_margin,388834243.0875,248848306.81875,549726548.5125
calm,26339,BCMc,cash,6450740933.938328,5427647687.464014,7375676929.750761
calm,26339,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26339,BCMc,maintenance_margin,2283823103.2875,1922445341.6062498,2666832907.89375
calm,26339,BCMo,cash,6154665656.660668,5031278486.289989,7990107996.973978
calm,26339,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26339,BCMo,maintenance_margin,1003590915.9749999,745423778.1937499,1240242830.55
calm,26339,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26339,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26339,NBCM,maintenance_margin,405402080.4,254066120.6625,565419441.88125
calm,26399,BCMc,cash,6440586248.065689,5433574122.547724,7377109966.043787
calm,26399,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26399,BCMc,maintenance_margin,2286784197.0,1928008557.28125,2664344081.98125
calm,26399,BCMo,cash,6153299268.783525,5032500389.322069,7982205503.107574
calm,26399,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26399,BCMo,maintenance_margin,1002747922.3125,744936453.84375,1242944942.625
calm,26399,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26399,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26399,NBCM,maintenance_margin,403042457.8125,254934532.40625,566343028.9124999
calm,26459,BCMc,cash,6444031316.701881,5433363985.952628,7383511895.204845
calm,26459,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26459,BCMc,maintenance_margin,2268124617.1499996,1897786996.25625,2636739607.5562496
calm,26459,BCMo,cash,6155513950.915234,5030937192.789989,7969090082.709183
calm,26459,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26459,BCMo,maintenance_margin,1002042327.1499999,742439169.84375,1237371593.0625
calm,26459,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26459,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26459,NBCM,maintenance_margin,392504542.2,253413390.14999998,558957196.9125
calm,26519,BCMc,cash,6454629319.989769,5405212063.045477,7360431016.127931
calm,26519,BCMc,df_contribution,744789359.4308603,622354279.9433568,875702731.5317413
calm,26519,BCMc,maintenance_margin,2298725176.1625,1920487788.1125,2674311885.73125
calm,26519,BCMo,cash,6119587642.433338,4969169505.765076,8120440892.388668
calm,26519,BCMo,df_contribution,332146282.8480576,248930534.39064723,409191865.99560344
calm,26519,BCMo,maintenance_margin,1006189731.2249999,745589265.58125,1245477008.025
calm,26519,NBCM,cash,1691863114.6124883,1120941123.7167768,2210771137.2771683
calm,26519,NBCM,df_contribution,131595602.11236265,84085660.87800173,183619451.3377639
calm,26519,NBCM,maintenance_margin,396789135.29999995,255495754.40624997,567786517.93125
calm,26579,BCMc,cash,6455230845.620909,5402679153.159051,7363102896.297058
calm,26579,BCMc,df_contribution,746529251.9494717,621434545.9516166,891383789.841398
calm,26579,BCMc,maintenance_margin,2290744813.5,1917456036.13125,2663985562.3125
calm,26579,BCMo,cash,6082790968.655786,4943502860.227258,8138127151.2843075
calm,26579,BCMo,df_contribution,331721865.1617129,244667886.29720968,407512254.5628394
calm,26579,BCMo,maintenance_margin,1004525249.2874999,746325418.44375,1263701176.9875
calm,26579,NBCM,cash,1691447428.6161227,1118329058.460251,2214167417.2278047
calm,26579,NBCM,df_contribution,129839232.75793914,83408282.55412593,185286181.09341246
calm,26579,NBCM,maintenance_margin,396630951.75,256640496.80624998,568285834.725
calm,26639,BCMc,cash,6443895128.414965,5386635453.112021,7353112568.771298
calm,26639,BCMc,df_contribution,746529251.9494717,621434545.9516166,891383789.841398
calm,26639,BCMc,maintenance_margin,2287100408.0625,1933047303.13125,2683964355.8625
calm,26639,BCMo,cash,6092683498.237121,4895036885.977258,8151563378.683002
calm,26639,BCMo,df_contribution,331721865.1617129,244667886.29720968,407512254.5628394
calm,26639,BCMo,maintenance_margin,1009422178.425,747252649.9125,1262653482.43125
calm,26639,NBCM,cash,1691447428.6161227,1118329058.460251,2214167417.2278047
calm,26639,NBCM,df_contribution,129839232.75793914,83408282.55412593,185286181.09341246
calm,26639,NBCM,maintenance_margin,395319073.95,257719570.93124998,570447779.175
calm,26699,BCMc,cash,6479182215.317295,5384974380.642939,7364664846.423628
calm,26699,BCMc,df_contribution,746529251.9494717,621434545.9516166,891383789.841398
calm,26699,BCMc,maintenance_margin,2265811968.2625,1905606504.5624998,2665608030.6187496
calm,26699,BCMo,cash,6080534042.509495,4903871059.852258,8151066051.058002
calm,26699,BCMo,df_contribution,331721865.1617129,244667886.29720968,407512254.5628394
calm,26699,BCMo,maintenance_margin,1001923229.925,741217010.4,1265790137.56875
calm,26699,NBCM,cash,1691447428.6161227,1118329058.460251,2214167417.2278047
calm,26699,NBCM,df_contribution,129839232.75793914,83408282.55412593,185286181.09341246
calm,26699,NBCM,maintenance_margin,393788200.72499996,257636532.2625,565361763.58125
calm,26759,BCMc,cash,6467664304.428049,5380184809.454289,7355044922.14237
calm,26759,BCMc,df_contribution,746529251.9494717,621434545.9516166,891383789.841398
calm,26759,BCMc,maintenance_margin,2285407749.6,1905500226.9937499,2681534796.4125
calm,26759,BCMo,cash,6092838880.759495,4897611940.102258,8162503586.308002
calm,26759,BCMo,df_contribution,331721865.1617129,244667886.29720968,407512254.5628394
calm,26759,BCMo,maintenance_margin,998791619.2874999,740266078.33125,1258940302.93125
calm,26759,NBCM,cash,1691447428.6161227,1118329058.460251,2214167417.2278047
calm,26759,NBCM,df_contribution,129839232.75793914,83408282.55412593,185286181.09341246
calm,26759,NBCM,maintenance_margin,393356160.67499995,259956638.8875,561487728.65625
calm,26819,BCMc,cash,6464146031.178049,5357067471.257036,7355452460.771298
calm,26819,BCMc,df_contribution,746529251.9494717,621434545.9516166,891383789.841398
calm,26819,BCMc,maintenance_margin,2260168814.3625,1889560375.425,2658176086.3312497
calm,26819,BCMo,cash,6095567677.692499,4902472580.227258,8169179095.558002
calm,26819,BCMo,df_contribution,331721865.1617129,244667886.29720968,407512254.5628394
calm,26819,BCMo,maintenance_margin,994917413.3625,735028646.5125,1256456152.8
calm,26819,NBCM,cash,1691447428.6161227,1118329058.460251,2214167417.2278047
calm,26819,NBCM,df_contribution,129839232.75793914,83408282.55412593,185286181.09341246
calm,26819,NBCM,maintenance_margin,387742474.35,261491178.99374998,559796358.0375
calm,26879,BCMc,cash,6457261507.967083,5361676994.144412,7360345250.578537
calm,26879,BCMc,df_contribution,746529251.9494717,621434545.9516166,891383789.841398
calm,26879,BCMc,maintenance_margin,2259919714.3875,1889384781.9375,2645809138.6875
calm,26879,BCMo,cash,6099615116.191824,4919414477.227258,8146531898.308002
calm,26879,BCMo,df_contribution,331721865.1617129,244667886.29720968,407512254.5628394
calm,26879,BCMo,maintenance_margin,991200574.4625,732514711.3875,1257093290.25
calm,26879,NBCM,cash,1691447428.6161227,1118329058.460251,2214167417.2278047
calm,26879,NBCM,df_contribution,129839232.75793914,83408282.55412593,185286181.09341246
calm,26879,NBCM,maintenance_margin,392759250.975,259251699.9375,558746271.61875
calm,26939,BCMc,cash,6466008586.7327385,5376903583.004607,7390220788.509602
calm,26939,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,26939,BCMc,maintenance_margin,2262429346.725,1903425191.15625,2675626559.38125
calm,26939,BCMo,cash,6117431638.116256,4909082333.143445,8179238293.280729
calm,26939,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,26939,BCMo,maintenance_margin,989630674.7624999,733877226.5625,1260706188.9375
calm,26939,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,26939,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,26939,NBCM,maintenance_margin,391181904.22499996,260136099.11249998,564274093.5
calm,26999,BCMc,cash,6479939403.5973835,5388748923.873329,7381010872.648141
calm,26999,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,26999,BCMc,maintenance_margin,2230023453.075,1884355790.56875,2632032817.59375
calm,26999,BCMo,cash,6096906752.67259,4946316657.268445,8159901791.333902
calm,26999,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,26999,BCMo,maintenance_margin,986023936.3499999,730409576.34375,1246069625.625
calm,26999,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,26999,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,26999,NBCM,maintenance_margin,389850072.86249995,256120331.90625,553783471.14375
calm,27059,BCMc,cash,6485727921.636835,5386817643.254607,7371212016.756272
calm,27059,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,27059,BCMc,maintenance_margin,2249019819.5625,1894718282.625,2666247988.5
calm,27059,BCMo,cash,6099045411.42259,4938581758.144033,8155074884.333902
calm,27059,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,27059,BCMo,maintenance_margin,985804761.375,730539397.40625,1247867116.70625
calm,27059,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,27059,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,27059,NBCM,maintenance_margin,390268383.75,255884999.56875,558686141.60625
calm,27119,BCMc,cash,6475683634.880234,5383823533.379607,7365390683.927162
calm,27119,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,27119,BCMc,maintenance_margin,2263290598.9125,1896881283.0,2676742436.98125
calm,27119,BCMo,cash,6088642251.090855,4926158447.351635,8163611740.958902
calm,27119,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,27119,BCMo,maintenance_margin,984220531.875,729603391.5,1248940405.6875
calm,27119,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,27119,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,27119,NBCM,maintenance_margin,394657556.17499995,259677751.78125,557838168.6375
calm,27179,BCMc,cash,6477411980.136835,5387449716.1626,7358979073.160924
calm,27179,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,27179,BCMc,maintenance_margin,2283309551.8125,1902675224.7,2685388547.53125
calm,27179,BCMo,cash,6091457201.729439,4917086104.226635,8170636159.958902
calm,27179,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,27179,BCMo,maintenance_margin,983398049.6624999,729544658.34375,1254451872.4875
calm,27179,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,27179,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,27179,NBCM,maintenance_margin,394804068.975,255127099.78125,562029429.9375
calm,27239,BCMc,cash,6491616339.558115,5386780379.879607,7362181611.184041
calm,27239,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,27239,BCMc,maintenance_margin,2266020645.975,1881906193.125,2663795688.1875
calm,27239,BCMo,cash,6084547778.834302,4934396113.601635,8171825522.492327
calm,27239,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,27239,BCMo,maintenance_margin,981309654.45,728257493.25,1248362629.81875
calm,27239,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,27239,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,27239,NBCM,maintenance_margin,392939536.275,256810044.375,556886701.125
calm,27299,BCMc,cash,6487483187.6787815,5378444459.404272,7353139490.364641
calm,27299,BCMc,df_contribution,742197744.1560671,599771881.832583,871266691.1195303
calm,27299,BCMc,maintenance_margin,2278006767.0,1886932526.5124998,2673915244.81875
calm,27299,BCMo,cash,6080605412.084302,4931136037.976635,8171730953.867327
calm,27299,BCMo,df_contribution,327191752.4416568,243634429.72030872,408931495.2955906
calm,27299,BCMo,maintenance_margin,980497549.8,728052923.8125,1250572273.6499999
calm,27299,NBCM,cash,1696906345.0047626,1117660548.3283815,2214319608.0191636
calm,27299,NBCM,df_contribution,125959486.05652383,83518719.35200995,178709830.7469756
calm,27299,NBCM,maintenance_margin,394759961.6625,258381987.52499998,556820622.45
calm,27359,BCMc,cash,6453604395.504755,5379175977.406031,7358133080.793187
calm,27359,BCMc,df_contribution,744446097.1983718,611530042.2249739,891903038.4625502
calm,27359,BCMc,maintenance_margin,2261859401.5874996,1884345593.625,2674523249.2124996
calm,27359,BCMo,cash,6073508141.78293,4945391748.893771,8177107895.640383
calm,27359,BCMo,df_contribution,326119990.7631211,242088585.13973638,406855937.6897801
calm,27359,BCMo,maintenance_margin,987750995.7375,727073976.6,1246459403.025
calm,27359,NBCM,cash,1690838579.4720302,1122355367.7297406,2214165192.123549
calm,27359,NBCM,df_contribution,128064291.92647302,84485834.18504736,182627685.88008517
calm,27359,NBCM,maintenance_margin,392409962.09999996,259200560.25,551840180.11875
calm,27419,BCMc,cash,6447759442.254755,5382328284.320478,7346987713.878483
calm,27419,BCMc,df_contribution,744446097.1983718,611530042.2249739,891903038.4625502
calm,27419,BCMc,maintenance_margin,2264875110.5625,1888569303.2437499,2678424411.1499996
calm,27419,BCMo,cash,6081757890.53293,4954761858.143771,8177280007.9519825
calm,27419,BCMo,df_contribution,326119990.7631211,242088585.13973638,406855937.6897801
calm,27419,BCMo,maintenance_margin,986191123.05,727697297.25,1244912788.1812499
calm,27419,NBCM,cash,1690838579.4720302,1122355367.7297406,2214165192.123549
calm,27419,NBCM,df_contribution,128064291.92647302,84485834.18504736,182627685.88008517
calm,27419,NBCM,maintenance_margin,391801856.17499995,258113578.44375,554006726.6062499
calm,27479,BCMc,cash,6453551450.754755,5374216761.783485,7350087780.3022995
calm,27479,BCMc,df_contribution,744446097.1983718,611530042.2249739,891903038.4625502
calm,27479,BCMc,maintenance_margin,2274891747.6375,1895772775.4999998,2687449347.61875
calm,27479,BCMo,cash,6099238863.64746,4936856929.643771,8190664517.168614
calm,27479,BCMo,df_contribution,326119990.7631211,242088585.13973638,406855937.6897801
calm,27479,BCMo,maintenance_margin,986907504.0374999,728252068.275,1246171959.50625
calm,27479,NBCM,cash,1690838579.4720302,1122355367.7297406,2214165192.123549
calm,27479,NBCM,df_contribution,128064291.92647302,84485834.18504736,182627685.88008517
calm,27479,NBCM,maintenance_margin,393218813.47499996,257409821.53125,559517502.99375
calm,27539,BCMc,cash,6447006390.516988,5364346598.878571,7369551799.107611
calm,27539,BCMc,df_contribution,744446097.1983718,611530042.2249739,891903038.4625502
calm,27539,BCMc,maintenance_margin,2267933030.8875,1881080495.0437498,2674487265.46875
calm,27539,BCMo,cash,6108215110.39746,4939277003.768771,8203644430.515383
calm,27539,BCMo,df_contribution,326119990.7631211,242088585.13973638,406855937.6897801
calm,27539,BCMo,maintenance_margin,983055265.2,725230549.575,1246822276.78125
calm,27539,NBCM,cash,1690838579.4720302,1122355367.7297406,2214165192.123549
calm,27539,NBCM,df_contribution,128064291.92647302,84485834.18504736,182627685.88008517
calm,27539,NBCM,maintenance_margin,388685214.45,260019282.6,556984320.75
calm,27599,BCMc,cash,6445511308.615976,5364173179.338161,7389407120.296417
calm,27599,BCMc,df_contribution,744446097.1983718,611530042.2249739,891903038.4625502
calm,27599,BCMc,maintenance_margin,2288435832.5625,1889960554.96875,2685567487.275
calm,27599,BCMo,cash,6101452116.64746,4944213931.268771,8202222371.7019825
calm,27599,BCMo,df_contribution,326119990.7631211,242088585.13973638,406855937.6897801
calm,27599,BCMo,maintenance_margin,985861811.25,724831448.4,1248436225.0125
calm,27599,NBCM,cash,1690838579.4720302,1122355367.7297406,2214165192.123549
calm,27599,NBCM,df_contribution,128064291.92647302,84485834.18504736,182627685.88008517
calm,27599,NBCM,maintenance_margin,389436143.85,261209612.53125,561536383.5
calm,27659,BCMc,cash,6458804613.504755,5363423173.977423,7397787891.850597
calm,27659,BCMc,df_contribution,744446097.1983718,611530042.2249739,891903038.4625502
calm,27659,BCMc,maintenance_margin,2285419563.5625,1891071183.9375,2675492217.50625
calm,27659,BCMo,cash,6102820000.516544,4938722295.518771,8216300379.608211
calm,27659,BCMo,df_contribution,326119990.7631211,242088585.13973638,406855937.6897801
calm,27659,BCMo,maintenance_margin,988281803.25,726254949.65625,1247631412.44375
calm,27659,NBCM,cash,1690838579.4720302,1122355367.7297406,2214165192.123549
calm,27659,NBCM,df_contribution,128064291.92647302,84485834.18504736,182627685.88008517
calm,27659,NBCM,maintenance_margin,391926453.1875,257731511.00625,562056567.6375
calm,27719,BCMc,cash,6445348841.118107,5371428854.718178,7411765354.128008
calm,27719,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,27719,BCMc,maintenance_margin,2292708325.2749996,1891307905.6499999,2670522393.20625
calm,27719,BCMo,cash,6100088812.143673,4945792474.155253,8216795861.788947
calm,27719,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,27719,BCMo,maintenance_margin,986656296.4875,725027749.9875,1249464928.9499998
calm,27719,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,27719,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,27719,NBCM,maintenance_margin,392795502.97499996,258726266.1,557842786.70625
calm,27779,BCMc,cash,6431829714.510596,5374118306.606197,7408727600.101445
calm,27779,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,27779,BCMc,maintenance_margin,2307177543.7125,1915309585.35,2695861984.3875
calm,27779,BCMo,cash,6078055267.832817,4965911601.050041,8177930462.038947
calm,27779,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,27779,BCMo,maintenance_margin,988744734.45,726581823.6374999,1252091820.2624998
calm,27779,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,27779,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,27779,NBCM,maintenance_margin,392683380.41249996,258676020.95624998,565106204.08125
calm,27839,BCMc,cash,6440536392.618107,5373941327.13039,7401411656.138787
calm,27839,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,27839,BCMc,maintenance_margin,2282650870.5,1912279858.6499999,2691954681.4125
calm,27839,BCMo,cash,6089566243.893673,4949451809.300041,8207916792.363468
calm,27839,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,27839,BCMo,maintenance_margin,988751775.375,728650415.98125,1246892208.3
calm,27839,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,27839,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,27839,NBCM,maintenance_margin,392781241.5749999,259937205.80624998,573044041.18125
calm,27899,BCMc,cash,6465330065.104712,5370815211.6919155,7408162210.656998
calm,27899,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,27899,BCMc,maintenance_margin,2291233285.6875,1924554353.00625,2720430163.575
calm,27899,BCMo,cash,6125300174.311796,4905366112.155253,8255897064.364781
calm,27899,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,27899,BCMo,maintenance_margin,985863339.5625,728761878.05625,1252677555.1125
calm,27899,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,27899,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,27899,NBCM,maintenance_margin,395053536.59999996,258248807.38124996,573727981.33125
calm,27959,BCMc,cash,6474632292.105659,5360631184.202061,7395179416.015186
calm,27959,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,27959,BCMc,maintenance_margin,2288450153.8125,1916969008.89375,2694996677.3625
calm,27959,BCMo,cash,6134600441.311796,4895714645.300041,8273018541.739781
calm,27959,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,27959,BCMo,maintenance_margin,985428212.9625,724568713.3125,1256563601.71875
calm,27959,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,27959,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,27959,NBCM,maintenance_margin,396859439.8125,260847010.23749998,568627592.11875
calm,28019,BCMc,cash,6470021843.830736,5357353640.702061,7398353055.81515
calm,28019,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,28019,BCMc,maintenance_margin,2283600615.1875,1912431465.1125,2688023983.5
calm,28019,BCMo,cash,6128664889.294121,4902913937.675041,8270164288.489781
calm,28019,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,28019,BCMo,maintenance_margin,987734175.75,721175118.91875,1256069535.69375
calm,28019,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,28019,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,28019,NBCM,maintenance_margin,396530414.4375,259488820.29375,565133890.05
calm,28079,BCMc,cash,6466302406.955441,5359023647.882186,7385305457.025125
calm,28079,BCMc,df_contribution,746227716.7420754,605863704.4852355,896991049.8268358
calm,28079,BCMc,maintenance_margin,2307238400.475,1917226444.05,2712261561.975
calm,28079,BCMo,cash,6146983128.369225,4881626355.140004,8292501453.29815
calm,28079,BCMo,df_contribution,326465054.4476981,241263766.86458963,405648293.8719583
calm,28079,BCMo,maintenance_margin,989377541.3249999,720548977.8375,1256931156.6
calm,28079,NBCM,cash,1688506086.1542673,1118371755.3615096,2216660589.2895
calm,28079,NBCM,df_contribution,126377311.57180989,83670163.90414163,181109321.7519362
calm,28079,NBCM,maintenance_margin,398940078.0375,259322382.7875,581434587.95625
calm,28139,BCMc,cash,6452518009.058232,5334369008.449178,7376617895.968315
calm,28139,BCMc,df_contribution,764194942.392474,621159517.4658766,910418886.2015343
calm,28139,BCMc,maintenance_margin,2291757917.9625,1911566981.0249999,2685415146.58125
calm,28139,BCMo,cash,6148587546.385126,4851667271.358322,8342916525.783569
calm,28139,BCMo,df_contribution,326766547.1302637,241972094.06285512,406373419.9362919
calm,28139,BCMo,maintenance_margin,986586584.0625,720671852.025,1253910234.2624998
calm,28139,NBCM,cash,1683058138.4112062,1115160600.2417102,2211715504.5364647
calm,28139,NBCM,df_contribution,131161030.67287111,86934260.2424941,185386503.85043785
calm,28139,NBCM,maintenance_margin,398344230.67499995,258764324.2875,567494826.13125
calm,28199,BCMc,cash,6428836674.599413,5312425759.376401,7418092078.223902
calm,28199,BCMc,df_contribution,764194942.392474,621159517.4658766,910418886.2015343
calm,28199,BCMc,maintenance_margin,2314317847.5,1928287327.89375,2701884267.73125
calm,28199,BCMo,cash,6168326810.937453,4791015297.930693,8419232529.527605
calm,28199,BCMo,df_contribution,326766547.1302637,241972094.06285512,406373419.9362919
calm,28199,BCMo,maintenance_margin,990162929.3625,719013303.7874999,1253046257.83125
calm,28199,NBCM,cash,1683058138.4112062,1115160600.2417102,2211715504.5364647
calm,28199,NBCM,df_contribution,131161030.67287111,86934260.2424941,185386503.85043785
calm,28199,NBCM,maintenance_margin,402815756.7,263851777.35,572902925.5687499
calm,28259,BCMc,cash,6430776093.599413,5301095149.100429,7411332836.256575
calm,28259,BCMc,df_contribution,764194942.392474,621159517.4658766,910418886.2015343
calm,28259,BCMc,maintenance_margin,2303048817.1125,1918664223.80625,2694432947.00625
calm,28259,BCMo,cash,6172812106.633951,4790529864.747371,8434689386.027605
calm,28259,BCMo,df_contribution,326766547.1302637,241972094.06285512,406373419.9362919
calm,28259,BCMo,maintenance_margin,986681127.8249999,715261418.4375,1242329306.2875
calm,28259,NBCM,cash,1683058138.4112062,1115160600.2417102,2211715504.5364647
calm,28259,NBCM,df_contribution,131161030.67287111,86934260.2424941,185386503.85043785
calm,28259,NBCM,maintenance_margin,395317101.0375,265268754.95624998,567617257.85625
calm,28319,BCMc,cash,6414942323.849413,5289920231.600429,7411875039.720426
calm,28319,BCMc,df_contribution,764194942.392474,621159517.4658766,910418886.2015343
calm,28319,BCMc,maintenance_margin,2319515277.075,1926159888.0375,2706602899.44375
calm,28319,BCMo,cash,6174000044.079504,4760839827.108322,8474744612.042931
calm,28319,BCMo,df_contribution,326766547.1302637,241972094.06285512,406373419.9362919
calm,28319,BCMo,maintenance_margin,984632193.0,710601989.0625,1245673156.78125
calm,28319,NBCM,cash,1683058138.4112062,1115160600.2417102,2211715504.5364647
calm,28319,NBCM,df_contribution,131161030.67287111,86934260.2424941,185386503.85043785
calm,28319,NBCM,maintenance_margin,402076542.9375,270359910.16875,578140259.0625
calm,28379,BCMc,cash,6414379160.153215,5301645091.605051,7399596177.327267
calm,28379,BCMc,df_contribution,764194942.392474,621159517.4658766,910418886.2015343
calm,28379,BCMc,maintenance_margin,2296384741.9125,1905726842.60625,2687808955.2749996
calm,28379,BCMo,cash,6181423692.66189,4772020366.233322,8472494494.652605
calm,28379,BCMo,df_contribution,326766547.1302637,241972094.06285512,406373419.9362919
calm,28379,BCMo,maintenance_margin,982247536.0124999,707030050.21875,1248406273.29375
calm,28379,NBCM,cash,1683058138.4112062,1115160600.2417102,2211715504.5364647
calm,28379,NBCM,df_contribution,131161030.67287111,86934260.2424941,185386503.85043785
