regime,t,type,p50,p25,p75
stressed,18360,FT,14647336224.19646,11945191154.19067,17272968507.868866
stressed,18360,MT,3322284832.406788,2821580919.416656,3722133082.9329967
stressed,18360,ZI,2938745858.165088,2472264462.512939,3295706046.600614
stressed,18420,BCM,22901525919.866257,18442605587.20481,26862404834.46455
stressed,18420,FT,14788091238.467258,12202746142.174786,17366664952.775433
stressed,18420,MT,3337342516.5219703,2836893677.3480473,3757811922.913838
stressed,18420,ZI,2929149049.5703034,2515904757.6282315,3300565503.530676
stressed,18480,BCM,22907814640.222477,18821559348.57773,27135128097.362503
stressed,18480,FT,14783966393.071905,12193026295.541664,17428738303.096794
stressed,18480,MT,3281306090.6457357,2772452522.3691077,3691164724.594705
stressed,18480,ZI,3065002139.340373,2701073107.036614,3443918132.206594
stressed,18540,BCM,23123601236.904053,18914992210.314407,27490424720.35436
stressed,18540,FT,14923438527.67907,12344151642.415527,17466650619.623695
stressed,18540,MT,3222361736.1472497,2691412597.0858345,3564101396.7815375
stressed,18540,ZI,3160932060.793003,2734349541.7614813,3532286309.3540764
stressed,18600,BCM,22864938215.79491,18911761243.043373,27620268895.268494
stressed,18600,FT,14934899412.713192,12328973692.181768,17452798087.022186
stressed,18600,MT,3231710867.111725,2706207582.405534,3579450678.0556626
stressed,18600,ZI,3016276744.226859,2629273248.674966,3356451044.574673
stressed,18660,BCM,22792899415.962563,18690758771.386986,26913889770.429123
stressed,18660,FT,14669009664.57909,12040982753.896097,17207751896.360676
stressed,18660,MT,3159807336.999236,2651605991.592656,3543303707.5460052
stressed,18660,ZI,3182787655.758559,2740307778.1541758,3484401924.6435623
stressed,18720,BCM,23000677917.96727,18778512904.77982,27192724006.582134
stressed,18720,FT,14864076727.579601,12206411307.349297,17332350618.651917
stressed,18720,MT,3151383340.963146,2612992651.115983,3485393540.8379145
stressed,18720,ZI,3084201524.1833916,2720917236.289699,3409515445.8830485
stressed,18780,BCM,23053320402.814095,18904870225.406586,27367350349.990505
stressed,18780,FT,14866509975.39455,12315176700.421139,17350712869.812843
stressed,18780,MT,3147785554.001589,2586499937.4306893,3460733934.140867
stressed,18780,ZI,3078595448.1418724,2784769180.290968,3428905979.1576424
stressed,18840,BCM,22902457096.973473,18656614455.433617,27354709906.37653
stressed,18840,FT,14676699156.824928,12270433318.166431,17152398568.716705
stressed,18840,MT,3130057966.410651,2629486289.0036726,3484661927.5435863
stressed,18840,ZI,2968427756.5276875,2680878692.345335,3400644505.3041983
stressed,18900,BCM,22977872600.9121,18804144233.500168,27062852959.597397
stressed,18900,FT,14701752068.534887,12157754674.647778,17237830156.42301
stressed,18900,MT,3307525181.9833093,2745928985.2761383,3674082752.5005293
stressed,18900,ZI,3120822466.8652687,2786727974.4600506,3503707783.137873
stressed,18960,BCM,22675439557.181103,18661629805.161156,27251646022.956043
stressed,18960,FT,14729719682.461021,12173635660.542904,17315777408.37496
stressed,18960,MT,3233383824.1095133,2701338571.673451,3607101393.5457883
stressed,18960,ZI,2996688886.785777,2698900337.430914,3383107969.615432
stressed,19020,BCM,22375329023.629555,18221731429.058952,26527026744.03477
stressed,19020,FT,14343436192.199398,11830637036.333166,16816638386.865808
stressed,19020,MT,3243691208.4659424,2712439632.314942,3618533281.105587
stressed,19020,ZI,2822052357.8936954,2473341957.459018,3100106984.504442
stressed,19080,BCM,22419116244.149887,18396002534.149776,26492832233.39153
stressed,19080,FT,14510595783.14806,12034694354.458649,17046919987.230309
stressed,19080,MT,3281089598.87576,2779142576.933566,3695701717.790347
stressed,19080,ZI,2864217938.433978,2529456847.8320312,3207306329.5047827
stressed,19140,BCM,22389127456.299164,18163660709.413826,26741089253.4881
stressed,19140,FT,14503029687.919302,12007276527.131376,17011259925.193497
stressed,19140,MT,3326250702.22777,2795853407.9211984,3676954615.8159885
stressed,19140,ZI,2767914175.812662,2460158172.807248,3143467176.5793185
stressed,19200,BCM,22325302458.782623,18351233099.88156,26797942174.722218
stressed,19200,FT,14516883434.161495,11990524700.446514,17106778154.267445
stressed,19200,MT,3286151536.446712,2745425467.6624002,3636233653.49393
stressed,19200,ZI,2847488761.236551,2588351601.4039364,3222604618.980694
stressed,19260,BCM,22309056365.116703,18226637548.82082,26759530551.972744
stressed,19260,FT,14580287401.993282,12143958389.574516,17166857529.771065
stressed,19260,MT,3261147393.801694,2709282063.8141017,3591379595.0418353
stressed,19260,ZI,2889155419.8507595,2611008758.087193,3271405687.00706
stressed,19320,BCM,22509156959.008232,18303107508.972816,26529811152.12805
stressed,19320,FT,14525279024.688755,12166860108.232904,17229381737.68869
stressed,19320,MT,3200752229.3712854,2637418597.824611,3500653088.530114
stressed,19320,ZI,3074707386.0579414,2822019323.0518055,3540751700.258968
stressed,19380,BCM,22547585919.842438,18427523288.83975,26534488252.537113
stressed,19380,FT,14601066617.479942,12329412188.562384,17189941040.0392
stressed,19380,MT,3074622528.5889263,2510845955.2177324,3369234234.618015
stressed,19380,ZI,3120386674.0231495,2800681052.2289023,3522951590.1424384
stressed,19440,BCM,21764080175.29638,17808004363.1334,25805345214.368362
stressed,19440,FT,14052818587.883774,11936342381.80077,16572743323.553986
stressed,19440,MT,2946943454.328683,2413188924.902351,3219306759.334524
stressed,19440,ZI,2959430799.1117697,2686523601.8693027,3385651425.127848
stressed,19500,BCM,21890712033.285973,18074624878.10166,26196616708.958042
stressed,19500,FT,14098728514.236265,11981709938.743145,16673213073.988781
stressed,19500,MT,2850806061.588796,2330885585.7759037,3108623124.496881
stressed,19500,ZI,3004724586.670635,2709428865.888338,3407485827.1828456
stressed,19560,BCM,21980113079.39495,18097185895.62822,26365621429.754917
stressed,19560,FT,14012900306.136026,11994544491.956131,16608008002.97021
stressed,19560,MT,2740213122.63033,2250119767.2356343,3033605581.35878
stressed,19560,ZI,2998608165.967334,2715139855.959842,3376904532.917075
stressed,19620,BCM,22312676064.21906,17949891466.52607,26510012594.109207
stressed,19620,FT,13959625671.882381,11928051767.478573,16519301038.858654
stressed,19620,MT,2763915080.0454125,2281089155.0324793,3051805124.1097865
stressed,19620,ZI,2902884495.689436,2624811261.009607,3314615714.5226836
stressed,19680,BCM,22622647000.9367,17981075979.478905,26670002724.14674
stressed,19680,FT,14028407041.154224,11909956215.440245,16558932566.79422
stressed,19680,MT,2856296249.789795,2320445374.2734017,3124246156.419971
stressed,19680,ZI,2812462709.3380537,2551362847.0738316,3207392009.277188
stressed,19740,BCM,22607465058.501686,17979188208.796272,26293378755.563328
stressed,19740,FT,14094322155.943348,12069798463.87548,16615240440.233974
stressed,19740,MT,2718144560.0880156,2243046919.7978516,3032045258.2395744
stressed,19740,ZI,2954823555.2866364,2676008843.6242123,3338350548.247184
stressed,19800,BCM,22730810162.569984,17864480823.8322,26383324558.97006
stressed,19800,FT,14162830261.572899,12013927737.318003,16511051552.811495
stressed,19800,MT,2661379448.02359,2197246365.874751,2962869249.674554
stressed,19800,ZI,2927509461.3714542,2633866374.102553,3315888861.2652836
stressed,19860,BCM,22520781634.16858,17731484124.31904,26135019257.75089
stressed,19860,FT,14048644381.625568,11819619019.689066,16333072922.336382
stressed,19860,MT,2785223697.023724,2280633012.2557144,3080642826.953349
stressed,19860,ZI,2762369728.8864,2442945586.8446064,3103961127.6630096
stressed,19920,BCM,22447489828.112507,17791573482.214035,25991944941.900745
stressed,19920,FT,13851083556.639713,11588320301.450605,16131771214.219738
stressed,19920,MT,2859074742.6554313,2348127300.967745,3139537042.5117726
stressed,19920,ZI,2561785472.614057,2242885174.792032,2882182315.522535
stressed,19980,BCM,22199967274.047287,17919905344.597046,26221825935.393375
stressed,19980,FT,13922471600.71521,11752911881.252966,16251671038.40865
stressed,19980,MT,2942866735.0821047,2410712789.0000076,3192618664.128934
stressed,19980,ZI,2656464843.1704903,2287612658.5348477,2936401995.1179247
stressed,20040,BCM,21874883860.519882,18048660933.354958,26342980969.493793
stressed,20040,FT,14122714212.133604,11788903669.021948,16391518202.948238
stressed,20040,MT,2893352073.5027,2368863134.433317,3146747594.4527416
stressed,20040,ZI,2755127763.12667,2384143298.9878716,3089330811.036703
stressed,20100,BCM,22275290282.590973,17919924997.808685,26350958051.498398
stressed,20100,FT,14149900186.593994,11911198201.814117,16578197596.662596
stressed,20100,MT,2861585702.746019,2344293879.3980155,3123540780.696831
stressed,20100,ZI,2764489347.3364806,2394277172.200429,3092990383.898066
stressed,20160,BCM,22616037023.9152,18043506804.218204,26435069490.828827
stressed,20160,FT,14088659557.655174,11883467735.51679,16555690190.597113
stressed,20160,MT,2870259479.3582516,2360483850.6270294,3128957898.7761745
stressed,20160,ZI,2750207984.836258,2388328904.5441613,3052595697.304761
stressed,20220,BCM,22730965591.71015,18113692948.697502,26491459057.248283
stressed,20220,FT,14129574114.761114,11866245132.870543,16525354342.663721
stressed,20220,MT,2927145716.104656,2387278240.7180037,3179747262.9644485
stressed,20220,ZI,2651111770.2881956,2301847530.6190934,2968210984.3729906
stressed,20280,BCM,22142828931.749184,17996913934.9991,26310995395.07126
stressed,20280,FT,13775248881.814045,11709229810.016987,16359748545.156027
stressed,20280,MT,2837047221.248427,2371605368.435812,3182958057.4762664
stressed,20280,ZI,2659163309.665506,2337221168.2832227,3052144329.0617867
stressed,20340,BCM,22479647300.293884,18130163812.647636,26209853587.53047
stressed,20340,FT,13861158900.267643,11823126620.569315,16107714833.563328
stressed,20340,MT,2658706719.351927,2249181524.9939823,2963590911.5839777
stressed,20340,ZI,2661678504.294471,2336675621.057368,3078132046.6863155
stressed,20400,BCM,22419355589.506584,18104037311.003613,26196320968.850853
stressed,20400,FT,13865402791.072876,11739543785.395739,16125117362.631538
stressed,20400,MT,2586004088.1869726,2174950177.984565,2870177661.905016
stressed,20400,ZI,2672542400.421591,2367647806.9802017,3078177512.118522
stressed,20460,BCM,22281593652.062855,18046688937.471714,26214931419.968803
stressed,20460,FT,13864596591.05943,11686047404.840727,16103436049.358004
stressed,20460,MT,2463823420.464197,2065085016.6260452,2759876511.460318
stressed,20460,ZI,2626024722.660288,2351256256.479361,3073666500.036383
stressed,20520,BCM,22177872944.38394,18171224590.83115,26044331513.24611
stressed,20520,FT,13796917447.912046,11635676583.89581,16045411540.27819
stressed,20520,MT,2574219700.217661,2194491628.4437737,2844923024.5515003
stressed,20520,ZI,2526122162.2712336,2292317598.7766266,2947241497.3691435
stressed,20580,BCM,22246138814.435608,17851016293.08494,26164400818.986572
stressed,20580,FT,13856064676.434448,11711541797.661613,16160381778.410597
stressed,20580,MT,2461419063.2477365,2095648738.706829,2773905332.358422
stressed,20580,ZI,2619438752.8285217,2363975436.0556726,3048897694.0605106
stressed,20640,BCM,21712088251.0112,17502114153.928547,25861534743.71708
stressed,20640,FT,13614202288.54861,11578367319.23958,15836156605.095089
stressed,20640,MT,2429197561.0058336,2084019435.5063272,2724192533.9797983
stressed,20640,ZI,2406424493.325903,2174503850.391537,2821076239.286401
stressed,20700,BCM,22064539270.4646,17649195572.705963,26142600115.46904
stressed,20700,FT,13764460789.339634,11584728138.830616,15924163117.86181
stressed,20700,MT,2450356365.7482467,2082551108.7215643,2747966944.9119515
stressed,20700,ZI,2558941015.704969,2304389332.239337,2964109529.1355376
stressed,20760,BCM,22207876820.629303,17609403666.11561,26222868859.104294
stressed,20760,FT,13803960170.224379,11703777906.9223,16081368910.420437
stressed,20760,MT,2519241618.4126134,2146456757.430166,2807924093.0123014
stressed,20760,ZI,2469929831.9041157,2225757458.4253187,2854080671.215217
stressed,20820,BCM,22172779692.533314,17571297600.164516,26144576544.40664
stressed,20820,FT,13762911927.193604,11565972030.614853,15996916890.40348
stressed,20820,MT,2603345098.8606586,2217213454.3508153,2914625507.120224
stressed,20820,ZI,2377524576.4747677,2125230340.9726675,2753301177.9736137
stressed,20880,BCM,22168419720.809227,17496543029.140785,26228895221.418133
stressed,20880,FT,13791844552.038162,11677560672.339865,16020629205.533028
stressed,20880,MT,2571130604.860739,2198078913.5115275,2876175908.4684377
stressed,20880,ZI,2426115943.7860284,2129174849.0023966,2821113893.366631
stressed,20940,BCM,22113791673.54068,17536288460.749554,26393173044.382214
stressed,20940,FT,13946067527.550373,11808804250.096107,16134769917.885647
stressed,20940,MT,2568400965.1580496,2184437549.1072702,2869005735.0885305
stressed,20940,ZI,2408756204.7695026,2131914931.710187,2808141321.953967
stressed,21000,BCM,22172013102.261505,17562028162.426888,26517922470.938473
stressed,21000,FT,13887697518.685677,11886682624.433367,16224375125.9526
stressed,21000,MT,2568860814.4732084,2174890101.023244,2832100451.3739333
stressed,21000,ZI,2484740254.4504347,2171724685.240505,2859058413.7404623
stressed,21060,BCM,21948932073.86966,17431062399.54269,26082638294.22713
stressed,21060,FT,13751019792.63385,11798906515.398506,16024656680.70311
stressed,21060,MT,2606487244.431646,2248741946.1563573,2910437926.9797306
stressed,21060,ZI,2390739771.964817,2097666840.054794,2789260245.101157
stressed,21120,BCM,21983299234.67877,17391838858.5977,25990825306.019157
stressed,21120,FT,13698409074.836258,11558026127.43066,15794402851.55891
stressed,21120,MT,2619362289.9246902,2241032852.7970276,2940635687.5101576
stressed,21120,ZI,2541570043.137842,2157996687.20219,2925999545.6770988
stressed,21180,BCM,21743640237.37137,17378029032.2779,26003341202.63173
stressed,21180,FT,13575012877.715609,11552834838.782827,15704171286.635529
stressed,21180,MT,2705186636.4898133,2331437392.529718,3014421431.1153593
stressed,21180,ZI,2284555237.816169,1958688679.1676605,2653971634.4312983
stressed,21240,BCM,21699842492.23423,17327035504.730194,25682722530.155544
stressed,21240,FT,13493021847.120905,11444660265.580318,15557219444.082464
stressed,21240,MT,2793849507.0719066,2448152256.0559626,3113491722.4313517
stressed,21240,ZI,2290460466.1927967,1978547822.0129972,2641112352.19464
stressed,21300,BCM,21716135979.657738,17168379444.310148,25525107292.218185
stressed,21300,FT,13428936851.700603,11513395922.296297,15524222245.280266
stressed,21300,MT,2794452280.94858,2469387679.865181,3128569565.424778
stressed,21300,ZI,2282486420.40929,1920279236.8329415,2626090772.9512706
stressed,21360,BCM,21481437280.123,17308535813.789886,25580607813.923588
stressed,21360,FT,13416145667.034966,11403455921.271868,15548529619.017859
stressed,21360,MT,2789642811.2927284,2448898568.112302,3101665707.2378416
stressed,21360,ZI,2381831074.3128614,1973106494.589719,2749512109.3556814
stressed,21420,BCM,21413421301.780415,17265703450.526787,25556460553.3008
stressed,21420,FT,13436190187.444283,11461283271.81719,15696226753.339499
stressed,21420,MT,2785792616.9558697,2480723638.3266983,3121958267.568871
stressed,21420,ZI,2352769849.877948,1971642563.6999867,2693491290.1956706
stressed,21480,BCM,20809979770.239555,16908522997.144115,24719552923.220287
stressed,21480,FT,13020623343.97613,11021113687.563082,15282415803.724754
stressed,21480,MT,2718309787.6642685,2416524164.1656137,3055986872.8991566
stressed,21480,ZI,2392772127.379904,2023509999.877047,2781719398.170048
stressed,21540,BCM,20909540556.732964,16354476797.452717,24846785388.619347
stressed,21540,FT,13116071540.547825,10974357572.372086,15341150557.705404
stressed,21540,MT,2728181486.2771883,2439518918.119838,3080893690.4116373
stressed,21540,ZI,2428346436.5401115,2068403932.5468538,2829066800.389577
stressed,21600,BCM,20874938966.371872,16649631097.670376,24819460779.155365
stressed,21600,FT,13162826865.842455,10955404563.820332,15462145336.411402
stressed,21600,MT,2708554134.012442,2379196975.7716684,3040192884.0275054
stressed,21600,ZI,2547568970.6926107,2171837610.317116,2918532968.4936075
stressed,21660,BCM,21119053256.8355,16857950907.301899,24860038710.73028
stressed,21660,FT,13324615644.008091,11091917951.480967,15567481062.588778
stressed,21660,MT,2735556634.7599463,2405997255.701454,3084703408.3488455
stressed,21660,ZI,2510000874.928667,2207264535.837128,2902806190.6179094
stressed,21720,BCM,20991393336.2622,16697362080.913391,24929178229.479263
stressed,21720,FT,13215656766.067421,10964001009.6518,15525824419.144154
stressed,21720,MT,2715284315.57917,2379158395.76355,3066754784.255666
stressed,21720,ZI,2594652018.4788322,2254069099.2299213,2957094195.448351
stressed,21780,BCM,20907124091.072563,16930964709.749695,25045830117.548477
stressed,21780,FT,13199945609.7701,11052172449.43652,15639119078.654305
stressed,21780,MT,2700477226.901864,2319807144.2014966,3068133608.983491
stressed,21780,ZI,2702225807.629793,2334243995.5930066,3087973608.697995
stressed,21840,BCM,21019050495.770454,17195140714.653084,25348627851.79435
stressed,21840,FT,13235611399.951366,11257167655.065887,15683342620.766888
stressed,21840,MT,2634210638.3908195,2225408076.962088,2981326048.3525534
stressed,21840,ZI,2666894206.068512,2333394827.607436,3075061136.054084
stressed,21900,BCM,21186397523.97681,17307453441.444183,25492106387.183292
stressed,21900,FT,13309594648.729177,11353267967.417988,15755471757.296337
stressed,21900,MT,2639791176.8226457,2222710751.5162225,2971370061.7018948
stressed,21900,ZI,2744814307.7417617,2389696777.5718203,3099885767.346143
stressed,21960,BCM,21530277449.59899,17577143871.865875,25642286327.778725
stressed,21960,FT,13426821838.328056,11618257456.981224,15828892234.307373
stressed,21960,MT,2583584854.416484,2185511863.955551,2921688346.0500193
stressed,21960,ZI,2692214229.1264095,2391172989.4742746,3034286144.710249
stressed,22020,BCM,21635205541.36465,17435080914.138176,25463057461.112915
stressed,22020,FT,13521669991.046227,11742530900.985947,15868691247.115932
stressed,22020,MT,2465775380.2250776,2098322701.259889,2781271886.273891
stressed,22020,ZI,2667243953.539982,2357965306.9341993,3002667598.890229
stressed,22080,BCM,21547087475.35268,17318774801.74266,25292716291.464718
stressed,22080,FT,13515143005.589397,11772681961.654974,15829210653.603317
stressed,22080,MT,2527980972.0213284,2147240453.91917,2864030829.88157
stressed,22080,ZI,2553626886.288117,2203136992.990679,2853697440.986177
stressed,22140,BCM,21707608002.688446,17440671293.640392,25342416590.049274
stressed,22140,FT,13561754244.789772,11874865379.321974,15904807923.07359
stressed,22140,MT,2441345073.7471843,2111111779.1321993,2767379333.739974
stressed,22140,ZI,2664779980.867649,2355930379.5682206,2991726438.78485
stressed,22200,BCM,21443936909.916756,17467037587.984962,25342217948.413216
stressed,22200,FT,13612006242.573257,11797038205.14106,15924153696.579052
stressed,22200,MT,2487501664.8123255,2134743756.7210858,2795556361.828085
stressed,22200,ZI,2600764795.652438,2282379368.0775604,2884196892.603169
stressed,22260,BCM,21072068403.339226,16913133686.738102,24916270066.23982
stressed,22260,FT,13313280274.03099,11425377013.473413,15517425300.423096
stressed,22260,MT,2518939132.9383307,2159732004.745592,2845873276.7339706
stressed,22260,ZI,2388725870.7465057,2091939201.0980954,2692832456.009698
stressed,22320,BCM,21119798387.004295,16965622320.268131,24968662943.687164
stressed,22320,FT,13389765100.705717,11558983833.319416,15613117550.452995
stressed,22320,MT,2549265487.6276836,2204414142.4508247,2913245700.811888
stressed,22320,ZI,2320385103.874399,2065643960.2173295,2640660489.961028
stressed,22380,BCM,20968451503.16939,16839583671.101198,25153800129.74589
stressed,22380,FT,13420503981.91501,11481716861.361568,15569779541.00822
stressed,22380,MT,2588850964.1645193,2275105211.343652,2970396461.280285
stressed,22380,ZI,2332275238.765211,2070521680.3498676,2670529574.9185905
stressed,22440,BCM,20908849625.55793,16831250697.882004,25321715208.722267
stressed,22440,FT,13450066283.157124,11556472930.753225,15635401903.033222
stressed,22440,MT,2534389759.5914283,2226429315.068672,2890660922.930279
stressed,22440,ZI,2409753064.3958607,2115891616.6862335,2740747593.426076
stressed,22500,BCM,21081116437.200493,16846768622.188345,24998059840.958782
stressed,22500,FT,13506631686.109835,11741481301.236393,15687593799.923067
stressed,22500,MT,2537743949.0415087,2225023168.30724,2887995820.83512
stressed,22500,ZI,2497002611.523797,2139658179.133019,2837462873.581386
stressed,22560,BCM,20876460950.686768,17019224304.645044,24810521212.20117
stressed,22560,FT,13481171800.958849,11676259551.249146,15697011204.033283
stressed,22560,MT,2560310759.3443527,2219689843.4882455,2907123748.038599
stressed,22560,ZI,2436388152.035156,2105393747.2620556,2736627479.5716324
stressed,22620,BCM,20803626698.632175,16636997377.962822,24821205641.257156
stressed,22620,FT,13420660446.473667,11643570078.305256,15597083497.594791
stressed,22620,MT,2578518111.7386837,2251507975.841981,2934259868.765435
stressed,22620,ZI,2348805042.008483,2069696385.8961663,2638465377.975989
stressed,22680,BCM,20466943561.339302,16548994469.920145,24612361128.721313
stressed,22680,FT,13266276565.835686,11429118602.519121,15345193708.723436
stressed,22680,MT,2620675077.5207143,2289122971.0703545,2983331512.372083
stressed,22680,ZI,2271686061.4317884,2000410835.2392123,2571355215.5095115
stressed,22740,BCM,20633453869.306267,16678935182.113731,24755463739.01493
stressed,22740,FT,13268387927.990902,11513456260.969849,15337987619.317638
stressed,22740,MT,2546703091.5184,2239791268.4783106,2880901550.445265
stressed,22740,ZI,2220765300.17374,2008468142.4062014,2541550898.953248
stressed,22800,BCM,20782866225.93773,16632730391.71734,25029041385.92081
stressed,22800,FT,13318536332.39202,11548807851.498936,15553122018.175869
stressed,22800,MT,2480145882.5580063,2165246516.0543833,2836250612.5824547
stressed,22800,ZI,2322500618.159527,2089285565.6526868,2683769509.65495
stressed,22860,BCM,20703037196.39074,16336406461.845098,24840465167.10949
stressed,22860,FT,13352972917.238768,11556717532.912132,15487483088.918999
stressed,22860,MT,2475535589.053755,2160147280.08819,2818601262.6690836
stressed,22860,ZI,2234146356.534834,1999783239.367541,2561174518.3213553
stressed,22920,BCM,20695103355.198357,16323311473.084723,24670314848.173992
stressed,22920,FT,13286050190.172129,11442017205.500511,15401942196.469969
stressed,22920,MT,2473500479.684228,2160253824.506293,2808228664.139847
stressed,22920,ZI,2255157713.480484,2013801925.2266588,2594245073.3221016
stressed,22980,BCM,20647448145.67272,16569191199.065897,24557064027.74376
stressed,22980,FT,13255824995.418423,11429256811.993774,15455999026.084606
stressed,22980,MT,2548728045.8730755,2253172484.3785725,2903968652.804962
stressed,22980,ZI,2229645770.486097,1946708352.5208383,2525070336.4509215
stressed,23040,BCM,20573010874.09245,16852200635.092415,24513474313.210518
stressed,23040,FT,13295158440.797096,11440399242.499205,15443925074.124733
stressed,23040,MT,2571787767.812145,2282669122.71338,2952951401.618264
stressed,23040,ZI,2197572439.3309565,1944065398.922254,2568215117.054819
stressed,23100,BCM,20555363418.363174,16666711825.410305,24638961439.7537
stressed,23100,FT,13354068234.905815,11528973653.259571,15566677631.391739
stressed,23100,MT,2555094929.112977,2264575186.6962543,2930656871.1794577
stressed,23100,ZI,2273909721.202968,2011324108.859412,2693904254.8801355
stressed,23160,BCM,20831190609.03634,16685021732.282358,24728737209.05937
stressed,23160,FT,13444342885.327185,11523546259.085798,15458296258.76916
stressed,23160,MT,2478071707.9396257,2223607491.913483,2841996389.2153916
stressed,23160,ZI,2227377663.8084507,1985845201.2854881,2585185976.0224724
stressed,23220,BCM,20919340583.870785,16766959768.980629,25021309809.800606
stressed,23220,FT,13464241795.661686,11540332130.991241,15499068224.282248
stressed,23220,MT,2394988510.5932927,2136017089.227394,2739345779.760202
stressed,23220,ZI,2313877854.5313187,2086131435.2171175,2662842327.234233
stressed,23280,BCM,20968016791.201073,16870035146.728695,25011057540.57251
stressed,23280,FT,13453296046.594479,11494870611.297426,15364780363.214346
stressed,23280,MT,2372433243.927207,2110682250.4735029,2702695044.8862634
stressed,23280,ZI,2302726987.145526,2033078021.5809102,2602187806.392893
stressed,23340,BCM,20893533645.53935,16675900354.002464,24804837835.5411
stressed,23340,FT,13357102110.968502,11446972502.43709,15367404643.742327
stressed,23340,MT,2440936523.648864,2164366515.821642,2789976436.187752
stressed,23340,ZI,2233985058.7573924,1964232655.102696,2533325709.2086053
stressed,23400,BCM,20946124893.23932,17011425688.861967,24989320134.515903
stressed,23400,FT,13449742084.779966,11471163473.0882,15503984652.903673
stressed,23400,MT,2378530859.018671,2120334016.9527836,2704989161.0953226
stressed,23400,ZI,2374196310.1537,2072215051.7425642,2686564169.4385395
stressed,23460,BCM,21094359886.572227,16913515611.57325,25264954001.776997
stressed,23460,FT,13429242668.249866,11593688272.518604,15561342907.54419
stressed,23460,MT,2337012057.3974133,2058889537.2460234,2639801618.47655
stressed,23460,ZI,2462836928.281941,2186193241.9271097,2768272046.907715
stressed,23520,BCM,19797630523.337875,16145304902.720835,23926224959.675964
stressed,23520,FT,12706039809.311325,10847242600.380848,14545108657.053152
stressed,23520,MT,2141239943.4531586,1878262423.312969,2439465827.9788775
stressed,23520,ZI,2253177320.2026567,2055008874.6426313,2555731730.9774485
stressed,23580,BCM,19844333308.45726,16262459162.77413,24122406211.666016
stressed,23580,FT,12796982568.806564,10999575025.705284,14696705258.914923
stressed,23580,MT,2124338060.9642043,1842428198.5602858,2413207220.2065434
stressed,23580,ZI,2315330472.621608,2105129892.9610643,2628219802.1326447
stressed,23640,BCM,19955631302.844803,16323535162.535255,24278776222.32556
stressed,23640,FT,12979565285.046753,11116325780.01785,14784483933.642134
stressed,23640,MT,2091403745.9747624,1790964840.7532196,2373844368.4334054
stressed,23640,ZI,2453227395.4251266,2199559395.1185064,2764490196.589444
stressed,23700,BCM,19735711014.318954,16497637650.243015,24060806433.12229
stressed,23700,FT,12952962296.228594,11216968748.624393,14812738143.946373
stressed,23700,MT,2000321603.35129,1749432895.9416668,2272842496.2942276
stressed,23700,ZI,2431711939.9053283,2257062633.9071417,2751912475.417224
stressed,23760,BCM,19681264190.87581,16427554054.295267,24012370504.62841
stressed,23760,FT,12863041323.842806,11124743668.27881,14864882352.609882
stressed,23760,MT,2047666508.3295918,1777229397.4106455,2315894914.367284
stressed,23760,ZI,2333076964.6063633,2162545538.396311,2655927380.7939754
stressed,23820,BCM,19717027911.98394,16462891911.254557,24003593748.854507
stressed,23820,FT,12868762987.176441,11066116199.088737,14817525610.249428
stressed,23820,MT,1984325445.959917,1698094146.6381445,2244569893.023038
stressed,23820,ZI,2335218119.458194,2158279990.9496946,2662142484.5020146
stressed,23880,BCM,19195974931.803898,15995453608.435896,23453352641.397675
stressed,23880,FT,12573391007.237701,10737956137.492996,14464169990.14684
stressed,23880,MT,2066733219.7070465,1785246758.3384507,2329120126.836573
stressed,23880,ZI,2175469273.79993,1995417518.0142965,2486849085.169465
stressed,23940,BCM,19242845064.241356,16159599359.043608,23613439050.303265
stressed,23940,FT,12635817612.364199,10894866116.567677,14456819906.642866
stressed,23940,MT,2123274614.6130953,1835233482.9697738,2383309781.829006
stressed,23940,ZI,2172298506.826826,1938283020.81193,2448739116.51043
stressed,24000,BCM,19294364973.36606,16175280542.074453,23776091202.247456
stressed,24000,FT,12665094504.36547,10922716701.354738,14444381966.879484
stressed,24000,MT,2096899323.7876768,1812059558.3074708,2376760522.6587
stressed,24000,ZI,2187980633.136182,1955883915.8257484,2510515691.2078924
stressed,24060,BCM,19395597202.305008,16428522618.998974,23927120480.355366
stressed,24060,FT,12705542688.363821,10973417322.106316,14458451918.680582
stressed,24060,MT,2104646999.1832075,1821461925.852706,2386942274.0720296
stressed,24060,ZI,2208685296.854948,1999076696.1162212,2485438823.250167
stressed,24120,BCM,19291000133.213223,16205444236.970783,23870246152.750153
stressed,24120,FT,12643279142.949314,10923282528.243088,14435365126.183798
stressed,24120,MT,2160860343.4937243,1881073759.227467,2475713567.647185
stressed,24120,ZI,2079336268.2637777,1872647659.445074,2344807023.713253
stressed,24180,BCM,19305963309.2141,15853006004.142582,23024192175.445343
stressed,24180,FT,12606282096.340366,10989821776.680975,14396675283.43484
stressed,24180,MT,2153374370.5229206,1882379610.413419,2467306540.5738354
stressed,24180,ZI,2107217471.3613625,1908398153.9440694,2391012788.525682
stressed,24240,BCM,19176814230.172832,15798812397.578018,23105389366.430885
stressed,24240,FT,12596582484.528473,10887587989.917538,14455487968.707336
stressed,24240,MT,2192043856.301899,1892415268.3809094,2491709168.349707
stressed,24240,ZI,1938614634.1958852,1763210698.4319468,2252668076.083493
stressed,24300,BCM,19534533589.02579,16210108583.152117,23650463718.342464
