t,agent_id,mtype,capital_ratio,regime
27479,34,BCMc,0.11782247916293889,calm
27479,35,BCMo,0.19356937964949306,calm
27479,36,BCMo,0.2645786340955996,calm
27479,37,BCMo,0.2145190551701959,calm
27479,38,BCMo,0.2933578651890802,calm
27479,39,BCMo,0.19915252110434312,calm
27479,100,NBCM,0.8017892252521417,calm
27479,101,NBCM,0.12320128871419228,calm
27479,102,NBCM,0.17520898161777007,calm
27479,103,NBCM,0.22189135000788338,calm
27479,104,NBCM,0.11671863343583687,calm
27539,30,BCMc,0.08563784401044226,calm
27539,31,BCMc,0.10876378348842088,calm
27539,32,BCMc,0.1185138625911711,calm
27539,33,BCMc,0.09127879693834576,calm
27539,34,BCMc,0.1205428077322048,calm
27539,35,BCMo,0.19383015788299449,calm
27539,36,BCMo,0.2691671247152532,calm
27539,37,BCMo,0.21649747856871632,calm
27539,38,BCMo,0.29604857560930625,calm
27539,39,BCMo,0.20013762218249434,calm
27539,100,NBCM,0.9215968106346456,calm
27539,101,NBCM,0.12652026205812333,calm
27539,102,NBCM,0.17820289437944073,calm
27539,103,NBCM,0.22232871797767553,calm
27539,104,NBCM,0.11726996357977802,calm
27599,30,BCMc,0.0853665325172946,calm
27599,31,BCMc,0.10847011740704761,calm
27599,32,BCMc,0.11777135969275926,calm
27599,33,BCMc,0.09066029099988371,calm
27599,34,BCMc,0.12058184061396698,calm
27599,35,BCMo,0.19495419443222212,calm
27599,36,BCMo,0.26910006352506227,calm
27599,37,BCMo,0.2152684991093168,calm
27599,38,BCMo,0.295706506568545,calm
27599,39,BCMo,0.2001240920920945,calm
27599,100,NBCM,0.8732281625684566,calm
27599,101,NBCM,0.12439827785101416,calm
27599,102,NBCM,0.17757111876562628,calm
27599,103,NBCM,0.22361228387112858,calm
27599,104,NBCM,0.1183024296838933,calm
27659,30,BCMc,0.08554991151189487,calm
27659,31,BCMc,0.10863369374132206,calm
27659,32,BCMc,0.11827714398073476,calm
27659,33,BCMc,0.09037720680275001,calm
27659,34,BCMc,0.11976296052151747,calm
27659,35,BCMo,0.19521634899106416,calm
27659,36,BCMo,0.27061232889163506,calm
27659,37,BCMo,0.21571682027615813,calm
27659,38,BCMo,0.29604780438607636,calm
27659,39,BCMo,0.19964442552300457,calm
27659,100,NBCM,0.9449869866780058,calm
27659,101,NBCM,0.12606640022124307,calm
27659,102,NBCM,0.17699160290035149,calm
27659,103,NBCM,0.22171129908850185,calm
27659,104,NBCM,0.119787379331222,calm
27719,30,BCMc,0.08578633603008524,calm
27719,31,BCMc,0.10926516976608655,calm
27719,32,BCMc,0.11877553173903012,calm
27719,33,BCMc,0.09068152688649339,calm
27719,34,BCMc,0.12003676181650527,calm
27719,35,BCMo,0.19705718366771843,calm
27719,36,BCMo,0.27256236122737165,calm
27719,37,BCMo,0.21609367186640616,calm
27719,38,BCMo,0.2975534364525967,calm
27719,39,BCMo,0.20021733374186249,calm
27719,100,NBCM,1.0043997480938338,calm
27719,101,NBCM,0.12948629033201725,calm
27719,102,NBCM,0.17607179584907476,calm
27719,103,NBCM,0.22013923099233856,calm
27719,104,NBCM,0.1207984937548968,calm
27779,30,BCMc,0.08469323666555394,calm
27779,31,BCMc,0.10719590118318022,calm
27779,32,BCMc,0.11549919006923005,calm
27779,33,BCMc,0.08982994750231002,calm
27779,34,BCMc,0.1189471957549902,calm
27779,35,BCMo,0.19792756748924129,calm
27779,36,BCMo,0.2694231508379216,calm
27779,37,BCMo,0.21130071758762653,calm
27779,38,BCMo,0.2988646729566058,calm
27779,39,BCMo,0.20062716873180403,calm
27779,100,NBCM,1.0488067157756011,calm
27779,101,NBCM,0.12600482529495602,calm
27779,102,NBCM,0.17929029626982299,calm
27779,103,NBCM,0.2221015865833417,calm
27779,104,NBCM,0.11908500755785986,calm
27839,30,BCMc,0.08449357179517929,calm
27839,31,BCMc,0.10754228308733549,calm
27839,32,BCMc,0.1163313054534567,calm
27839,33,BCMc,0.08942945549364929,calm
27839,34,BCMc,0.11920295961991326,calm
27839,35,BCMo,0.19747169923457783,calm
27839,36,BCMo,0.2704168666306149,calm
27839,37,BCMo,0.21209580230384617,calm
27839,38,BCMo,0.30083757710370657,calm
27839,39,BCMo,0.199163871361174,calm
27839,100,NBCM,1.1964008574365754,calm
27839,101,NBCM,0.12610371581386523,calm
27839,102,NBCM,0.1820352916035225,calm
27839,103,NBCM,0.21497792532987545,calm
27839,104,NBCM,0.12080793150588355,calm
27899,30,BCMc,0.08326640185552046,calm
27899,31,BCMc,0.10702761144051448,calm
27899,32,BCMc,0.11487594552937401,calm
27899,33,BCMc,0.08894849387733074,calm
27899,34,BCMc,0.11699820374580974,calm
27899,35,BCMo,0.1958600993862505,calm
27899,36,BCMo,0.26811996052038783,calm
27899,37,BCMo,0.2137082856629499,calm
27899,38,BCMo,0.30158511063046245,calm
27899,39,BCMo,0.19847803996538776,calm
27899,100,NBCM,1.0743800014045983,calm
27899,101,NBCM,0.12745418764129024,calm
27899,102,NBCM,0.1882258089302032,calm
27899,103,NBCM,0.21118551028320184,calm
27899,104,NBCM,0.11997509668356873,calm
27959,30,BCMc,0.08344230718707678,calm
27959,31,BCMc,0.10774283746245761,calm
27959,32,BCMc,0.11683212550259285,calm
27959,33,BCMc,0.08968490527851519,calm
27959,34,BCMc,0.11733070737955005,calm
27959,35,BCMo,0.19581816348095915,calm
27959,36,BCMo,0.27093149684577383,calm
27959,37,BCMo,0.21629774304724506,calm
27959,38,BCMo,0.3045263843306778,calm
27959,39,BCMo,0.19886287723495852,calm
27959,100,NBCM,1.4067166798825297,calm
27959,101,NBCM,0.12734260560381558,calm
27959,102,NBCM,0.19307277727076158,calm
27959,103,NBCM,0.20555719572713385,calm
27959,104,NBCM,0.11862473658098034,calm
28019,30,BCMc,0.08392509488673222,calm
28019,31,BCMc,0.1081048569146028,calm
28019,32,BCMc,0.11753903435009598,calm
28019,33,BCMc,0.09036274079770214,calm
28019,34,BCMc,0.1181672008197838,calm
28019,35,BCMo,0.19642940395487163,calm
28019,36,BCMo,0.272602726400226,calm
28019,37,BCMo,0.21757481980530252,calm
28019,38,BCMo,0.3063163974531898,calm
28019,39,BCMo,0.19974367460642192,calm
28019,100,NBCM,1.7121560776431768,calm
28019,101,NBCM,0.12945990732565188,calm
28019,102,NBCM,0.19130467476195115,calm
28019,103,NBCM,0.20309075509726393,calm
28019,104,NBCM,0.12000951246551485,calm
28079,30,BCMc,0.0830252076731691,calm
28079,31,BCMc,0.10779784411233895,calm
28079,32,BCMc,0.11566588735418881,calm
28079,33,BCMc,0.09015802960416061,calm
28079,34,BCMc,0.11500515510175019,calm
28079,35,BCMo,0.19596462243298574,calm
28079,36,BCMo,0.2715190012635425,calm
28079,37,BCMo,0.21717020796439623,calm
28079,38,BCMo,0.3060625432072192,calm
28079,39,BCMo,0.19892557997129287,calm
28079,100,NBCM,1.3203058173527398,calm
28079,101,NBCM,0.12640948364208623,calm
28079,102,NBCM,0.19302558743493772,calm
28079,103,NBCM,0.2004563771325587,calm
28079,104,NBCM,0.11694816409704875,calm
28139,30,BCMc,0.0835439601790261,calm
28139,31,BCMc,0.1093763880432394,calm
28139,32,BCMc,0.11977678731747789,calm
28139,33,BCMc,0.0904989419953807,calm
28139,34,BCMc,0.11669124582969495,calm
28139,35,BCMo,0.19524240185252514,calm
28139,36,BCMo,0.2760970658991313,calm
28139,37,BCMo,0.22046517061926527,calm
28139,38,BCMo,0.30975275831680343,calm
28139,39,BCMo,0.19820030772199868,calm
28139,100,NBCM,2.28302276992511,calm
28139,101,NBCM,0.12702445871620702,calm
28139,102,NBCM,0.19420918441189625,calm
28139,103,NBCM,0.19787582237689094,calm
28139,104,NBCM,0.1183421309495643,calm
28199,30,BCMc,0.0822689317844642,calm
28199,31,BCMc,0.10871347768180151,calm
28199,32,BCMc,0.11854153990697155,calm
28199,33,BCMc,0.08924812973301519,calm
28199,34,BCMc,0.1146404081090218,calm
28199,35,BCMo,0.19370380619359664,calm
28199,36,BCMo,0.2789259554505884,calm
28199,37,BCMo,0.22278271133446098,calm
28199,38,BCMo,0.31277337380409137,calm
28199,39,BCMo,0.19656036171541458,calm
28199,100,NBCM,1.7861884408069548,calm
28199,101,NBCM,0.12646701182514677,calm
28199,102,NBCM,0.1993596240634092,calm
28199,103,NBCM,0.19191835901347457,calm
28199,104,NBCM,0.11463930851082638,calm
28259,30,BCMc,0.08309904956268865,calm
28259,31,BCMc,0.10940283971948866,calm
28259,32,BCMc,0.1214447218120348,calm
28259,33,BCMc,0.09096636260562663,calm
28259,34,BCMc,0.11641125727499033,calm
28259,35,BCMo,0.19356477811310752,calm
28259,36,BCMo,0.28356442156636036,calm
28259,37,BCMo,0.2260074383339825,calm
28259,38,BCMo,0.3175786576923122,calm
28259,39,BCMo,0.19755616545589377,calm
28259,100,NBCM,9.607458045793647,calm
28259,101,NBCM,0.12215747317393248,calm
28259,102,NBCM,0.2012409979162222,calm
28259,103,NBCM,0.18915286679281934,calm
28259,104,NBCM,0.11705549909610981,calm
28319,30,BCMc,0.08171986221947951,calm
28319,31,BCMc,0.10951722278194662,calm
28319,32,BCMc,0.12021803460879339,calm
28319,33,BCMc,0.09042631865782648,calm
28319,34,BCMc,0.11455975608089591,calm
28319,35,BCMo,0.1922073391462703,calm
28319,36,BCMo,0.284075023377605,calm
28319,37,BCMo,0.226531383088043,calm
28319,38,BCMo,0.31807082683464566,calm
28319,39,BCMo,0.1972166382616896,calm
28319,100,NBCM,5.104016760705503,calm
28319,101,NBCM,0.12011488258280127,calm
28319,102,NBCM,0.20637220381349602,calm
28319,103,NBCM,0.1869566243480169,calm
28319,104,NBCM,0.11283585902714278,calm
28379,30,BCMc,0.08306745768542063,calm
28379,31,BCMc,0.11042006142871327,calm
28379,32,BCMc,0.12359273345648904,calm
28379,33,BCMc,0.09166398617502612,calm
28379,34,BCMc,0.11655956678960458,calm
28379,35,BCMo,0.1930284554383978,calm
28379,36,BCMo,0.28686057565011075,calm
28379,37,BCMo,0.22825750338125378,calm
28379,38,BCMo,0.31968349211008634,calm
28379,39,BCMo,0.19826209529422456,calm
28379,100,NBCM,2.9811394817098824,calm
28379,101,NBCM,0.11841762133500573,calm
28379,102,NBCM,0.20779800092528558,calm
28379,103,NBCM,0.1840332866793731,calm
28379,104,NBCM,0.11477228373890304,calm
28439,30,BCMc,0.082674553984117,calm
28439,31,BCMc,0.11029780459331331,calm
28439,32,BCMc,0.12249046222519047,calm
28439,33,BCMc,0.09100410455956469,calm
28439,34,BCMc,0.11577653229546152,calm
28439,35,BCMo,0.19321134809039753,calm
28439,36,BCMo,0.28780110136413445,calm
28439,37,BCMo,0.22832552085741012,calm
28439,38,BCMo,0.3193985310860152,calm
28439,39,BCMo,0.1986611080459114,calm
28439,100,NBCM,3.580845706729141,calm
28439,101,NBCM,0.11909046132364634,calm
28439,102,NBCM,0.20542052505337333,calm
28439,103,NBCM,0.1830230371193535,calm
28439,104,NBCM,0.11395324351449397,calm
28499,30,BCMc,0.08368515245889017,calm
28499,31,BCMc,0.11096962066303567,calm
28499,32,BCMc,0.12549351306653458,calm
28499,33,BCMc,0.0919926948137275,calm
28499,34,BCMc,0.11826453640012098,calm
28499,35,BCMo,0.1945640130707401,calm
28499,36,BCMo,0.2896914971279279,calm
28499,37,BCMo,0.2290040901854065,calm
28499,38,BCMo,0.32074463514781465,calm
28499,39,BCMo,0.20019996478857338,calm
28499,100,NBCM,2.6982227337941485,calm
28499,101,NBCM,0.11758995270212227,calm
28499,102,NBCM,0.20373713265675247,calm
28499,103,NBCM,0.1831538806861358,calm
28499,104,NBCM,0.1153895473291478,calm
28559,30,BCMc,0.08370309486798334,calm
28559,31,BCMc,0.11027464970766733,calm
28559,32,BCMc,0.12620359095247388,calm
28559,33,BCMc,0.09222287072122197,calm
28559,34,BCMc,0.11722440700186601,calm
28559,35,BCMo,0.19384139897169356,calm
28559,36,BCMo,0.29278264793112135,calm
28559,37,BCMo,0.23117922564004778,calm
28559,38,BCMo,0.322628806354153,calm
28559,39,BCMo,0.19815802944952,calm
28559,100,NBCM,2.6058656245769756,calm
28559,101,NBCM,0.11797965566621763,calm
28559,102,NBCM,0.2044003945652387,calm
28559,103,NBCM,0.18002657644743641,calm
28559,104,NBCM,0.1162697077069132,calm
28619,30,BCMc,0.08595717139263569,calm
28619,31,BCMc,0.11216595600886942,calm
28619,32,BCMc,0.1304985388479305,calm
28619,33,BCMc,0.09358554846230364,calm
28619,34,BCMc,0.12156823976673371,calm
28619,35,BCMo,0.19648138988672895,calm
28619,36,BCMo,0.29451249529275125,calm
28619,37,BCMo,0.23197592575873086,calm
28619,38,BCMo,0.32456582276651025,calm
28619,39,BCMo,0.2001966805303322,calm
28619,100,NBCM,2.366091124065091,calm
28619,101,NBCM,0.11826201000359587,calm
28619,102,NBCM,0.20181129563434222,calm
28619,103,NBCM,0.18607562899288374,calm
28619,104,NBCM,0.11993829415925893,calm
28679,30,BCMc,0.08486522464793075,calm
28679,31,BCMc,0.11142190017868861,calm
28679,32,BCMc,0.12868801207040184,calm
28679,33,BCMc,0.0930518765228057,calm
28679,34,BCMc,0.11955706594933066,calm
28679,35,BCMo,0.19750138410059195,calm
28679,36,BCMo,0.29461729588051494,calm
28679,37,BCMo,0.2306901194968509,calm
28679,38,BCMo,0.32335647535869805,calm
28679,39,BCMo,0.19966804256582926,calm
28679,100,NBCM,1.9072454084311095,calm
28679,101,NBCM,0.1174806895148192,calm
28679,102,NBCM,0.2010717793898724,calm
28679,103,NBCM,0.18791937235357808,calm
28679,104,NBCM,0.11689196181294938,calm
28739,30,BCMc,0.08396238455321271,calm
28739,31,BCMc,0.11123763374914906,calm
28739,32,BCMc,0.12724019235709158,calm
28739,33,BCMc,0.09366431446472882,calm
28739,34,BCMc,0.11865121901812418,calm
28739,35,BCMo,0.19836470314444585,calm
28739,36,BCMo,0.29471944911217596,calm
28739,37,BCMo,0.2307233690115924,calm
28739,38,BCMo,0.3219047351318847,calm
28739,39,BCMo,0.19995662033569297,calm
28739,100,NBCM,1.9221449106303672,calm
28739,101,NBCM,0.11633006253366839,calm
28739,102,NBCM,0.20658659412894523,calm
28739,103,NBCM,0.18864012194775487,calm
28739,104,NBCM,0.11695654619880247,calm
28799,30,BCMc,0.08481449729814394,calm
28799,31,BCMc,0.11083568056679434,calm
28799,32,BCMc,0.1290852555123945,calm
28799,33,BCMc,0.09364193968932281,calm
28799,34,BCMc,0.12080275699107726,calm
28799,35,BCMo,0.19951156447780852,calm
28799,36,BCMo,0.29530296962246144,calm
28799,37,BCMo,0.23157513635053298,calm
28799,38,BCMo,0.32187864747008443,calm
28799,39,BCMo,0.2004845026004854,calm
28799,100,NBCM,1.8854788644893694,calm
28799,101,NBCM,0.11736027908477317,calm
28799,102,NBCM,0.20456639864641515,calm
28799,103,NBCM,0.18840554580440533,calm
28799,104,NBCM,0.11637284618864947,calm
28859,30,BCMc,0.08495544136911211,calm
28859,31,BCMc,0.11172260230376355,calm
28859,32,BCMc,0.1285752248127489,calm
28859,33,BCMc,0.09357142802777821,calm
28859,34,BCMc,0.12060342284133384,calm
28859,35,BCMo,0.20003720838931718,calm
28859,36,BCMo,0.29592512533804594,calm
28859,37,BCMo,0.23136420259754115,calm
28859,38,BCMo,0.3227935373011499,calm
28859,39,BCMo,0.19985867900788648,calm
28859,100,NBCM,1.9002515615011313,calm
28859,101,NBCM,0.11609432041356774,calm
28859,102,NBCM,0.20438408731857577,calm
28859,103,NBCM,0.18818403885508211,calm
28859,104,NBCM,0.11645027456579891,calm
28919,30,BCMc,0.08511118511575709,calm
28919,31,BCMc,0.11247969841530327,calm
28919,32,BCMc,0.12940697328005096,calm
28919,33,BCMc,0.09388838620691099,calm
28919,34,BCMc,0.12043563230348865,calm
28919,35,BCMo,0.19981807930960227,calm
28919,36,BCMo,0.29853826837361197,calm
28919,37,BCMo,0.2319707257943561,calm
28919,38,BCMo,0.32441725115202175,calm
28919,39,BCMo,0.19993220797870517,calm
28919,100,NBCM,1.8221818328363646,calm
28919,101,NBCM,0.11447603148756147,calm
28919,102,NBCM,0.20215697561751111,calm
28919,103,NBCM,0.19063647067206824,calm
28919,104,NBCM,0.11553195006275511,calm
28979,30,BCMc,0.08680788505778318,calm
28979,31,BCMc,0.11353585748150867,calm
28979,32,BCMc,0.13355134670576338,calm
28979,33,BCMc,0.09515316469283908,calm
28979,34,BCMc,0.122229360865541,calm
28979,35,BCMo,0.19988716597907416,calm
28979,36,BCMo,0.3020661006272839,calm
28979,37,BCMo,0.23379819301656513,calm
28979,38,BCMo,0.3265619278582674,calm
28979,39,BCMo,0.19986032145332103,calm
28979,100,NBCM,1.3941492906705546,calm
28979,101,NBCM,0.11422410651585872,calm
28979,102,NBCM,0.19844152223637299,calm
28979,103,NBCM,0.19143208611693888,calm
28979,104,NBCM,0.11591795355201609,calm
29039,30,BCMc,0.0877255940557987,calm
29039,31,BCMc,0.11385252997226877,calm
29039,32,BCMc,0.1351303870796263,calm
29039,33,BCMc,0.09558914722676383,calm
29039,34,BCMc,0.12544939972549884,calm
29039,35,BCMo,0.2011619569899647,calm
29039,36,BCMo,0.3032769149373017,calm
29039,37,BCMo,0.23330082634640964,calm
29039,38,BCMo,0.3280430061483232,calm
29039,39,BCMo,0.2012766913038586,calm
29039,100,NBCM,1.160429255098007,calm
29039,101,NBCM,0.11124127391326176,calm
29039,102,NBCM,0.19811320083781378,calm
29039,103,NBCM,0.1952189849647266,calm
29039,104,NBCM,0.1143032331978798,calm
29099,30,BCMc,0.08736787226627221,calm
29099,31,BCMc,0.11251614103999001,calm
29099,32,BCMc,0.1323902580075574,calm
29099,33,BCMc,0.09423113327656098,calm
29099,34,BCMc,0.12515652460150203,calm
29099,35,BCMo,0.19954187576448862,calm
29099,36,BCMo,0.30416070043555676,calm
29099,37,BCMo,0.23228775049038192,calm
29099,38,BCMo,0.3268745347431577,calm
29099,39,BCMo,0.19949804653056485,calm
29099,100,NBCM,1.3524330308155708,calm
29099,101,NBCM,0.11223070178941368,calm
29099,102,NBCM,0.1982308928720642,calm
29099,103,NBCM,0.19598009291920657,calm
29099,104,NBCM,0.11441455046580969,calm
29159,30,BCMc,0.08836749075173952,calm
29159,31,BCMc,0.11274150702624093,calm
29159,32,BCMc,0.13386301291570774,calm
29159,33,BCMc,0.09481330301930593,calm
29159,34,BCMc,0.12654229849602494,calm
29159,35,BCMo,0.20034953177450174,calm
29159,36,BCMo,0.30627453304574437,calm
29159,37,BCMo,0.23311078974940552,calm
29159,38,BCMo,0.32776193799786735,calm
29159,39,BCMo,0.20033583015908202,calm
29159,100,NBCM,1.1411804285916423,calm
29159,101,NBCM,0.11244157295512028,calm
29159,102,NBCM,0.20018032522051218,calm
29159,103,NBCM,0.19619940527326435,calm
29159,104,NBCM,0.11644854909898016,calm
29219,30,BCMc,0.08709938609313726,calm
29219,31,BCMc,0.11250182788437266,calm
29219,32,BCMc,0.13109231929368564,calm
29219,33,BCMc,0.09445722443868716,calm
29219,34,BCMc,0.1245569336755688,calm
29219,35,BCMo,0.1992943682894834,calm
29219,36,BCMo,0.30243368860858183,calm
29219,37,BCMo,0.2311319583605288,calm
29219,38,BCMo,0.324477001110951,calm
29219,39,BCMo,0.19932746360287928,calm
29219,100,NBCM,1.5936411859715132,calm
29219,101,NBCM,0.11179938549841727,calm
29219,102,NBCM,0.20182516328025124,calm
29219,103,NBCM,0.19895783201938946,calm
29219,104,NBCM,0.1155453990700142,calm
29279,30,BCMc,0.08829652653818912,calm
29279,31,BCMc,0.11391222274347355,calm
29279,32,BCMc,0.134606795757534,calm
29279,33,BCMc,0.09488116491466027,calm
29279,34,BCMc,0.12587257893453363,calm
29279,35,BCMo,0.1981089624080177,calm
29279,36,BCMo,0.3068404364852535,calm
29279,37,BCMo,0.23342734722232542,calm
29279,38,BCMo,0.3272417112856618,calm
29279,39,BCMo,0.19790271222612427,calm
29279,100,NBCM,1.4590903894012683,calm
29279,101,NBCM,0.11132297171258289,calm
29279,102,NBCM,0.2016992536697045,calm
29279,103,NBCM,0.1966123327195719,calm
29279,104,NBCM,0.11811684082142866,calm
29339,30,BCMc,0.08747509356988434,calm
29339,31,BCMc,0.11364318949768876,calm
29339,32,BCMc,0.13375429226097088,calm
29339,33,BCMc,0.09436954826944233,calm
29339,34,BCMc,0.12554248752348965,calm
29339,35,BCMo,0.198033242939331,calm
29339,36,BCMo,0.30949131293043164,calm
29339,37,BCMo,0.23367402229418072,calm
29339,38,BCMo,0.32785958066409565,calm
29339,39,BCMo,0.19825566448001744,calm
29339,100,NBCM,1.1899250786074334,calm
29339,101,NBCM,0.11058261239155441,calm
29339,102,NBCM,0.20644983950253726,calm
29339,103,NBCM,0.19565553232223248,calm
29339,104,NBCM,0.11795149574656538,calm
29399,30,BCMc,0.08617869608263612,calm
29399,31,BCMc,0.11374886617050599,calm
29399,32,BCMc,0.12942278505738933,calm
29399,33,BCMc,0.09370045553043971,calm
29399,34,BCMc,0.12304026173826169,calm
29399,35,BCMo,0.19785183895490588,calm
29399,36,BCMo,0.3067744559436094,calm
29399,37,BCMo,0.23292432417193973,calm
29399,38,BCMo,0.3261897692563837,calm
29399,39,BCMo,0.19821001104970715,calm
29399,100,NBCM,1.1716086200910478,calm
29399,101,NBCM,0.11084264587920127,calm
29399,102,NBCM,0.21580690358510973,calm
29399,103,NBCM,0.19374391376561984,calm
29399,104,NBCM,0.11435693758391521,calm
29459,30,BCMc,0.08848111302618285,calm
29459,31,BCMc,0.11506170444463883,calm
29459,32,BCMc,0.13560987533850422,calm
29459,33,BCMc,0.09507780332772052,calm
29459,34,BCMc,0.12669634953654427,calm
29459,35,BCMo,0.1995803343674473,calm
29459,36,BCMo,0.3107915869036858,calm
29459,37,BCMo,0.2342332988741625,calm
29459,38,BCMo,0.32951889726320843,calm
29459,39,BCMo,0.19972085019870942,calm
29459,100,NBCM,0.9152938029849156,calm
29459,101,NBCM,0.11076014534913477,calm
29459,102,NBCM,0.216487896666534,calm
29459,103,NBCM,0.1930152757613291,calm
29459,104,NBCM,0.11655617528038546,calm
29519,30,BCMc,0.08616361896311062,calm
29519,31,BCMc,0.11399202007519986,calm
29519,32,BCMc,0.13010238118049225,calm
29519,33,BCMc,0.09361992752429414,calm
29519,34,BCMc,0.12263303523764743,calm
29519,35,BCMo,0.19932874671238215,calm
29519,36,BCMo,0.30799827407473535,calm
29519,37,BCMo,0.2328132482221072,calm
29519,38,BCMo,0.3271568543278474,calm
29519,39,BCMo,0.19939273178842848,calm
29519,100,NBCM,1.0218805179507262,calm
29519,101,NBCM,0.11195779585924788,calm
29519,102,NBCM,0.22001587591266933,calm
29519,103,NBCM,0.19417034552407972,calm
29519,104,NBCM,0.11343244385351277,calm
29579,30,BCMc,0.08600687752581652,calm
29579,31,BCMc,0.11457082968939117,calm
29579,32,BCMc,0.13008832126131015,calm
29579,33,BCMc,0.09410190104731937,calm
29579,34,BCMc,0.12291145401257136,calm
29579,35,BCMo,0.19978657820623671,calm
29579,36,BCMo,0.30820724143470063,calm
29579,37,BCMo,0.23348207123517972,calm
29579,38,BCMo,0.32764002889562754,calm
29579,39,BCMo,0.20007452922413868,calm
29579,100,NBCM,0.93965674785978,calm
29579,101,NBCM,0.11087134459141851,calm
29579,102,NBCM,0.22329012121091213,calm
29579,103,NBCM,0.19230035907638662,calm
29579,104,NBCM,0.11399099557988389,calm
29639,30,BCMc,0.08483467560573141,calm
29639,31,BCMc,0.11508618889227025,calm
29639,32,BCMc,0.13158228313142975,calm
29639,33,BCMc,0.09236029480065241,calm
29639,34,BCMc,0.12150536696813985,calm
29639,35,BCMo,0.19353983147443848,calm
29639,36,BCMo,0.31303642867787235,calm
29639,37,BCMo,0.23843397544875147,calm
29639,38,BCMo,0.3322753205999649,calm
29639,39,BCMo,0.1935669710395053,calm
29639,100,NBCM,0.9132933790352852,calm
29639,101,NBCM,0.10908746133357765,calm
29639,102,NBCM,0.2192617025155318,calm
29639,103,NBCM,0.19241704325767633,calm
29639,104,NBCM,0.11377254226005981,calm
29699,30,BCMc,0.08632374647039379,calm
29699,31,BCMc,0.11589008897805263,calm
29699,32,BCMc,0.13888946506740898,calm
29699,33,BCMc,0.09474423138220898,calm
29699,34,BCMc,0.12749883469234316,calm
29699,35,BCMo,0.1953604208129725,calm
29699,36,BCMo,0.3202802226645836,calm
29699,37,BCMo,0.24090021970233041,calm
29699,38,BCMo,0.3366730284868198,calm
29699,39,BCMo,0.1957903133662791,calm
29699,100,NBCM,0.7933940753825531,calm
29699,101,NBCM,0.10591235727498041,calm
29699,102,NBCM,0.21444819473752763,calm
29699,103,NBCM,0.19528779408637761,calm
29699,104,NBCM,0.11348936153558865,calm
29759,30,BCMc,0.0873957172374131,calm
29759,31,BCMc,0.11626009497901472,calm
29759,32,BCMc,0.14135393341284117,calm
29759,33,BCMc,0.09615405904074249,calm
29759,34,BCMc,0.13034783689223192,calm
29759,35,BCMo,0.19871879767961076,calm
29759,36,BCMo,0.32279830554083866,calm
29759,37,BCMo,0.23780964131542112,calm
29759,38,BCMo,0.33850810425305466,calm
29759,39,BCMo,0.1991658039022565,calm
29759,100,NBCM,0.6910691617191483,calm
29759,101,NBCM,0.10316515071384984,calm
29759,102,NBCM,0.21626055649790954,calm
29759,103,NBCM,0.20510766743895964,calm
29759,104,NBCM,0.11117748584703933,calm
29819,30,BCMc,0.08440547698962064,calm
29819,31,BCMc,0.11556070770689642,calm
29819,32,BCMc,0.13494317430354258,calm
29819,33,BCMc,0.09422800933120888,calm
29819,34,BCMc,0.1262585992108704,calm
29819,35,BCMo,0.19778971943250012,calm
29819,36,BCMo,0.31719709035959953,calm
29819,37,BCMo,0.23560208578267136,calm
29819,38,BCMo,0.33594674502710903,calm
29819,39,BCMo,0.1990562408747656,calm
29819,100,NBCM,0.7836738747203578,calm
29819,101,NBCM,0.10778309664773822,calm
29819,102,NBCM,0.21513699511831982,calm
29819,103,NBCM,0.20379646454394615,calm
29819,104,NBCM,0.1109554434042247,calm
29879,30,BCMc,0.0862233267402459,calm
29879,31,BCMc,0.1167456009244993,calm
29879,32,BCMc,0.13997954762283146,calm
29879,33,BCMc,0.09555855870762348,calm
29879,34,BCMc,0.1304980250605573,calm
29879,35,BCMo,0.19915666658001055,calm
29879,36,BCMo,0.3237463712908717,calm
29879,37,BCMo,0.23808914394423075,calm
29879,38,BCMo,0.34063954663635543,calm
29879,39,BCMo,0.20084722189943563,calm
29879,100,NBCM,0.6809584551745054,calm
29879,101,NBCM,0.10522243824103511,calm
29879,102,NBCM,0.2131163909967799,calm
29879,103,NBCM,0.2043474343504597,calm
29879,104,NBCM,0.11182252349558985,calm
29939,30,BCMc,0.08631869319860656,calm
29939,31,BCMc,0.11637159616669866,calm
29939,32,BCMc,0.13926906114699344,calm
29939,33,BCMc,0.09617281353764384,calm
29939,34,BCMc,0.13223188119715754,calm
29939,35,BCMo,0.20044586015414856,calm
29939,36,BCMo,0.3235490773909586,calm
29939,37,BCMo,0.23726169900441438,calm
29939,38,BCMo,0.3401507909984218,calm
29939,39,BCMo,0.20036464188229916,calm
29939,100,NBCM,0.6504180345591984,calm
29939,101,NBCM,0.10693970679977434,calm
29939,102,NBCM,0.20963840472413278,calm
29939,103,NBCM,0.20587370914741512,calm
29939,104,NBCM,0.11480010125972384,calm
29999,30,BCMc,0.08551912049231802,calm
29999,31,BCMc,0.1165825691403156,calm
29999,32,BCMc,0.13675308203537567,calm
29999,33,BCMc,0.0952120588358984,calm
29999,34,BCMc,0.1301207803300374,calm
29999,35,BCMo,0.19934804724021307,calm
29999,36,BCMo,0.322795455840971,calm
29999,37,BCMo,0.23658843095618393,calm
29999,38,BCMo,0.33888611462279583,calm
29999,39,BCMo,0.1993502190692,calm
