ft_sigma_c,zi_alpha,zi_delta,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.75,0.1,0.05,67.2132434302018,26.21035812139986,18.123306808061187,9.245348273311409,4.9702342044374905,8.66399602299185,0.00045719823817236857,4.68740342140369,-0.10858323356369703,-0.00401017158714545,-0.0013506854376202592,-0.001887938110423219,0.3304709660675041,0.21050312697231152,0.1657016247406419,0.1595417528541743,3.541060585872095,0.20983623484117242
0.75,0.1,0.125,69.92762498872355,27.19183799640957,13.410436297557977,8.266065052584642,5.945008598263745,15.114277043907606,0.000415623887809805,2.657628382058446,-0.10017699520596686,-0.004515298475745823,0.000642429130162588,0.0014688743556092688,0.2783230756944037,0.18440555448230855,0.1566575632024546,0.13559558836800556,3.975396260844411,0.2176938169692194
0.75,0.1,0.2,67.35694113108592,28.04445388957904,13.913046764481662,8.170195506633911,7.40029718910221,9.82894778128909,0.00042005764078502643,4.0207904691448855,-0.10266026565985538,-0.001825613870899749,-0.0019840303955046207,0.005967377521687353,0.2727187009829671,0.16424495555844978,0.1403406706501551,0.11548943166105202,3.619503696584562,0.22451973319515417
0.75,0.1,0.27499999999999997,66.63650127777002,28.65136892563733,12.824439409502043,8.437068316930022,8.265621331911378,8.458003293789249,0.00041045454571115946,4.01683494871085,-0.10029281239792036,-0.0033537828055064164,-0.0018486362159793018,-0.00033265886707330335,0.2820616777830857,0.15479926004576103,0.12063730050816111,0.09839580050201537,3.5271898737608733,0.22937860484601447
0.75,0.1,0.35,66.42922514570363,27.935459969053625,10.490498677708729,7.265812783955274,9.465753449289135,11.271700265696868,0.00038986580483810017,2.7783210386465402,-0.08777458690730668,-0.003640009945178995,0.0016865762953687663,0.001963123463476744,0.25039259834940425,0.14682830487836074,0.1126682856359781,0.09440608424985242,3.7166527777023135,0.22364714405319364
0.75,0.1,0.425,64.45415877057755,28.557475575054266,10.669001146415818,7.620438604314403,8.724942525352596,8.882300919440475,0.000391440455395138,3.7258866939918063,-0.09278396983529047,0.00013146259340824571,-9.85847737876367e-05,0.0012109434034945955,0.2549099537233248,0.14849190791256348,0.1322899054320313,0.10037458626833135,3.5557603492221443,0.22862690862455437
0.75,0.1,0.5,67.17587908868019,28.31203880209591,8.787916426402047,7.20628969705786,9.590674169438083,13.278959993686293,0.00037484656107166186,2.7067382540381493,-0.087938544614842,0.0018151460874437806,-0.00032126694569766895,0.003210956960692605,0.23312277663384498,0.14456988738991908,0.11743381475819488,0.10368261252557769,3.851813479379348,0.2266619782679905
0.75,0.18,0.05,59.81830612566367,25.481785812796797,9.269970891351658,6.065109171994072,6.330837001466211,12.670603248054935,0.0003790989803085132,4.720773429338172,-0.07508762514698909,-0.001393655694172989,-0.0011518970428769256,0.002594770030631618,0.26914658190965524,0.1799197842443655,0.14348803649058597,0.1458197985324923,3.810849211794578,0.20400339313261198
0.75,0.18,0.125,58.762114137180426,25.170591929147857,7.78625334501002,5.904319228499765,8.275203942159756,11.625745692363026,0.00036601044053785354,2.7974040308368675,-0.0687026881724729,0.0013001540683292027,-0.0009305971824457336,0.0011357417774122255,0.23962288891706437,0.16532454827281184,0.1317174274819729,0.11835509346460382,3.740492755970435,0.20151202111289201
0.75,0.18,0.2,63.39025432112518,26.256986673966345,7.957921937879691,6.549329761741215,9.49140092850511,13.134615019032823,0.0003675248064026288,2.3995330651296634,-0.07361011223523593,0.001826853460009275,0.0037262673558968226,0.0016708795444974947,0.22362847598554858,0.1537878822804116,0.1218156863859926,0.10368070469292341,3.8420938761881565,0.2102095361086075
0.75,0.18,0.27499999999999997,64.65203911256168,27.321974625783486,8.02128439273163,6.326350609705884,8.424089668034654,14.558339816306024,0.00036808375511381783,1.9518903400330974,-0.07514108464994548,-0.0029953970277870755,-0.0007511445043046303,-0.00023170912110189365,0.2411436707336587,0.16653100868603657,0.13499207721010387,0.1060120939276518,3.937961710286133,0.21873567149849604
0.75,0.18,0.35,65.42542096134832,27.60026293480103,8.669443548628093,7.09337811448952,8.22901146647887,13.83332489695081,0.0003738014585342468,2.1853943339528605,-0.07904156378849843,0.002031276296040001,-0.0014180406418012766,-0.001755947311553514,0.2284067156185123,0.16594136485386246,0.14356779161699015,0.11900344437052424,3.889142156015234,0.22096360637424584
0.75,0.18,0.425,66.1826851122768,27.889254640319255,8.118538406579644,6.749296136321301,9.419245604558974,14.006350324497639,0.00036894167650946663,2.1030309166234797,-0.0780970418298851,-0.001808594833534665,0.003264028336838313,-0.0003109035232670588,0.22797087397709145,0.15274234907922934,0.12314731837870473,0.10219263564625876,3.900792984191129,0.2232772310529091
0.75,0.18,0.5,64.80945728798656,28.6888308133897,8.262666602033738,6.194560276329115,8.40582191316365,13.257577683070352,0.00037021309614248616,2.2844823749573546,-0.07578217948236028,-0.0002757193162686193,0.0012644314380382306,0.003090099883451509,0.24390337353226332,0.15827999542536808,0.137423231043628,0.10994187951742661,3.850373681596317,0.22967851915621162
0.75,0.26,0.05,48.08691090327957,25.42307627172238,3.034934634137988,3.2706650795765855,8.296681193280001,8.06155372456261,0.00032409692130795507,3.859331920585989,-0.03510324928383805,0.0015104323913544288,-0.004704598953179212,0.00479650924271289,0.24260254100981316,0.1617333736347611,0.12508207002025057,0.1247113980697816,3.5004945730934787,0.2035333732652279
0.75,0.26,0.125,55.22614240849795,25.994753459699822,4.586091094620171,4.118691137560173,8.161644567828837,12.364962148788937,0.0003377803700705553,2.7796690336174956,-0.048855640152806946,0.0016734397314832879,-0.001761589084123066,0.0046351478901066265,0.23563728897722772,0.163728269460528,0.1415671354648181,0.11894672919101797,3.7902685839554935,0.20811013593722794
