ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-07-01T00:00:00.000000000Z,35,1,9625,0.950000000,1.400000000,0.900000000,1.150000000,4863,ESU9-ESZ9
2019-07-01T00:00:00.000000000Z,35,1,16145,2971.500000000,2982.500000000,2957.000000000,2964.000000000,852,ESZ9
2019-07-01T00:00:00.000000000Z,35,1,21336,2985.000000000,2985.000000000,2985.000000000,2985.000000000,1,ESM0
2019-07-01T00:00:00.000000000Z,35,1,2255,2.900000000,3.450000000,2.900000000,2.900000000,84,ESU9-ESH0
2019-07-02T00:00:00.000000000Z,35,1,9625,1.100000000,1.350000000,1.050000000,1.200000000,2624,ESU9-ESZ9
2019-07-02T00:00:00.000000000Z,35,1,37699,2963.750000000,2980.000000000,2958.500000000,2978.000000000,1077628,ESU9
2019-07-02T00:00:00.000000000Z,35,1,2255,3.000000000,3.450000000,3.000000000,3.300000000,55,ESU9-ESH0
2019-07-02T00:00:00.000000000Z,35,1,10571,2969.250000000,2983.500000000,2963.500000000,2982.500000000,7,ESH0
2019-07-02T00:00:00.000000000Z,35,1,16145,2965.750000000,2980.750000000,2959.750000000,2980.250000000,423,ESZ9
2019-07-03T00:00:00.000000000Z,35,1,9625,1.200000000,1.400000000,1.200000000,1.350000000,2123,ESU9-ESZ9
2019-07-03T00:00:00.000000000Z,35,1,37699,2978.000000000,3006.000000000,2973.750000000,2999.750000000,754857,ESU9
2019-07-03T00:00:00.000000000Z,35,1,2255,3.450000000,3.650000000,3.450000000,3.650000000,6,ESU9-ESH0
2019-07-03T00:00:00.000000000Z,35,1,10571,2983.000000000,3000.000000000,2983.000000000,3000.000000000,4,ESH0
2019-07-03T00:00:00.000000000Z,35,1,16145,2978.250000000,3005.000000000,2975.750000000,3000.500000000,496,ESZ9
2019-07-03T00:00:00.000000000Z,35,1,3175,2.300000000,2.350000000,2.300000000,2.350000000,2,ESZ9-ESH0
2019-07-04T00:00:00.000000000Z,35,1,37699,2999.750000000,3003.750000000,2997.250000000,3002.750000000,93967,ESU9
2019-07-04T00:00:00.000000000Z,35,1,10571,3007.000000000,3007.000000000,3003.250000000,3003.250000000,2,ESH0
2019-07-04T00:00:00.000000000Z,35,1,9625,1.200000000,1.350000000,1.200000000,1.200000000,21,ESU9-ESZ9
2019-07-04T00:00:00.000000000Z,35,1,16145,3001.500000000,3004.500000000,2999.000000000,3003.750000000,148,ESZ9
