date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2013-03-22,SPY,154.85,155.51,0.0048317053,68487404,51670455,52506133,45325744,3.995686E-9,1.0263961E-9,0.0240928022,0.0335589406,-1.394146E-8,-1.246301E-8,78
2013-03-25,SPY,156.01,155,-0.00604348,84666294,69751703,74177046,58918683,6.7069427E-9,1.8637339E-9,0.0241733278,0.0084273421,-1.399198E-8,-1.191318E-8,78
2013-03-26,SPY,155.59,156.14,0.0035927414,43703645,44851938,37574201,38659952,2.8296902E-9,1.0106515E-9,0.0192034115,0.0425218732,5.92329E-10,9.002389E-10,78
2013-03-27,SPY,155.26,156.13,0.0057799917,55547192,45139430,47685503,39422384,4.5486046E-9,1.1055319E-9,0.0121420784,0.092152301,-1.569192E-8,-1.833091E-8,78
2013-03-28,SPY,156.09,156.58,0.0029426838,47942653,56579394,41795281,46005257,4.4214636E-9,1.0278827E-9,0.1183846436,0.1003386718,-6.202991E-9,-5.73286E-9,78
2013-04-01,SPY,156.59,156.06,-0.003454456,52334627,52430300,45521096,44020734,6.9021424E-9,1.1392054E-9,0.0700856226,0.0247197179,-1.435716E-8,-1.289524E-8,78
2013-04-02,SPY,156.61,156.8,0.0013400123,52732144,51449660,45165934,44713460,2.7685346E-9,8.374264E-10,0.0646244759,0.0170538902,-1.156243E-8,-1.146226E-8,78
2013-04-03,SPY,156.91,155.26,-0.011280002,80321649,75561550,71041331,64616534,3.5333991E-9,1.4557023E-9,0.0270229792,0.0835795875,-1.494935E-8,-1.319159E-8,78
2013-04-04,SPY,155.43,155.851,0.0026985367,64378636,69482184,54313671,61528129,3.5968602E-9,1.5134837E-9,0.0865149408,0.0949971719,-2.322932E-8,-2.297559E-8,78
2013-04-05,SPY,153.95,155.19,0.0079578591,84746099,76496977,74981461,63701851,3.4559783E-9,1.4105058E-9,0.0124809033,0.0520468059,-1.704626E-8,-2.283303E-8,78
2013-04-08,SPY,155.27,156.19,0.0060357188,47166140,42073988,40802781,37201374,3.0347853E-9,1.0402975E-9,0.0363401561,0.056406661,2.449473E-10,1.086349E-9,78
2013-04-09,SPY,156.5,156.74,0.0015961695,51779716,51277049,45634769,42915314,3.5667889E-9,1.0796741E-9,0.0353474326,0.0428733711,-2.058711E-8,-2.048906E-8,78
2013-04-10,SPY,157.17,158.7,0.0098766235,69262653,69968981,57216522,63407179,3.1573043E-8,9.27222E-10,0.0313779398,0.1212558471,-1.732747E-8,-1.374862E-8,78
2013-04-11,SPY,158.71,159.21,0.0032082561,57404287,56847680,47007790,49278362,6.2522907E-9,9.28532E-10,0.0025228055,0.115818416,1.0261545E-8,1.0092712E-8,78
2013-04-12,SPY,158.68,158.798,0.0006300007,62741118,54738068,54056672,47333808,6.5386617E-9,1.1846252E-9,0.0227190383,0.0440729295,-2.577453E-8,-2.708808E-8,78
2013-04-15,SPY,158.01,155.1,-0.018137032,106836889,113724495,91917964,87998444,2.385677E-8,2.5786259E-9,0.084302588,0.0851493517,-3.971517E-8,-3.127554E-8,78
2013-04-16,SPY,156.3,157.39,0.0071401553,79150361,72029338,66629272,64424942,1.5940336E-8,1.6074163E-9,0.0335113431,0.0731815579,-3.455806E-8,-3.301047E-8,78
2013-04-17,SPY,156.29,155.06,-0.008030108,125707982,103325662,114158504,85908052,1.0637583E-7,3.1148571E-9,0.0316706372,0.0156451648,-1.197302E-8,-9.231148E-9,78
2013-04-18,SPY,155.37,154.17,-0.007948089,86628269,82242819,76554428,70003948,8.8543093E-9,3.0383935E-9,0.0490730213,0.0061936095,-3.580458E-9,-1.913805E-9,78
2013-04-19,SPY,154.5,155.45,0.0063230096,81476403,72479820,75508279,60808986,4.2547227E-9,1.8293319E-9,0.0225654678,0.0910645053,-1.76073E-8,-1.709628E-8,78
2013-04-22,SPY,155.78,156.18,0.0026924819,63592420,49239115,52845587,42036707,4.9211255E-9,1.6811182E-9,0.0208135308,0.1599526806,-2.730893E-8,-2.708827E-8,78
2013-04-23,SPY,156.94,157.82,0.0054014683,74303479,95750243,65950474,77629054,1.811992E-8,2.7592794E-9,0.1243174626,0.5295184282,-8.268244E-8,-8.283053E-8,78
2013-04-24,SPY,157.83,157.88,0.0004434169,49507913,48100075,44983404,40921922,4.5990464E-9,1.1805702E-9,0.0750808983,0.0022021453,-2.436081E-8,-2.450653E-8,78
2013-04-25,SPY,158.33,158.55,0.0017668964,67430833,67137705,54234277,61561958,1.144231E-8,1.0511851E-9,0.07384543,0.0886244281,-8.441892E-9,-8.277146E-9,78
2013-04-26,SPY,158.33,158.24,-0.000442212,55197984,42246096,48296837,36542062,3.1153404E-9,1.2237329E-9,0.0108148451,0.0692969552,-3.31851E-10,-1.26617E-10,78
2013-04-29,SPY,158.67,159.33,0.0039626432,44769295,45821601,41375338,35372418,3.4607279E-9,7.800961E-10,0.0962869117,0.0036898253,-8.400564E-9,-8.556484E-9,78
2013-04-30,SPY,159.27,159.7,0.0025709373,54934296,63631443,53470350,52197469,5.028194E-9,1.0906416E-9,0.0645628091,0.0060086398,-6.29933E-10,-2.31812E-11,78
2013-05-01,SPY,159.33,158.2725,-0.006359222,78883229,63101816,71755685,52234799,3.7839101E-9,1.4611052E-9,0.1066223796,0.0446839895,-1.799324E-8,-1.734786E-8,78
2013-05-02,SPY,158.68,159.72,0.006470075,50100831,47691453,42115410,44430289,4.2809087E-9,1.0533543E-9,0.0309118411,0.0364483362,-1.94441E-8,-1.738911E-8,78
2013-05-03,SPY,161.14,161.38,0.0011164177,67343807,78956479,62192410,68525621,2.4192096E-9,7.305106E-10,0.0714616959,0.0543621393,-4.88359E-9,-4.250208E-9,78
2013-05-06,SPY,161.49,161.79,0.0017941663,31583839,39473668,26990170,37330192,3.4478951E-9,5.096055E-10,0.1225963866,0.0974791501,6.908821E-10,1.4113786E-9,78
2013-05-07,SPY,162.12,162.59,0.0031408802,43239207,48376604,37855385,43298807,7.9800672E-9,6.299024E-10,0.0210930488,0.0175664694,-9.445218E-9,-7.97207E-9,78
2013-05-08,SPY,162.42,163.34,0.0056483451,45335031,56577034,38810308,49865022,2.3443329E-9,5.97297E-10,0.055613501,0.1565928928,2.7152548E-9,6.7527905E-9,78
2013-05-09,SPY,163.27,162.88,-0.002084611,56144826,51413943,48604781,47117834,3.8831982E-9,9.482079E-10,0.1237392285,0.2082897332,-1.751602E-8,-1.80386E-8,78
2013-05-10,SPY,162.99,163.45,0.0025735308,49160492,56055213,45230808,49231004,4.4156943E-9,1.1575372E-9,0.0001869902,0.1091019099,8.1189334E-9,8.3421752E-9,78
